ensembl_gene_id	description	gene_biotype	hgnc_symbol	chromosome_name	start_position	end_position	strand	nj	nSNV	nSamples	p.value	exp	nTotSamples	nREs	nNonPromoters	nPromoters	p.adjust
ENSG00000135547	hes-related family bHLH transcription factor with YRPW motif 2 [Source:HGNC Symbol;Acc:4881]	protein_coding	HEY2	6	126068810	126082415	1	12999	4	4	0.803658552324294	5	232	1	1	1	0.883200910204551
ENSG00000135596	microtubule associated monooxygenase, calponin and LIM domain containing 1 [Source:HGNC Symbol;Acc:20619]	protein_coding	MICAL1	6	109765265	109787171	-1	4891	2	2	0.621764572847178	2	232	1	1	0	0.794289934831032
ENSG00000135605	tec protein tyrosine kinase [Source:HGNC Symbol;Acc:11719]	protein_coding	TEC	4	48137800	48271881	-1	8119	4	3	0.675443742366433	3	232	2	2	0	0.822135419197111
ENSG00000135636	dysferlin [Source:HGNC Symbol;Acc:3097]	protein_coding	DYSF	2	71680852	71913898	1	6514	8	8	0.00711051248676542	3	232	5	1	4	0.1973794613238
ENSG00000135643	potassium large conductance calcium-activated channel, subfamily M, beta member 4 [Source:HGNC Symbol;Acc:6289]	protein_coding	KCNMB4	12	70760056	70828072	1	2963	2	2	0.364458831426268	1	232	1	1	1	0.656845818384909
ENSG00000135678	carboxypeptidase M [Source:HGNC Symbol;Acc:2311]	protein_coding	CPM	12	69235977	69365350	-1	4747	5	5	0.0542660657926333	2	232	4	2	2	0.367231654747863
ENSG00000135679	MDM2 oncogene, E3 ubiquitin protein ligase [Source:HGNC Symbol;Acc:6973]	protein_coding	MDM2	12	69201956	69239214	1	9959	7	7	0.132213901101292	4	232	4	2	2	0.485817521466607
ENSG00000135698	M-phase phosphoprotein 6 [Source:HGNC Symbol;Acc:7214]	protein_coding	MPHOSPH6	16	82181403	82203831	-1	4861	3	3	0.345947505784681	2	232	3	1	2	0.645610962414144
ENSG00000135709	KIAA0513 [Source:HGNC Symbol;Acc:29058]	protein_coding	KIAA0513	16	85061375	85127836	1	17906	5	5	0.875680726037434	7	232	3	2	1	0.9205202846308
ENSG00000135720	dynein, cytoplasmic 1, light intermediate chain 2 [Source:HGNC Symbol;Acc:2966]	protein_coding	DYNC1LI2	16	66754796	66785701	-1	3919	5	5	0.0274910333221163	2	232	3	1	2	0.288275514405389
ENSG00000135722	F-box and leucine-rich repeat protein 8 [Source:HGNC Symbol;Acc:17875]	protein_coding	FBXL8	16	67193834	67198473	1	24584	9	8	0.806600086181946	10	232	4	4	1	0.884379519949748
ENSG00000135740	solute carrier family 9, subfamily A (NHE5, cation proton antiporter 5), member 5 [Source:HGNC Symbol;Acc:11078]	protein_coding	SLC9A5	16	67271586	67306093	1	30674	13	13	0.491637484096963	12	232	4	2	2	0.728197516463769
ENSG00000135750	potassium channel, subfamily K, member 1 [Source:HGNC Symbol;Acc:6272]	protein_coding	KCNK1	1	233749750	233808258	1	5164	1	1	0.892722279121496	2	232	1	1	0	0.929147868366639
ENSG00000135773	calpain 9 [Source:HGNC Symbol;Acc:1486]	protein_coding	CAPN9	1	230883130	230937749	1	10390	3	3	0.821105254728166	4	232	2	1	1	0.892810068447515
ENSG00000135823	syntaxin 6 [Source:HGNC Symbol;Acc:11441]	protein_coding	STX6	1	180941861	180992047	-1	8805	4	4	0.517905610099076	4	232	4	2	2	0.743827345736264
ENSG00000135862	laminin, gamma 1 (formerly LAMB2) [Source:HGNC Symbol;Acc:6492]	protein_coding	LAMC1	1	182992595	183114727	1	6290	9	8	0.00582528579090469	3	232	5	1	4	0.186268017583493
ENSG00000135916	integral membrane protein 2C [Source:HGNC Symbol;Acc:6175]	protein_coding	ITM2C	2	231729354	231743963	1	11634	9	9	0.0594529345964732	5	232	1	1	1	0.376588454175513
ENSG00000135917	solute carrier family 19 (thiamine transporter), member 3 [Source:HGNC Symbol;Acc:16266]	protein_coding	SLC19A3	2	228549926	228582728	-1	14624	10	10	0.0899165121715829	6	232	4	2	2	0.416404338506084
ENSG00000135919	serpin peptidase inhibitor, clade E (nexin, plasminogen activator inhibitor type 1), member 2 [Source:HGNC Symbol;Acc:8951]	protein_coding	SERPINE2	2	224839829	224904036	-1	3468	3	3	0.187785719491636	1	232	2	1	1	0.540156508655636
ENSG00000135925	wingless-type MMTV integration site family, member 10A [Source:HGNC Symbol;Acc:13829]	protein_coding	WNT10A	2	219745085	219764303	1	6912	3	3	0.568404911670367	3	232	1	1	0	0.769891727374415
ENSG00000135999	enhancer of polycomb homolog 2 (Drosophila) [Source:HGNC Symbol;Acc:24543]	protein_coding	EPC2	2	149402009	149545130	1	4156	2	2	0.533879803998467	2	232	2	1	1	0.749592024715491
ENSG00000136002	Rho guanine nucleotide exchange factor (GEF) 4 [Source:HGNC Symbol;Acc:684]	protein_coding	ARHGEF4	2	131594489	131804836	1	7564	7	6	0.105571101477793	3	232	5	1	4	0.443679199491407
ENSG00000136044	adaptor protein, phosphotyrosine interaction, PH domain and leucine zipper containing 2 [Source:HGNC Symbol;Acc:18242]	protein_coding	APPL2	12	105567074	105630016	-1	12817	11	11	0.0202788142895864	5	232	5	1	4	0.263641271833216
ENSG00000136048	DNA-damage regulated autophagy modulator 1 [Source:HGNC Symbol;Acc:25645]	protein_coding	DRAM1	12	102271129	102405908	1	6984	1	1	0.951154748503692	3	232	1	1	0	0.966723941027121
ENSG00000136052	solute carrier family 41 (magnesium transporter), member 2 [Source:HGNC Symbol;Acc:31045]	protein_coding	SLC41A2	12	105196331	105352522	-1	11025	5	5	0.502725205390154	5	232	2	1	1	0.734022352795834
ENSG00000136059	villin-like [Source:HGNC Symbol;Acc:30906]	protein_coding	VILL	3	38029550	38048679	1	22885	8	8	0.741586846292926	9	232	1	1	4	0.856634297575966
ENSG00000136068	filamin B, beta [Source:HGNC Symbol;Acc:3755]	protein_coding	FLNB	3	57994127	58157982	1	27452	15	15	0.159295943749605	11	232	5	3	3	0.512767775275843
ENSG00000136146	mediator complex subunit 4 [Source:HGNC Symbol;Acc:17903]	protein_coding	MED4	13	48627459	48669267	-1	12395	3	3	0.899326316762107	5	232	2	2	0	0.932785767871805
ENSG00000136152	component of oligomeric golgi complex 3 [Source:HGNC Symbol;Acc:18619]	protein_coding	COG3	13	46039060	46110765	1	7436	5	5	0.212390610540103	3	232	3	1	2	0.561182133896274
ENSG00000136156	integral membrane protein 2B [Source:HGNC Symbol;Acc:6174]	protein_coding	ITM2B	13	48807294	48837063	1	1279	1	1	0.424718686762874	0	232	1	1	0	0.689638836103966
ENSG00000136158	sprouty homolog 2 (Drosophila) [Source:HGNC Symbol;Acc:11270]	protein_coding	SPRY2	13	80910111	80915086	-1	9426	2	2	0.912537901428063	4	232	1	1	0	0.940232829004155
ENSG00000136205	tensin 3 [Source:HGNC Symbol;Acc:21616]	protein_coding	TNS3	7	47314752	47622156	-1	35669	17	16	0.376418824019783	14	232	7	6	1	0.664801264441552
ENSG00000136231	insulin-like growth factor 2 mRNA binding protein 3 [Source:HGNC Symbol;Acc:28868]	protein_coding	IGF2BP3	7	23349828	23510086	-1	12184	7	6	0.411429618779231	5	232	3	2	1	0.683779620280783
ENSG00000136237	Rap guanine nucleotide exchange factor (GEF) 5 [Source:HGNC Symbol;Acc:16862]	protein_coding	RAPGEF5	7	22157856	22396763	-1	8937	6	5	0.331838833197481	4	232	5	1	4	0.640469306281764
ENSG00000136271	DEAD (Asp-Glu-Ala-Asp) box helicase 56 [Source:HGNC Symbol;Acc:18193]	protein_coding	DDX56	7	44605016	44614650	-1	7366	7	7	0.0390607513811363	3	232	2	1	1	0.323627809784491
ENSG00000136273	HUS1 checkpoint homolog (S. pombe) [Source:HGNC Symbol;Acc:5309]	protein_coding	HUS1	7	47735328	48019178	-1	3637	3	3	0.206100769636753	1	232	3	1	2	0.554887297377504
ENSG00000136279	drebrin-like [Source:HGNC Symbol;Acc:2696]	protein_coding	DBNL	7	44084239	44109055	1	29340	12	12	0.549565794956731	12	232	3	1	2	0.757861188311167
ENSG00000136295	tweety family member 3 [Source:HGNC Symbol;Acc:22222]	protein_coding	TTYH3	7	2671585	2704436	1	9491	7	7	0.110673950034599	4	232	5	1	4	0.450979116105407
ENSG00000136367	zinc finger homeobox 2 [Source:HGNC Symbol;Acc:20152]	protein_coding	ZFHX2	14	23990066	24025401	-1	9150	7	6	0.195279655538703	4	232	4	3	1	0.548495780707276
ENSG00000136378	ADAM metallopeptidase with thrombospondin type 1 motif, 7 [Source:HGNC Symbol;Acc:223]	protein_coding	ADAMTS7	15	79051545	79103773	-1	7867	7	7	0.0520124429122975	3	232	5	2	3	0.362015808411699
ENSG00000136379	abhydrolase domain containing 17C [Source:HGNC Symbol;Acc:26925]	protein_coding	ABHD17C	15	80972025	81047962	1	33663	14	14	0.509972572962624	14	232	7	7	1	0.740024776079527
ENSG00000136381	iron-responsive element binding protein 2 [Source:HGNC Symbol;Acc:6115]	protein_coding	IREB2	15	78729773	78793798	1	7407	7	6	0.0981348995556083	3	232	3	2	2	0.429438240605406
ENSG00000136383	alpha-kinase 3 [Source:HGNC Symbol;Acc:17574]	protein_coding	ALPK3	15	85359911	85416713	1	5103	2	2	0.644606830461216	2	232	1	1	1	0.808268754990857
ENSG00000136425	calcium and integrin binding family member 2 [Source:HGNC Symbol;Acc:24579]	protein_coding	CIB2	15	78396948	78423886	-1	11242	6	6	0.341606380157409	5	232	3	2	1	0.644773629761327
ENSG00000136436	calcium binding and coiled-coil domain 2 [Source:HGNC Symbol;Acc:29912]	protein_coding	CALCOCO2	17	46908350	46943884	1	11093	9	6	0.330631073527955	5	232	4	1	3	0.639776558121365
ENSG00000136444	radical S-adenosyl methionine domain containing 1 [Source:HGNC Symbol;Acc:25634]	protein_coding	RSAD1	17	48556161	48563336	1	3322	3	3	0.172325231832713	1	232	2	1	1	0.523884811598619
ENSG00000136448	N-myristoyltransferase 1 [Source:HGNC Symbol;Acc:7857]	protein_coding	NMT1	17	43128978	43186384	1	4702	3	3	0.327513907049985	2	232	3	1	2	0.638916133678743
ENSG00000136449	MYCBP associated protein [Source:HGNC Symbol;Acc:19677]	protein_coding	MYCBPAP	17	48585745	48608862	1	9516	6	6	0.219167781613899	4	232	4	2	2	0.566713841882734
ENSG00000136457	chondroadherin [Source:HGNC Symbol;Acc:1909]	protein_coding	CHAD	17	48541857	48546327	-1	23583	15	13	0.179694748441503	10	232	3	3	0	0.531982131678452
ENSG00000136492	BRCA1 interacting protein C-terminal helicase 1 [Source:HGNC Symbol;Acc:20473]	protein_coding	BRIP1	17	59758627	59940882	-1	2457	1	1	0.654281758068231	1	232	1	1	0	0.813799582584075
ENSG00000136504	K(lysine) acetyltransferase 7 [Source:HGNC Symbol;Acc:17016]	protein_coding	KAT7	17	47865917	47906458	1	8593	6	6	0.160991813625745	3	232	4	2	2	0.513301632930868
ENSG00000136514	receptor (chemosensory) transporter protein 4 [Source:HGNC Symbol;Acc:23992]	protein_coding	RTP4	3	187086120	187089864	1	3120	2	2	0.388348319175422	1	232	1	1	1	0.671807860706699
ENSG00000136574	GATA binding protein 4 [Source:HGNC Symbol;Acc:4173]	protein_coding	GATA4	8	11534468	11617511	1	2743	3	3	0.115306193608572	1	232	2	1	1	0.458021824611828
ENSG00000136689	interleukin 1 receptor antagonist [Source:HGNC Symbol;Acc:6000]	protein_coding	IL1RN	2	113864791	113891593	1	18095	17	15	0.00890248637195001	7	232	5	4	3	0.210245089923666
ENSG00000136699	sphingomyelin phosphodiesterase 4, neutral membrane (neutral sphingomyelinase-3) [Source:HGNC Symbol;Acc:32949]	protein_coding	SMPD4	2	130908981	130940323	-1	5282	5	5	0.077463636312203	2	232	2	1	1	0.408968436788825
ENSG00000136717	bridging integrator 1 [Source:HGNC Symbol;Acc:1052]	protein_coding	BIN1	2	127805603	127864931	-1	14870	6	6	0.60008824404789	6	232	4	3	1	0.782757946884812
ENSG00000136732	glycophorin C (Gerbich blood group) [Source:HGNC Symbol;Acc:4704]	protein_coding	GYPC	2	127413509	127454246	1	1156	1	1	0.393302349100053	0	232	1	1	0	0.673926574220461
ENSG00000136824	structural maintenance of chromosomes 2 [Source:HGNC Symbol;Acc:14011]	protein_coding	SMC2	9	106856541	106903698	1	4967	3	3	0.358211080737731	2	232	1	1	1	0.652001922176006
ENSG00000136828	Ral GEF with PH domain and SH3 binding motif 1 [Source:HGNC Symbol;Acc:16851]	protein_coding	RALGPS1	9	129677053	129985445	1	5919	3	3	0.465669873887743	2	232	3	1	2	0.710933722056376
ENSG00000136830	family with sequence similarity 129, member B [Source:HGNC Symbol;Acc:25282]	protein_coding	FAM129B	9	130267618	130341268	-1	20357	6	6	0.858722541537951	8	232	5	4	1	0.913299903880458
ENSG00000136842	tropomodulin 1 [Source:HGNC Symbol;Acc:11871]	protein_coding	TMOD1	9	100263462	100364030	1	18720	8	7	0.672678620899725	8	232	5	3	2	0.821398642244723
ENSG00000136848	DAB2 interacting protein [Source:HGNC Symbol;Acc:17294]	protein_coding	DAB2IP	9	124329336	124547809	1	35066	16	15	0.458425232205172	14	232	10	7	4	0.705120166485074
ENSG00000136872	aldolase B, fructose-bisphosphate [Source:HGNC Symbol;Acc:417]	protein_coding	ALDOB	9	104182860	104198105	-1	1806	2	2	0.183115300353061	1	232	2	1	1	0.537388745252547
ENSG00000136877	folylpolyglutamate synthase [Source:HGNC Symbol;Acc:3824]	protein_coding	FPGS	9	130556876	130576606	1	9518	5	4	0.578619720287047	4	232	4	1	3	0.775601329450865
ENSG00000136878	ubiquitin specific peptidase 20 [Source:HGNC Symbol;Acc:12619]	protein_coding	USP20	9	132596977	132644107	1	8659	7	7	0.0774249906130895	4	232	2	1	1	0.408968436788825
ENSG00000136883	kinesin family member 12 [Source:HGNC Symbol;Acc:21495]	protein_coding	KIF12	9	116848406	116861507	-1	16673	6	6	0.706278982360695	7	232	6	4	3	0.839106374058439
ENSG00000136891	testis expressed 10 [Source:HGNC Symbol;Acc:25988]	protein_coding	TEX10	9	103064359	103115221	-1	5236	3	3	0.3891568189474	2	232	1	1	0	0.672342077777036
ENSG00000136925	thiosulfate sulfurtransferase (rhodanese)-like domain containing 2 [Source:HGNC Symbol;Acc:30087]	protein_coding	TSTD2	9	100362362	100395962	-1	4688	2	2	0.598841900246461	2	232	2	1	1	0.782757946884812
ENSG00000136933	Rab9 effector protein with kelch motifs [Source:HGNC Symbol;Acc:16896]	protein_coding	RABEPK	9	127962821	127996437	1	1935	4	4	0.0101116186039989	1	232	1	1	0	0.217597034480809
ENSG00000136938	acidic (leucine-rich) nuclear phosphoprotein 32 family, member B [Source:HGNC Symbol;Acc:16677]	protein_coding	ANP32B	9	100745643	100778225	1	6469	4	4	0.29943454686437	3	232	3	1	2	0.62302981774822
ENSG00000136950	actin related protein 2/3 complex, subunit 5-like [Source:HGNC Symbol;Acc:23366]	protein_coding	ARPC5L	9	127624409	127640003	1	17053	8	8	0.424386567485848	7	232	3	3	1	0.689638836103966
ENSG00000137074	aprataxin [Source:HGNC Symbol;Acc:15984]	protein_coding	APTX	9	32972604	33025166	-1	3975	5	5	0.0289587486083953	2	232	3	1	2	0.28836983469674
ENSG00000137094	DnaJ (Hsp40) homolog, subfamily B, member 5 [Source:HGNC Symbol;Acc:14887]	protein_coding	DNAJB5	9	34989638	34998897	1	12058	2	2	0.965517038675824	5	232	1	1	1	0.976595684371812
ENSG00000137135	Rho guanine nucleotide exchange factor (GEF) 39 [Source:HGNC Symbol;Acc:25909]	protein_coding	ARHGEF39	9	35658872	35675863	-1	11432	4	4	0.717597172934234	5	232	2	1	1	0.845528354326255
ENSG00000137185	zinc finger and SCAN domain containing 9 [Source:HGNC Symbol;Acc:12984]	protein_coding	ZSCAN9	6	28192664	28201260	1	11332	12	12	0.00326182146525067	5	232	5	5	2	0.154774542264131
ENSG00000137193	pim-1 oncogene [Source:HGNC Symbol;Acc:8986]	protein_coding	PIM1	6	37137979	37143202	1	2834	2	2	0.344564634367684	1	232	2	1	1	0.645610962414144
ENSG00000137198	guanosine monophosphate reductase [Source:HGNC Symbol;Acc:4376]	protein_coding	GMPR	6	16238811	16295780	1	40165	30	25	0.0179871943697093	16	232	7	7	1	0.260477122021669
ENSG00000137203	transcription factor AP-2 alpha (activating enhancer binding protein 2 alpha) [Source:HGNC Symbol;Acc:11742]	protein_coding	TFAP2A	6	10393419	10419892	-1	21833	17	17	0.009276686768663	9	232	2	1	4	0.212501592428752
ENSG00000137210	transmembrane protein 14B [Source:HGNC Symbol;Acc:21384]	protein_coding	TMEM14B	6	10747992	10852986	1	4120	3	3	0.260298317360803	2	232	2	1	1	0.59974710092252
ENSG00000137265	interferon regulatory factor 4 [Source:HGNC Symbol;Acc:6119]	protein_coding	IRF4	6	391739	411447	1	4831	2	2	0.615096727190166	2	232	1	1	0	0.790264485600434
ENSG00000137266	solute carrier family 22, member 23 [Source:HGNC Symbol;Acc:21106]	protein_coding	SLC22A23	6	3269196	3457256	-1	12755	9	8	0.172689228603013	5	232	5	3	2	0.523884811598619
ENSG00000137267	tubulin, beta 2A class IIa [Source:HGNC Symbol;Acc:12412]	protein_coding	TUBB2A	6	3153903	3157760	-1	3769	3	3	0.220673684196803	1	232	2	1	1	0.56726770385414
ENSG00000137269	leucine rich repeat containing 1 [Source:HGNC Symbol;Acc:14307]	protein_coding	LRRC1	6	53659295	53788919	1	13240	4	4	0.81479335053286	5	232	3	2	2	0.888328001787611
ENSG00000137270	glial cells missing homolog 1 (Drosophila) [Source:HGNC Symbol;Acc:4197]	protein_coding	GCM1	6	52991762	53013627	-1	2156	2	2	0.237807471026119	1	232	1	1	0	0.582794606520354
ENSG00000137273	forkhead box F2 [Source:HGNC Symbol;Acc:3810]	protein_coding	FOXF2	6	1390069	1395832	1	4668	2	2	0.596527652525774	2	232	1	1	1	0.782431074944973
ENSG00000137274	biphenyl hydrolase-like (serine hydrolase) [Source:HGNC Symbol;Acc:1094]	protein_coding	BPHL	6	3118608	3153812	1	3669	3	3	0.209613642744772	1	232	2	1	2	0.557390583091629
ENSG00000137288	ubiquinol-cytochrome c reductase complex assembly factor 2 [Source:HGNC Symbol;Acc:21237]	protein_coding	UQCC2	6	33662070	33679504	-1	25803	8	7	0.915853775398694	11	232	3	3	0	0.942626447448594
ENSG00000137309	high mobility group AT-hook 1 [Source:HGNC Symbol;Acc:5010]	protein_coding	HMGA1	6	34204650	34214008	1	5573	6	6	0.033251280940255	2	232	2	1	1	0.302669448915464
ENSG00000137364	thiopurine S-methyltransferase [Source:HGNC Symbol;Acc:12014]	protein_coding	TPMT	6	18128542	18155305	-1	4442	4	4	0.124620978382664	2	232	1	1	0	0.476185209929965
ENSG00000137393	ring finger protein 144B [Source:HGNC Symbol;Acc:21578]	protein_coding	RNF144B	6	18368779	18469105	1	14080	6	6	0.54760206763873	6	232	3	2	1	0.756701070918643
ENSG00000137409	mitochondrial carrier 1 [Source:HGNC Symbol;Acc:17586]	protein_coding	MTCH1	6	36935917	36954074	-1	7049	3	3	0.581594796225119	3	232	2	1	1	0.777006242475208
ENSG00000137413	TAF8 RNA polymerase II, TATA box binding protein (TBP)-associated factor, 43kDa [Source:HGNC Symbol;Acc:17300]	protein_coding	TAF8	6	42018251	42055199	1	24622	13	12	0.320998424521613	10	232	3	3	0	0.634350748636894
ENSG00000137440	fibroblast growth factor binding protein 1 [Source:HGNC Symbol;Acc:19695]	protein_coding	FGFBP1	4	15937192	15940363	-1	2000	1	1	0.578769729141168	1	232	1	1	0	0.775601329450865
ENSG00000137441	fibroblast growth factor binding protein 2 [Source:HGNC Symbol;Acc:29451]	protein_coding	FGFBP2	4	15961866	15970932	-1	7053	3	3	0.581976030329522	3	232	2	1	1	0.777006242475208
ENSG00000137449	cytoplasmic polyadenylation element binding protein 2 [Source:HGNC Symbol;Acc:21745]	protein_coding	CPEB2	4	15004298	15071777	1	6888	7	5	0.172726634753634	3	232	1	1	2	0.523884811598619
ENSG00000137474	myosin VIIA [Source:HGNC Symbol;Acc:7606]	protein_coding	MYO7A	11	76839310	76926284	1	4230	5	4	0.109602120681673	2	232	3	1	3	0.450202303127754
ENSG00000137486	arrestin, beta 1 [Source:HGNC Symbol;Acc:711]	protein_coding	ARRB1	11	74975226	75062873	-1	26482	20	18	0.0246649033070109	11	232	6	3	3	0.276557598572379
ENSG00000137491	solute carrier organic anion transporter family, member 2B1 [Source:HGNC Symbol;Acc:10962]	protein_coding	SLCO2B1	11	74811608	74917594	1	24846	23	22	0.000562155374446371	10	232	8	2	6	0.100759125336522
ENSG00000137492	protein-kinase, interferon-inducible double stranded RNA dependent inhibitor, repressor of (P58 repressor) [Source:HGNC Symbol;Acc:9440]	protein_coding	PRKRIR	11	76061000	76092015	-1	6063	10	8	0.00471119891065674	2	232	2	2	0	0.169834521726846
ENSG00000137496	interleukin 18 binding protein [Source:HGNC Symbol;Acc:5987]	protein_coding	IL18BP	11	71709587	71716761	1	17231	13	13	0.0291673761644894	7	232	3	2	1	0.289203076652113
ENSG00000137497	nuclear mitotic apparatus protein 1 [Source:HGNC Symbol;Acc:8059]	protein_coding	NUMA1	11	71713910	71791739	-1	32426	31	22	0.012226538325405	13	232	7	4	3	0.224503863911553
ENSG00000137501	synaptotagmin-like 2 [Source:HGNC Symbol;Acc:15585]	protein_coding	SYTL2	11	85405267	85522184	-1	8997	6	6	0.185597849246645	4	232	3	1	2	0.539490112924827
ENSG00000137502	RAB30, member RAS oncogene family [Source:HGNC Symbol;Acc:9770]	protein_coding	RAB30	11	82684175	82782965	-1	5204	5	5	0.0737949936172388	2	232	4	1	3	0.405858701141098
ENSG00000137507	leucine rich repeat containing 32 [Source:HGNC Symbol;Acc:4161]	protein_coding	LRRC32	11	76368568	76381791	-1	24114	14	12	0.297085721107308	10	232	4	4	1	0.621407423681382
ENSG00000137563	gamma-glutamyl hydrolase (conjugase, folylpolygammaglutamyl hydrolase) [Source:HGNC Symbol;Acc:4248]	protein_coding	GGH	8	63927638	63951730	-1	5577	6	6	0.033348761312269	2	232	2	1	1	0.302669448915464
ENSG00000137573	sulfatase 1 [Source:HGNC Symbol;Acc:20391]	protein_coding	SULF1	8	70378859	70573150	1	9482	9	9	0.0202800978333243	4	232	4	1	4	0.263641271833216
ENSG00000137575	syndecan binding protein (syntenin) [Source:HGNC Symbol;Acc:10662]	protein_coding	SDCBP	8	59465483	59495419	1	3315	2	2	0.41744584717762	1	232	1	1	0	0.68614662237241
ENSG00000137642	sortilin-related receptor, L(DLR class) A repeats containing [Source:HGNC Symbol;Acc:11185]	protein_coding	SORL1	11	121322912	121504402	1	47621	26	24	0.131960689706349	19	232	9	6	4	0.485592144518227
ENSG00000137648	transmembrane protease, serine 4 [Source:HGNC Symbol;Acc:11878]	protein_coding	TMPRSS4	11	117947753	117992605	1	24168	19	18	0.0110579270079464	10	232	4	2	3	0.221111684536013
ENSG00000137673	matrix metallopeptidase 7 (matrilysin, uterine) [Source:HGNC Symbol;Acc:7174]	protein_coding	MMP7	11	102391239	102401484	-1	6797	6	5	0.166436184851669	3	232	2	1	2	0.518246857140964
ENSG00000137674	matrix metallopeptidase 20 [Source:HGNC Symbol;Acc:7167]	protein_coding	MMP20	11	102447566	102496063	-1	6559	3	3	0.533263655580819	3	232	3	1	2	0.749325100366248
ENSG00000137699	tripartite motif containing 29 [Source:HGNC Symbol;Acc:17274]	protein_coding	TRIM29	11	119981983	120056237	-1	10572	7	7	0.163283864977027	4	232	4	3	1	0.51609950356771
ENSG00000137700	solute carrier family 37 (glucose-6-phosphate transporter), member 4 [Source:HGNC Symbol;Acc:4061]	protein_coding	SLC37A4	11	118894824	118901616	-1	22795	9	7	0.842782842584006	9	232	4	4	1	0.902532512308973
ENSG00000137709	POU class 2 homeobox 3 [Source:HGNC Symbol;Acc:19864]	protein_coding	POU2F3	11	120107349	120190653	1	19796	9	9	0.445120111682531	8	232	4	3	2	0.700134931410338
ENSG00000137710	radixin [Source:HGNC Symbol;Acc:9944]	protein_coding	RDX	11	110045605	110167447	-1	7377	4	4	0.386038599168027	3	232	1	1	0	0.670541730855854
ENSG00000137747	transmembrane protease, serine 13 [Source:HGNC Symbol;Acc:29808]	protein_coding	TMPRSS13	11	117771358	117800174	-1	4781	4	4	0.150299280246991	2	232	2	1	1	0.504427807260588
ENSG00000137802	mitogen-activated protein kinase binding protein 1 [Source:HGNC Symbol;Acc:29536]	protein_coding	MAPKBP1	15	42066632	42120053	1	4443	3	3	0.297486029284572	2	232	2	1	1	0.621441599023415
ENSG00000137804	nucleolar and spindle associated protein 1 [Source:HGNC Symbol;Acc:18538]	protein_coding	NUSAP1	15	41624892	41673248	1	8513	4	4	0.491878750611721	3	232	3	2	2	0.728326270516696
ENSG00000137812	cancer susceptibility candidate 5 [Source:HGNC Symbol;Acc:24054]	protein_coding	CASC5	15	40886218	40956540	1	8749	6	6	0.170321303576435	4	232	3	3	1	0.52194513356227
ENSG00000137819	progestin and adipoQ receptor family member V [Source:HGNC Symbol;Acc:29645]	protein_coding	PAQR5	15	69591286	69700119	1	6369	5	5	0.138145575433532	3	232	3	2	2	0.493794643092274
ENSG00000137822	tubulin, gamma complex associated protein 4 [Source:HGNC Symbol;Acc:16691]	protein_coding	TUBGCP4	15	43661419	43699293	1	3620	2	2	0.461484297268845	1	232	2	1	1	0.707568882506264
ENSG00000137825	inositol-trisphosphate 3-kinase A [Source:HGNC Symbol;Acc:6178]	protein_coding	ITPKA	15	41785591	41795747	1	10049	5	5	0.423929163724588	4	232	2	1	1	0.689359656656213
ENSG00000137834	SMAD family member 6 [Source:HGNC Symbol;Acc:6772]	protein_coding	SMAD6	15	66994566	67074338	1	13832	9	9	0.130898174303382	6	232	4	2	2	0.484097558415094
ENSG00000137842	transmembrane protein 62 [Source:HGNC Symbol;Acc:26269]	protein_coding	TMEM62	15	43415477	43477344	1	15327	5	5	0.777818212268127	6	232	5	3	3	0.875849588279704
ENSG00000137843	p21 protein (Cdc42/Rac)-activated kinase 6 [Source:HGNC Symbol;Acc:16061]	protein_coding	PAK6	15	40509629	40569688	1	4137	2	2	0.531430075268614	2	232	2	1	1	0.748649145271569
ENSG00000137845	ADAM metallopeptidase domain 10 [Source:HGNC Symbol;Acc:188]	protein_coding	ADAM10	15	58887403	59042177	-1	8396	8	7	0.068307107836764	3	232	6	1	5	0.390505566570497
ENSG00000137857	dual oxidase 1 [Source:HGNC Symbol;Acc:3062]	protein_coding	DUOX1	15	45422131	45457774	1	8251	5	5	0.275849839831229	3	232	5	2	3	0.60914150405408
ENSG00000137860	solute carrier family 28 (concentrative nucleoside transporter), member 2 [Source:HGNC Symbol;Acc:11002]	protein_coding	SLC28A2	15	45544428	45568149	1	3157	1	1	0.744551035528764	1	232	1	1	0	0.858216007977586
ENSG00000137868	stimulated by retinoic acid 6 [Source:HGNC Symbol;Acc:30650]	protein_coding	STRA6	15	74471807	74504608	-1	34342	15	15	0.427287642771206	14	232	6	3	4	0.691246531214414
ENSG00000137878	GRINL1A complex locus 1 [Source:HGNC Symbol;Acc:26424]	protein_coding	GCOM1	15	57884106	58006943	1	11036	5	5	0.503591072857069	5	232	2	1	1	0.734604721116695
ENSG00000137936	breast cancer anti-estrogen resistance 3 [Source:HGNC Symbol;Acc:973]	protein_coding	BCAR3	1	94027347	94312706	-1	7171	6	6	0.0875004562772361	3	232	3	2	1	0.414675909234384
ENSG00000137942	formin binding protein 1-like [Source:HGNC Symbol;Acc:20851]	protein_coding	FNBP1L	1	93913688	94020218	1	24514	8	8	0.804190439062459	10	232	4	4	1	0.88348947232882
ENSG00000137960	GIPC PDZ domain containing family, member 2 [Source:HGNC Symbol;Acc:18177]	protein_coding	GIPC2	1	78445226	78604133	1	5989	4	4	0.254524252150205	2	232	2	1	1	0.597245537631814
