ensembl_gene_id	hgnc_symbol	gene_biotype	x1	x2	sd1	sd2	FC	deltaGE	deltaGEZ	geneMeanGE	geneMedianGE	ks.pvalue	wilcox.pvalue	fligner.pvalue	nMutated	description	chromosome_name	start_position	end_position	strand	nj	nSNV	nSamples	p.value	exp	nTotSamples	nREs	nNonPromoters	nPromoters	p.adjust	log2FC	negLog10WilcoxPValue	pass
ENSG00000160703	NLRX1	protein_coding	5.53579081656	4.88258581989	1.18735982210656	2.54328874625853	1.13378259405274	0.65320499667	0.259456641282112	5.33691654285635	4.88258581989	0.704800817160368	0.608571372190956	0.366957105627672	2	NLR family member X1 [Source:HGNC Symbol;Acc:29890]	11	119037277	119054725	1	6082	3	3	0.292486290254323	2	169	1	1	2	0.606751559659891	0.181144026036999	0.215688481146304	FALSE
ENSG00000160712	IL6R	protein_coding	4.930441067575	6.68041086194	3.73561121948563	5.342294409926	0.7380445858001	-1.749969794365	-0.332798819295197	7.61652922403757	6.52330141727	0.770677517648437	0.456572598629399	0.441508065628362	6	interleukin 6 receptor [Source:HGNC Symbol;Acc:6019]	1	154377669	154441926	1	28322	11	11	0.233701118477645	8	169	4	3	2	0.558567440968384	-0.438220121732127	0.340490156405006	FALSE
ENSG00000160796	NBEAL2	protein_coding	10.3155087443	7.687926798975	3.59964913452084	4.53223079326277	1.34178030228843	2.627581945325	0.587703532972245	8.83113883381742	7.81726118273	0.591489104584645	0.992891973400876	0.808145555459986	5	neurobeachin-like 2 [Source:HGNC Symbol;Acc:31928]	3	47021173	47051193	1	45934	11	11	0.80616348567524	13	169	3	2	1	0.872696567184083	0.424148469789828	0.00309800015315862	FALSE
ENSG00000160888	IER2	protein_coding	26.86869759055	45.3890678882	67.4059014668222	79.9983335228786	0.591964075066084	-18.52037029765	-0.234738844558788	71.9022079627247	43.8921837545	0.020434102810215	0.0838989572460819	0.0810975207559049	8	immediate early response 2 [Source:HGNC Symbol;Acc:28871]	19	13261229	13265722	1	34537	17	15	0.0913180932173009	10	169	2	2	2	0.431624514927964	-0.756418470209921	1.07624343684814	FALSE
ENSG00000160932	LY6E	protein_coding	246.6318595925	287.51712265	91.1740526350457	323.030279649742	0.857798858444788	-40.8852630575	-0.127638745763002	398.118103595056	287.51712265	0.669050051072523	0.533388947519626	0.408420521546005	2	lymphocyte antigen 6 complex, locus E [Source:HGNC Symbol;Acc:6727]	8	144099399	144105249	1	13761	2	2	0.927251491975578	4	169	1	1	1	0.946054715329804	-0.221288698845275	0.272955987673081	FALSE
ENSG00000160949	TONSL	protein_coding	6.971784022965	6.95717664898	7.53110910121963	4.0277392697145	1.00209961234593	0.0146073739850001	0.00339244642055375	8.12316887871259	6.95717664898	0.550621132781835	0.928291351955818	0.109296398301893	6	tonsoku-like, DNA repair protein [Source:HGNC Symbol;Acc:7801]	8	145654165	145669827	-1	12607	9	8	0.0413269111006003	4	169	3	2	1	0.334529629376744	0.00302592479518501	0.0323156954535732	FALSE
ENSG00000160972	PPP1R16A	protein_coding	31.049427517	18.2666498445	10.429378226106	17.2843430537495	1.69978774330909	12.7827776725	0.759518754564512	23.1810210859182	18.6107863789	0.143479770733093	0.187387723061082	0.743979801831274	7	protein phosphatase 1, regulatory subunit 16A [Source:HGNC Symbol;Acc:14941]	8	145703352	145727504	1	19362	11	10	0.0720834299138091	6	169	4	1	3	0.397697614139853	0.765354604719504	0.727258865857434	FALSE
ENSG00000160973	FOXH1	protein_coding	0.272879503677	0.255960870575	0.891025445829878	1.557317112671	1.06609851366732	0.016918633102	0.0110991699451986	0.644445350594758	0.260204219947	0.873174751772216	0.809915442222163	0.45001438345024	5	forkhead box H1 [Source:HGNC Symbol;Acc:3814]	8	145698795	145701718	-1	12954	7	6	0.209252166882665	4	169	2	2	0	0.542512961314442	0.0923407576210155	0.0915603204957309	FALSE
ENSG00000160999	SH2B2	protein_coding	5.74957414533	4.11280148661	2.15641832178629	3.89359642612233	1.39797025556639	1.63677265872	0.424355601872802	5.1391703021032	4.14348130888	0.439734422880491	0.398504181735683	0.69730010483641	2	SH2B adaptor protein 2 [Source:HGNC Symbol;Acc:17381]	7	101928405	101962178	1	11043	3	3	0.664902523843559	3	169	2	2	0	0.810618888037122	0.483333665002779	0.399567116939881	FALSE
ENSG00000161013	MGAT4B	protein_coding	41.3056117341	39.9932206041	13.4806025908942	19.4038980867995	1.03281533995453	1.31239112999999	0.0686377285726036	41.8373263220247	39.9932206041	0.998322429397459	0.913268933766132	0.853909587225918	4	mannosyl (alpha-1,3-)-glycoprotein beta-1,4-N-acetylglucosaminyltransferase, isozyme B [Source:HGNC Symbol;Acc:7048]	5	179224597	179233952	-1	15852	8	8	0.11407484814419	5	169	3	1	2	0.462302720946965	0.0465823336353331	0.0394013152891474	FALSE
ENSG00000161217	PCYT1A	protein_coding	9.77897795383	8.184258921825	0.87864803313282	3.04426323213385	1.19485197709867	1.594719032005	0.530031260841982	8.41701944326584	8.22112412231	0.0883554647599598	0.142569889580843	0.097274116692373	3	phosphate cytidylyltransferase 1, choline, alpha [Source:HGNC Symbol;Acc:8754]	3	195941093	196014828	-1	9567	5	5	0.174846590943045	3	169	3	1	2	0.512974637135774	0.256831902613589	0.845972186754025	FALSE
ENSG00000161243	FBXO27	protein_coding	2.14042905485	2.54348965608	11.8262251602883	9.46586448270308	0.841532439392267	-0.40306060123	-0.0424566342186337	5.39758527325485	2.45669661996	0.873199253284492	0.707588412331269	0.907943548846965	3	F-box protein 27 [Source:HGNC Symbol;Acc:18753]	19	39481354	39523425	-1	5219	3	3	0.221393546412526	1	169	2	1	1	0.548721368969404	-0.248909209252144	0.150219287833816	FALSE
ENSG00000161267	BDH1	protein_coding	2.04609624712	5.20483447296	1.15430433242397	3.92988956273797	0.393114566418936	-3.15873822584	-0.803005710031278	6.01036274888937	5.17257108742	0.117977528089889	0.0741838463827995	0.218155992103853	2	3-hydroxybutyrate dehydrogenase, type 1 [Source:HGNC Symbol;Acc:1027]	3	197236654	197300194	-1	10669	5	5	0.233629955312728	3	169	3	2	1	0.558567440968384	-1.3469782726898	1.12969065254531	FALSE
ENSG00000161328	LRRC56	protein_coding	2.60556604098	2.54365253959	0.0785793447161713	2.37212387144636	1.02434039257578	0.0619135013900003	0.0263746901143026	3.3060226639402	2.55000205347	0.505617977528091	0.966879164644909	0.0680794466737813	2	leucine rich repeat containing 56 [Source:HGNC Symbol;Acc:25430]	11	537527	554916	1	7695	2	2	0.690816414534222	2	169	1	1	1	0.818043948227572	0.0346952085777412	0.0146277983130844	FALSE
ENSG00000161395	PGAP3	protein_coding	9.738816025015	9.44666995748	2.75836509319295	5.43897236693139	1.03092582559251	0.292146067535	0.0542489231095693	10.1918441526305	9.44666995748	0.934627170582227	0.857206052497889	0.580156419267613	2	post-GPI attachment to proteins 3 [Source:HGNC Symbol;Acc:23719]	17	37827375	37853050	-1	11117	4	4	0.448622101828673	3	169	1	1	0	0.70270496848771	0.0439405355193673	0.0669147711846244	FALSE
ENSG00000161526	SAP30BP	protein_coding	8.55114160933	7.84582476884	4.24145662888693	4.20279690570361	1.08989709320188	0.705316840489999	0.1687037822045	8.68385572006708	7.84582476884	0.934469898338239	0.913268933766132	0.880434280912818	4	SAP30 binding protein [Source:HGNC Symbol;Acc:30785]	17	73663196	73704142	1	20301	6	6	0.587658135598099	6	169	3	2	2	0.769916663467233	0.124191923868296	0.0394013152891474	FALSE
ENSG00000161533	ACOX1	protein_coding	6.334999381215	6.73598973182	2.61760437974772	3.42606727260763	0.940470462906027	-0.400990350605	-0.119074449416641	7.50730435091202	6.67443901422	0.982924831046774	0.85074265788612	0.472048807889807	6	acyl-CoA oxidase 1, palmitoyl [Source:HGNC Symbol;Acc:119]	17	73937588	73975515	-1	37601	14	14	0.227639954339634	11	169	6	5	2	0.552031275449828	-0.0885454607488417	0.0702017902818772	FALSE
ENSG00000161542	PRPSAP1	protein_coding	5.89198748241	6.54542114759	1.82204801731836	3.05732601333883	0.900169347327545	-0.65343366518	-0.217233302564841	6.89257437414101	6.31756404396	0.815014256892743	0.80449274880142	0.243793023436658	4	phosphoribosyl pyrophosphate synthetase-associated protein 1 [Source:HGNC Symbol;Acc:9466]	17	74305567	74380602	-1	22037	6	6	0.665197061333311	7	169	2	1	1	0.810618888037122	-0.151731656148642	0.0944778660083609	FALSE
ENSG00000161638	ITGA5	protein_coding	4.47232540847	5.19174964666	4.28081479637895	6.33724717772192	0.861429327846572	-0.71942423819	-0.115456080968157	7.25625368835402	5.19174964666	0.60125610122589	0.372518051018459	0.712477424399583	6	integrin, alpha 5 (fibronectin receptor, alpha polypeptide) [Source:HGNC Symbol;Acc:6141]	12	54789045	54813244	-1	13954	9	8	0.0661774074376276	4	169	3	1	2	0.385958547529831	-0.215195653106351	0.428852677901543	FALSE
ENSG00000161653	NAGS	protein_coding	1.034536122165	1.01145764284	0.034214099763551	0.926308962965676	1.02281704971866	0.0230784793250001	0.0251838971489312	1.26410049598835	1.01145764284	0.549540347293156	0.966879164644909	0.0734340147298858	2	N-acetylglutamate synthase [Source:HGNC Symbol;Acc:17996]	17	42081914	42086431	1	7031	2	2	0.642935425814616	2	169	1	1	1	0.799754730782683	0.0325481147140466	0.0146277983130844	FALSE
ENSG00000161664	ASB16	protein_coding	0.482982953355	0.3944694266035	0.190804402237206	0.351311375104672	1.22438627883947	0.0885135267515	0.255313582671957	0.482936015156788	0.398212940243	0.883343313021732	0.864618047182333	0.486988046646823	3	ankyrin repeat and SOCS box containing 16 [Source:HGNC Symbol;Acc:19768]	17	42247815	42256451	1	12218	5	5	0.323470199893537	4	169	2	2	0	0.626802547085801	0.292058782416965	0.063175703674098	FALSE
ENSG00000161681	SHANK1	protein_coding	0.225320214288	0.530711014088	0.100786816936491	3.26552216120087	0.424562913349747	-0.3053907998	-0.0944295486782565	1.49950767508777	0.483445979772	0.286516853932585	0.430151717220404	0.0916363294719817	2	SH3 and multiple ankyrin repeat domains 1 [Source:HGNC Symbol;Acc:15474]	19	51165084	51222707	-1	13450	4	4	0.595674031872403	4	169	3	2	1	0.773802374351395	-1.23594974122114	0.366378339000962	FALSE
ENSG00000161714	PLCD3	protein_coding	20.64326110875	13.1102285685	11.5095714334592	10.7701430025023	1.57459200660694	7.53303254025	0.701435491002619	16.1434383504058	13.1102285685	0.631256384065373	0.414149117498086	0.760083725143955	2	phospholipase C, delta 3 [Source:HGNC Symbol;Acc:9061]	17	43186335	43210721	-1	9152	4	4	0.313719856774696	3	169	2	1	1	0.622521486746661	0.654978059535835	0.38284325973333	FALSE
ENSG00000161798	AQP5	protein_coding	34.3254164698	24.62294006705	50.4044468734169	56.8713025392613	1.39404215647398	9.70247640275	0.172004873336266	47.0762524208287	24.981952648	0.901975978302983	1	0.90791865736477	3	aquaporin 5 [Source:HGNC Symbol;Acc:638]	12	50355653	50359464	1	22993	5	5	0.832958844081413	7	169	2	2	0	0.886333416476781	0.479274189625523	0	FALSE
ENSG00000161835	GRASP	protein_coding	2.56552337957	2.76101243364	0.659138129356662	2.68611241512528	0.929196604952526	-0.19548905407	-0.0741647073911775	3.45288660037407	2.76101243364	0.463727860040809	0.743857971045435	0.0693849961781255	4	GRP1 (general receptor for phosphoinositides 1)-associated scaffold protein [Source:HGNC Symbol;Acc:18707]	12	52400724	52409673	1	12618	6	6	0.193553992498682	4	169	2	2	1	0.529570162395997	-0.105944211970842	0.128509978808348	FALSE
ENSG00000161860	SYCE2	protein_coding	2.0127796522	1.39923051222	0.812402919974894	1.30105397445359	1.43849039498614	0.61354913998	0.475700131786339	1.73719066216773	1.41408724727	0.439734422880491	0.46321182272099	0.580188222700699	2	synaptonemal complex central element protein 2 [Source:HGNC Symbol;Acc:27411]	19	13009600	13030090	-1	3498	2	2	0.297108899795158	1	169	2	1	1	0.60958493636344	0.524555588020456	0.334220364485799	FALSE
ENSG00000161888	SPC24	protein_coding	14.11661945855	6.94387819778	11.8219484465469	11.0577643255118	2.03295896852902	7.17274126077	0.642890112093863	12.2217157087106	8.09346400713	0.0782779951701423	0.056617342164462	0.584288394246815	6	SPC24, NDC80 kinetochore complex component [Source:HGNC Symbol;Acc:26913]	19	11242196	11266484	-1	18315	8	8	0.197287457475982	5	169	2	2	0	0.533955996123793	1.02358109737788	1.24705052194373	FALSE
ENSG00000161958	FGF11	protein_coding	0.04457810473525	0.056529427032	0.00769819493572912	0.381014534529151	0.788582284940114	-0.01195132229675	-0.0316976107104274	0.155700112570199	0.0562292299113	0.41879468845761	0.647850647847809	0.0984724249997146	2	fibroblast growth factor 11 [Source:HGNC Symbol;Acc:3667]	17	7341592	7348256	1	18019	8	7	0.312239347582963	5	169	2	2	1	0.622521486746661	-0.342666793414637	0.188525102604024	FALSE
ENSG00000161996	WDR90	protein_coding	6.04023955845	3.587379491455	1.07175166821567	3.00322211636633	1.68374702839151	2.452860066995	0.835713013689245	4.61520714955326	3.75811392068	0.0669096066695382	0.0855450821163007	0.102232792257598	5	WD repeat domain 90 [Source:HGNC Symbol;Acc:26960]	16	699311	717833	1	40160	11	9	0.852672348455133	12	169	5	5	1	0.896835721261233	0.751675399508742	1.06780495247174	FALSE
ENSG00000162004	CCDC78	protein_coding	4.044361827755	1.58410351981	2.02975086355672	3.12193630962047	2.55309187636935	2.460258307945	0.797965686262745	2.67262432607424	1.62378649001	0.0178245972151346	0.0188721912024354	0.89318058196583	6	coiled-coil domain containing 78 [Source:HGNC Symbol;Acc:14153]	16	772582	776954	-1	23972	12	11	0.111232438481565	7	169	3	4	2	0.461211008759355	1.35224545595789	1.72417767207255	TRUE
ENSG00000162032	SPSB3	protein_coding	0.9340917575155	0.810298369478	0.599467174813955	0.540226367302611	1.15277506743257	0.1237933880375	0.227797710057196	0.936279838217476	0.830973508097	0.184143392197513	0.210662516803641	0.332710145545716	6	splA/ryanodine receptor domain and SOCS box containing 3 [Source:HGNC Symbol;Acc:30629]	16	1826713	1843701	-1	26000	9	9	0.386373524599602	8	169	4	4	1	0.666904839439456	0.205111037918523	0.676412731565588	FALSE
ENSG00000162065	TBC1D24	protein_coding	1.91592671667	1.78002115873	1.37651485294303	1.11911134656337	1.07635052947178	0.13590555794	0.120302785362676	2.0060432294464	1.80283122379	0.900392676055721	0.993472304043346	0.816435429630187	6	TBC1 domain family, member 24 [Source:HGNC Symbol;Acc:29203]	16	2525147	2555735	1	28525	8	7	0.763298434868801	8	169	3	3	2	0.857979000981236	0.106147989396561	0.00284423561889179	FALSE
ENSG00000162066	AMDHD2	protein_coding	2.61282981148	3.606293778415	0.524202790168	2.72664801573769	0.724519401918599	-0.993463966935	-0.370486822938581	4.04397040661898	3.51134616018	0.00266794244780288	0.0173773415586794	0.0240711947536081	5	amidohydrolase domain containing 2 [Source:HGNC Symbol;Acc:24262]	16	2570358	2581423	1	15249	7	7	0.188019026750016	5	169	2	2	0	0.525788115908733	-0.464903770630407	1.76001666256541	TRUE
ENSG00000162068	NTN3	protein_coding	0.0688286486221	0.127197589691	0.0330883114998544	0.438097911259498	0.541115981751736	-0.0583689410689	-0.134874093835801	0.286414176624368	0.12077210449	0.239725367936392	0.250950668760729	0.0459389763971576	3	netrin 3 [Source:HGNC Symbol;Acc:8030]	16	2521500	2524146	1	18090	3	3	0.918136777536447	5	169	2	2	1	0.939598991218993	-0.885990243229755	0.600411642625051	FALSE
ENSG00000162069	CCDC64B	protein_coding	4.01503684108	4.62437305049	3.18822363376549	5.28244844291396	0.868233768608821	-0.609336209409999	-0.117258655641361	5.83399171525398	4.55802370599	0.670223859018539	0.850776286139638	0.487345160268412	4	coiled-coil domain containing 64B [Source:HGNC Symbol;Acc:33584]	16	3077683	3086927	-1	22590	7	6	0.687857910535426	7	169	5	4	1	0.818043948227572	-0.203844559814341	0.0701846237789805	FALSE
ENSG00000162073	PAQR4	protein_coding	10.718072717	5.739403425635	5.66803961565213	9.2049361286986	1.8674541449949	4.978669291365	0.547151109626993	8.23250290809791	5.78631063737	0.504772639216654	0.215361651193166	0.807038383780665	3	progestin and adipoQ receptor family member IV [Source:HGNC Symbol;Acc:26386]	16	3019246	3023490	1	17019	8	7	0.265257968853664	5	169	2	2	1	0.587844613486442	0.90107281832875	0.666831627676532	FALSE
ENSG00000162078	ZG16B	protein_coding	0.2127154460025	0.434024856668	0.222597886774993	1.36360396848711	0.490099686076766	-0.2213094106655	-0.165382783362942	0.827633956766796	0.4239009469	0.12105211854723	0.124850485067197	0.173040716752192	4	zymogen granule protein 16B [Source:HGNC Symbol;Acc:30456]	16	2880170	2888967	1	15636	6	5	0.524761889472122	5	169	3	2	1	0.739846227273326	-1.02885287222792	0.90360976599507	FALSE
ENSG00000162105	SHANK2	protein_coding	0.714334221024	0.811558363553	0.43869453604135	1.0737293674017	0.880200676999553	-0.097224142529	-0.0939902149335084	1.12692234019449	0.803322249146	0.493071045903143	0.441971905145844	0.359075239246893	9	SH3 and multiple ankyrin repeat domains 2 [Source:HGNC Symbol;Acc:14295]	11	70313961	70963623	-1	16610	17	16	4.99659518502504e-05	5	169	10	1	9	0.0336870447374388	-0.184095613516728	0.354605336596443	FALSE
ENSG00000162129	CLPB	protein_coding	5.59008764448	4.43312042266	3.51621328848419	2.17900374508458	1.26098258371375	1.15696722182	0.489069730964731	5.20029100785247	4.5341357781	0.441421808393023	0.116250045633003	0.208093545318489	8	ClpB caseinolytic peptidase B homolog (E. coli) [Source:HGNC Symbol;Acc:30664]	11	72003469	72145692	-1	18704	12	11	0.0281362020790138	6	169	5	2	3	0.30767864462031	0.334548349763419	0.934606867959234	FALSE
ENSG00000162139	NEU3	protein_coding	4.1936171117	1.63562649014	0.943841682694779	1.19210368333155	2.56392100334658	2.55799062156	2.06968451689382	1.84182032892237	1.71876999102	0.0398365679264563	0.0391795557259665	0.430418174118796	2	sialidase 3 (membrane sialidase) [Source:HGNC Symbol;Acc:7760]	11	74699179	74729938	1	12113	3	3	0.723913746113576	4	169	2	2	0	0.837633314096754	1.35835181194267	1.4069404929675	TRUE
ENSG00000162174	ASRGL1	protein_coding	20.8338187485	14.7875227903	31.871777881893	26.8303651045727	1.40887821739596	6.0462959582	0.223762551778143	26.5639759961519	14.7875227903	0.683295133597671	0.58358883677681	0.647759734795242	6	asparaginase like 1 [Source:HGNC Symbol;Acc:16448]	11	62104920	62160882	1	16149	9	8	0.122914357987159	5	169	3	2	2	0.470311351617154	0.49454691132662	0.233893024133967	FALSE
ENSG00000162194	C11orf48	protein_coding	10.73385654248	13.1434745614	10.0347284657346	17.7611537282054	0.81666811103385	-2.40961801892	-0.137968331279325	18.2664645396936	13.0974602922	0.670223859018539	0.699379996311519	0.416434983785937	4	chromosome 11 open reading frame 48 [Source:HGNC Symbol;Acc:28351]	11	62430287	62439727	-1	13393	4	4	0.59236388987445	4	169	2	2	0	0.771833740677962	-0.292178199926539	0.155286793553459	FALSE
ENSG00000162227	TAF6L	protein_coding	5.49663156506	6.189900405335	1.78930989696875	2.05914976435098	0.888000000827561	-0.693268840275	-0.341588177858442	6.35073757610719	6.16424316242	0.532956128777235	0.395037561987636	0.592997405063858	9	TAF6-like RNA polymerase II, p300/CBP-associated factor (PCAF)-associated factor, 65kDa [Source:HGNC Symbol;Acc:17305]	11	62538775	62554814	1	33249	12	12	0.292081902404715	10	169	8	7	2	0.606751559659891	-0.171368416967479	0.403361607694099	FALSE
ENSG00000162337	LRP5	protein_coding	16.99502274535	16.3124973251	11.9769895588962	10.5257497622272	1.04184064565024	0.682525420249998	0.0642013026718516	18.7002419193736	16.3774995314	0.897025135674019	0.800011497711279	0.60340444853125	10	low density lipoprotein receptor-related protein 5 [Source:HGNC Symbol;Acc:6697]	11	68080077	68216743	1	25828	16	16	0.00493508902192885	8	169	6	4	3	0.153595430416126	0.0591346276055187	0.0969037713122058	FALSE
ENSG00000162378	ZYG11B	protein_coding	7.035543493795	5.29104256954	1.68329642302071	1.63330363771759	1.32970835167684	1.744500924255	1.05959878687966	5.28418881258749	5.46491082593	0.269662921348314	0.146141615896313	0.897504605129059	2	zyg-11 family member B, cell cycle regulator [Source:HGNC Symbol;Acc:25820]	1	53192126	53293014	1	8515	4	4	0.270270267384464	2	169	3	2	1	0.588934112057549	0.411109850441299	0.835226094945008	FALSE
ENSG00000162396	PARS2	protein_coding	6.688316660055	7.26181218182	1.91680740348808	3.65656490724231	0.921025839362694	-0.573495521765	-0.158332493350909	7.38351030552163	7.26181218182	0.876404494382023	0.792568034710326	0.347411822801019	2	prolyl-tRNA synthetase 2, mitochondrial (putative) [Source:HGNC Symbol;Acc:30563]	1	55222571	55230187	-1	8276	5	5	0.1147459865642	2	169	1	1	0	0.462302720946965	-0.118686463220597	0.100963447304454	FALSE
ENSG00000162408	NOL9	protein_coding	4.88808398833	3.56831341561	1.08795537349934	1.96334758090281	1.36985836696589	1.31977057272	0.683668204198487	4.17884396102978	3.73780253103	0.336961516628673	0.378192634182661	0.192421357668544	4	nucleolar protein 9 [Source:HGNC Symbol;Acc:26265]	1	6581407	6614595	-1	16972	6	6	0.417882946393593	5	169	3	3	0	0.688376557115709	0.454026737099062	0.422286933885946	FALSE
ENSG00000162433	AK4	protein_coding	16.9731444078	8.24669713406	2.14786172237636	5.32031087351496	2.05817482222047	8.72644727374	1.59365311927786	9.61887544535584	8.30465248825	0.00641048219506268	0.0186286211613071	0.1220510032398	3	adenylate kinase 4 [Source:HGNC Symbol;Acc:363]	1	65613232	65697828	1	5441	3	3	0.239397626838134	2	169	1	1	0	0.564342237812133	1.04136553054995	1.72981928918303	TRUE
ENSG00000162496	DHRS3	protein_coding	104.73738959715	32.8783307328	46.4206294640429	63.8725851873881	3.18560545084675	71.85905886435	1.13497652992659	60.0323174384121	33.1084283661	0.12105211854723	0.134882399131648	0.646424179004248	4	dehydrogenase/reductase (SDR family) member 3 [Source:HGNC Symbol;Acc:17693]	1	12627939	12677737	-1	38816	12	12	0.486988664573448	11	169	5	3	2	0.720965651417257	1.67156759474929	0.870044717924184	FALSE
ENSG00000162542	TMCO4	protein_coding	9.12849747682	9.40828882393	2.33205747136681	4.92694471312987	0.970261186455251	-0.279791347110001	-0.0575816692277069	10.1552552181967	9.27940324861	0.862412384206263	0.900497982784259	0.176235486926942	3	transmembrane and coiled-coil domains 4 [Source:HGNC Symbol;Acc:27393]	1	20008706	20126438	-1	4825	3	3	0.190193792100364	1	169	2	1	1	0.526822738841682	-0.0435549334826874	0.0455172557113511	FALSE
ENSG00000162551	ALPL	protein_coding	2.29671897845	22.15237187205	1.2748962708119	46.7005512052285	0.103678242299092	-19.8556528936	-0.42855915040654	36.4469873788404	20.8726487242	0.00801310274382805	0.0145329551570414	0.026962539831664	3	alkaline phosphatase, liver/bone/kidney [Source:HGNC Symbol;Acc:438]	1	21835858	21904905	1	7885	4	3	0.442004160798095	2	169	2	2	0	0.699200387635091	-3.26981492996151	1.83764606650706	TRUE
ENSG00000162571	TTLL10	protein_coding	0.316952567261	0.311386320237	1.09934157677008	0.920188707100764	1.01787569543763	0.00556624702399999	0.0059215681832902	0.576642891583279	0.311386320237	0.954741331306207	0.786943897684109	0.859599629350289	12	tubulin tyrosine ligase-like family, member 10 [Source:HGNC Symbol;Acc:26693]	1	1109264	1133315	1	73711	24	21	0.53195936588931	21	169	8	8	0	0.741110885643033	0.0255613880093913	0.104056227989979	FALSE
ENSG00000162585	C1orf86	protein_coding	8.74807639091	4.37501611226	6.85169833654112	4.4849974673884	1.9995529539641	4.37306027865	0.933604587780248	6.2401904038818	4.48373439339	0.308636949311647	0.209069624951916	0.0917197119071045	5	chromosome 1 open reading frame 86 [Source:HGNC Symbol;Acc:26428]	1	2115903	2144159	-1	20365	11	8	0.280577323036389	6	169	5	2	3	0.59598371515795	0.999677488404753	0.679709059836632	FALSE
ENSG00000162599	NFIA	protein_coding	4.4288155614	5.31959977391	5.19940327266224	4.15199087363351	0.832546760965204	-0.89078421251	-0.212875313876252	6.51946821438674	5.29744337538	0.910597185935062	0.921935637403056	0.995389456993287	5	nuclear factor I/A [Source:HGNC Symbol;Acc:7784]	1	61330931	61928465	1	13495	11	11	0.00305198546631602	4	169	4	1	4	0.127015345764831	-0.264396789768885	0.035299397055244	FALSE
ENSG00000162607	USP1	protein_coding	19.88643896805	23.3661405384	6.13315921899761	10.9190111547694	0.851079318613553	-3.47970157035	-0.321177207621972	24.2244582858388	23.3661405384	0.549540347293156	0.551737011553675	0.328685361621664	2	ubiquitin specific peptidase 1 [Source:HGNC Symbol;Acc:12607]	1	62901968	62917475	1	4819	3	3	0.189727515988176	1	169	1	1	0	0.526672139541288	-0.232634500887014	0.258267881776569	FALSE
ENSG00000162643	WDR63	protein_coding	4.3730941026935	0.169816614627	5.96225122961203	1.69367175758485	25.7518624564442	4.2032774880665	2.23332578086704	0.577766801014733	0.169816614627	0.57073544433095	0.286536521830092	0.000476703375264294	2	WD repeat domain 63 [Source:HGNC Symbol;Acc:30711]	1	85464830	85598821	1	2665	3	3	0.0512925210746557	1	169	2	1	2	0.3710452543834	4.68660487124182	0.542820015168137	FALSE
ENSG00000162688	AGL	protein_coding	3.875628272895	3.55313377278	1.28785935168205	2.11893642793164	1.09076339950541	0.322494500115	0.15470389113151	4.17782998374618	3.55313377278	0.804181311961783	0.92899188437113	0.406310669316363	4	amylo-alpha-1, 6-glucosidase, 4-alpha-glucanotransferase [Source:HGNC Symbol;Acc:321]	1	100315640	100389579	1	10906	8	7	0.0524748695345871	3	169	5	3	3	0.373521710816234	0.125338196640167	0.0319880799657023	FALSE
ENSG00000162772	ATF3	protein_coding	5.86756048883	9.49874639606	13.0937161781287	32.7115333477241	0.617719459408224	-3.63118590723	-0.11468797981891	19.8120393065453	9.06814123406	0.191733758589403	0.20861520593346	0.110422045130815	7	activating transcription factor 3 [Source:HGNC Symbol;Acc:785]	1	212738676	212794119	1	14527	7	7	0.159526747435245	4	169	4	2	3	0.4974363503006	-0.694976315678077	0.680654039091122	FALSE
ENSG00000162817	C1orf115	protein_coding	7.549554913575	5.36300522668	5.09450544001307	7.01318247788244	1.40770978107896	2.186549686895	0.31441832655479	7.51084633429412	5.36300522668	0.949948927477017	0.750226282513448	0.799560356384163	2	chromosome 1 open reading frame 115 [Source:HGNC Symbol;Acc:25873]	1	220863187	220872499	1	6763	2	2	0.622009866425223	2	169	2	1	1	0.788862023972696	0.493349933012616	0.124807725375085	FALSE
ENSG00000162836	ACP6	protein_coding	3.23992684941	3.48333627477	1.79648887115138	4.51423282273641	0.930121755076296	-0.24340942536	-0.0566502859502268	4.45228279350266	3.45871033768	0.862956945417992	0.607839303078014	0.756108086590094	10	acid phosphatase 6, lysophosphatidic [Source:HGNC Symbol;Acc:29609]	1	147101453	147142618	-1	31140	17	17	0.0118623892973481	9	169	8	6	2	0.234216438336283	-0.104508514207099	0.216211221732146	FALSE
ENSG00000162869	PPP1R21	protein_coding	12.4434608843	11.2217468043	1.97320366346308	7.03826643781497	1.10887022326434	1.22171408	0.177417353887812	12.2097983247787	11.2857827866	0.57921073907306	0.586041623007637	0.151770227297454	4	protein phosphatase 1, regulatory subunit 21 [Source:HGNC Symbol;Acc:30595]	2	48667737	48742525	1	7698	5	5	0.0916687251424827	2	169	3	2	1	0.431624514927964	0.149090529423274	0.23207153756453	FALSE
ENSG00000162878	PKDCC	protein_coding	5.462371014575	3.9850148435	3.29337665558976	13.0481300800667	1.37072789665633	1.477356171075	0.119355102880196	7.59131362268352	4.04452716035	0.540679022863358	0.580856321430274	0.768949823120325	10	protein kinase domain containing, cytoplasmic [Source:HGNC Symbol;Acc:25123]	2	42275160	42285668	1	40634	34	23	0.00183566048414718	12	169	2	2	1	0.112705711647913	0.454942209989698	0.235931279876	FALSE
