REGION_ID	CHROM	START	STOP	NUM_LOCI	CONSTITUENT_SIZE	HGSerous_429_IP.nodup.bam	HGSerous_429_Input.nodup.bam	enhancerRank	OVERLAP_GENES	PROXIMAL_GENES	CLOSEST_GENE	enhancerRank.1	isSuper	ensembl_gene_id	hgnc_symbol	medianCPM	keyAnnotation
14_Peak_5471_lociStitched	chr7	940597	990811	14	12585	25629.2256	4363.5966	642	ADAP1	GET4,CYP2W1,COX19	ADAP1	642	1	ENSG00000105963	ADAP1	22.5800112434771	1
13_Peak_85512_lociStitched	chr20	56007648	56049443	13	16419	25795.874	4559.8345	643		RBM38	RBM38	643	1	ENSG00000132819	RBM38	16.9689373025223	1
21_Peak_112525_lociStitched	chr3	11211648	11258846	21	20460	25944.7406	4752.8386	644	HRH1	HRH1	HRH1	644	1	ENSG00000196639	HRH1	12.062798931236	1
6_Peak_14255_lociStitched	chr11	76478842	76510393	6	15600	24824.3268	3647.2956	645	TSKU	GUCY2E	TSKU	645	1	ENSG00000182704	TSKU	14.723753783305	1
2_Peak_22792_lociStitched	chr5	124076947	124085619	2	8392	21916.7456	784.816	646	ZNF608		ZNF608	646	1	ENSG00000168916	ZNF608	42.2639779349878	1
8_Peak_32839_lociStitched	chr1	61889704	61929492	8	17808	25440.4472	4309.0404	647	NFIA		TM2D1	647	1	ENSG00000162604	TM2D1	19.2913134194273	1
6_Peak_52300_lociStitched	chr1	211747237	211763667	6	8963	22693.116	1575.637	648	SLC30A1		SLC30A1	648	1	ENSG00000170385	SLC30A1	17.9575505291082	1
4_Peak_9744_lociStitched	chr5	175960285	175972053	4	9408	22068.5304	955.5616	649	CDHR2,RNF44	CDHR2	RNF44	649	1	ENSG00000146083	RNF44	39.7660390217106	1
4_Peak_1819_lociStitched	chr21	46288199	46303951	4	10607	22860.8776	1764.224	650	PTTG1IP	ITGB2	PTTG1IP	650	1	ENSG00000183255	PTTG1IP	193.335420361717	1
8_Peak_21310_lociStitched	chr10	72562702	72580593	8	15656	22936.262	1860.664	651	SGPL1	C10orf27	SGPL1	651	1	ENSG00000166224	SGPL1	62.7521519951147	1
13_Peak_36491_lociStitched	chr3	49481174	49523581	13	15363	25079.4998	4007.4615	652	DAG1	TCTA,NICN1,RHOA,DAG1,AMT	DAG1	652	1	ENSG00000173402	DAG1	60.051012331083	1
16_Peak_91105_lociStitched	chr1	59314629	59370365	16	16718	26987.3712	5930.3104	653	LOC100131060		LOC100131060	653	1	ENSG00000232453		0.702913780223587	1
8_Peak_49925_lociStitched	chr20	49028970	49057526	8	15192	24047.0076	2998.38	654			PTPN1	654	1	ENSG00000196396	PTPN1	32.3980980170218	1
4_Peak_30802_lociStitched	chr11	61451970	61469355	4	10901	22953.4155	1908.873	655	DAGLA		DAGLA	655	1	ENSG00000134780	DAGLA	4.10545658972311	1
4_Peak_2005_lociStitched	chr1	152005993	152021717	4	8529	22854.834	1820.8392	656	S100A11	TCHHL1,S100A10	S100A11	656	1	ENSG00000163191	S100A11	201.514888662676	1
6_Peak_74482_lociStitched	chr2	11257479	11272015	6	10286	22961.0656	1939.1024	657		C2orf50,PQLC3	C2orf50	657	1	ENSG00000150873	C2orf50	0.673916718888192	1
21_Peak_57570_lociStitched	chr15	78315822	78370384	21	20659	26915.4346	5958.1704	658	TBC1D2B	SH2D7,LOC91450	TBC1D2B	658	1	ENSG00000167202	TBC1D2B	23.899068527602	1
12_Peak_60137_lociStitched	chr20	32850210	32903061	12	13851	26679.1848	5729.0484	659	ASIP,AHCY	ITCH	AHCY	659	1	ENSG00000101444	AHCY	71.5501423519286	1
13_Peak_40368_lociStitched	chr20	62458198	62491352	13	14093	24023.3884	3093.2682	660		ZBTB46,C20orf135,DNAJC5,TPD52L2	C20orf135	660	1	ENSG00000130584	ZBTB46	16.7315383901194	2
23_Peak_30958_lociStitched	chr13	111173378	111218589	23	17629	24287.3492	3390.825	661	RAB20	CARKD	RAB20	661	1	ENSG00000139832	RAB20	6.29503343757544	1
Peak_1331	chr6	26194563	26200785	1	6223	21688.0254	799.527	662	HIST1H2BF,HIST1H3D,HIST1H2AD	HIST1H2BG,HIST1H4D,HIST1H4G,HIST1H3E,HIST1H2BE,HIST1H4E,HIST1H2AE,HIST1H2BD,HIST1H4F,HIST1H1D,HIST1H1E	HIST1H3D	662	1	ENSG00000197409	HIST1H3D	2.17002033363303	1
6_Peak_18326_lociStitched	chr12	13346354	13365193	6	16129	22930.8308	2051.5671	663	EMP1		EMP1	663	1	ENSG00000134531	EMP1	51.564061514896	1
12_Peak_24892_lociStitched	chr17	27459469	27508404	12	17946	24814.9385	3949.0545	664	MYO18A	MYO18A	MYO18A	664	1	ENSG00000196535	MYO18A	91.8412170250396	1
10_Peak_25631_lociStitched	chr1	54840634	54877260	10	12750	24700.5744	3893.3438	665	SSBP3		SSBP3	665	1	ENSG00000157216	SSBP3	127.467423012349	1
1_Peak_36_lociStitched	chr6	24718277	24722856	1	4580	21347.7559	544.901	666	C6orf62		C6orf62	666	1	ENSG00000112308	C6orf62	163.423046496269	1
Peak_1978	chr1	154941537	154949223	1	7687	21596.1228	796.2696	667	SHC1,CKS1B,MIR4258	PYGO2,PBXIP1,FLAD1,ZBTB7B,PMVK,SHC1,LENEP	SHC1	667	1	ENSG00000160691	SHC1	67.1761824398345	1
11_Peak_138755_lociStitched	chr5	1102602	1138247	11	9360	24206.5195	3450.436	668	SLC12A7		SLC12A7	668	1	ENSG00000113504	SLC12A7	69.7925001998584	1
6_Peak_3227_lociStitched	chr6	1310351	1336636	6	9455	23632.8435	2896.607	669	FOXQ1		FOXQ1	669	1	ENSG00000164379	FOXQ1	5.53964122722372	1
14_Peak_48421_lociStitched	chr11	44589725	44631301	14	16842	25298.996	4577.5176	670	CD82	CD82	CD82	670	1	ENSG00000085117	CD82	60.8515781024018	1
3_Peak_19864_lociStitched	chr4	69914964	69925654	3	10509	21706.045	986.687	671		UGT2B7	UGT2B7	671	1	ENSG00000171234	UGT2B7	17.7075552259822	1
2_Peak_15520_lociStitched	chr2	201726493	201732633	2	5360	21385.006	714.696	672	CLK1	NIF3L1,CLK1,BZW1,PPIL3	CLK1	672	1	ENSG00000013441	CLK1	75.1295313616601	1
Peak_915	chr16	3069909	3074840	1	4932	21057.8355	389.549	673	HCFC1R1,THOC6,TNFRSF12A	IL32,CLDN9,LOC283875,CCDC64B,PKMYT1,MMP25,CLDN6,HCFC1R1	THOC6	673	1	ENSG00000131652	THOC6	19.8484106449203	1
6_Peak_33333_lociStitched	chr9	130887477	130909895	6	12146	23247.466	2647.5658	674	LOC389791,PTGES2	SLC25A25,LCN2,LOC100289019,C9orf16,CIZ1	LOC389791	674	1	ENSG00000148334	PTGES2	26.0956288969913	2
11_Peak_48227_lociStitched	chr13	73629627	73648732	11	13101	22471.301	1893.3055	675	KLF5		KLF5	675	1	ENSG00000102554	KLF5	84.8446865126115	1
6_Peak_9070_lociStitched	chr2	62514692	62546975	6	11545	23953.986	3402.6282	676			B3GNT2	676	1	ENSG00000170340	B3GNT2	11.7424978519747	1
Peak_2050	chr11	702250	708924	1	6675	21280.049	748.8228	677	TMEM80,EPS8L2	DEAF1,TALDO1	EPS8L2	677	1	ENSG00000177106	EPS8L2	75.3282867356328	1
Peak_3070	chr2	219145856	219152924	1	7069	21430.8828	901.8768	678	TMBIM1,PNKD	AAMP,GPBAR1,PNKD	TMBIM1	678	1	ENSG00000135926	TMBIM1	74.2578635427767	1
14_Peak_37615_lociStitched	chr11	128337803	128396027	14	13078	26544.3216	6043.6512	679	ETS1		ETS1	679	1	ENSG00000134954	ETS1	17.9591670655342	1
6_Peak_3662_lociStitched	chr15	70381398	70404450	6	11457	22842.2268	2348.9988	680	TLE3	MIR629	TLE3	680	1	ENSG00000140332	TLE3	48.8326835785977	1
10_Peak_50745_lociStitched	chr11	33711114	33747120	10	13902	24232.038	3759.0264	681	CD59,C11orf91	CD59,FBXO3	C11orf91	681	1	ENSG00000085063	CD59	98.8130389069812	2
Peak_6	chr15	93425861	93431208	1	5348	21007.8283	547.5328	682	LOC100507217	MIR3175,CHD2	LOC100507217	682	1	ENSG00000173575	CHD2	247.649195969917	2
2_Peak_66810_lociStitched	chr6	30579340	30585043	2	5044	21213.4491	760.7802	683	PPP1R10	ABCF1,ATAT1,MIR877,MRPS18B,C6orf136	PPP1R10	683	1	ENSG00000204569	PPP1R10	71.0139742528433	1
14_Peak_64810_lociStitched	chr22	45888525	45915352	14	17813	22505.1703	2057.6309	684	FBLN1		FBLN1	684	1	ENSG00000077942	FBLN1	23.9500225637038	1
10_Peak_54476_lociStitched	chr4	1205589	1254963	10	11087	25309.1124	4868.2764	685	C4orf42,CTBP1	SPON2,MAEA,LOC100130872-SPON2	CTBP1	685	1	ENSG00000159692	CTBP1	84.08828792828	1
6_Peak_12694_lociStitched	chr12	6555435	6571990	6	3603	22148.9345	1744.897	686	TAPBPL,LOC678655,CD27,VAMP1	NCAPD2,VAMP1,MRPL51,SCARNA10	TAPBPL	686	1	ENSG00000139192	TAPBPL	15.1565461138227	1
3_Peak_33467_lociStitched	chr12	109895378	109908110	3	10437	21781.9056	1397.9736	687	KCTD10	UBE3B	KCTD10	687	1	ENSG00000110906	KCTD10	30.0927516229437	1
11_Peak_49502_lociStitched	chr11	68079569	68123470	11	13665	25295.7562	4916.912	688	LRP5	C11orf24	LRP5	688	1	ENSG00000162337	LRP5	36.598258552992	1
6_Peak_85182_lociStitched	chr20	49340613	49361772	6	9960	22650.7095	2299.9833	689	PARD6B	BCAS4	PARD6B	689	1	ENSG00000124171	PARD6B	40.4866575537177	1
14_Peak_16954_lociStitched	chr11	95817469	95871901	14	15910	26372.304	6036.5088	690	MAML2		MTMR2	690	1	ENSG00000087053	MTMR2	20.661852440363	1
3_Peak_75970_lociStitched	chr8	142376775	142387233	3	8023	22181.418	1856.295	691	GPR20	PTP4A3,LOC731779	GPR20	691	1	ENSG00000204882	GPR20	0.578870171948836	1
12_Peak_29335_lociStitched	chr14	69010953	69079426	12	16573	25670.5277	5347.7413	692	RAD51L1		ZFP36L1	692	1	ENSG00000185650	ZFP36L1	374.570349120322	1
6_Peak_24387_lociStitched	chr17	1363411	1399379	6	10041	23166.9888	2845.0688	693	MYO1C,INPP5K	LOC100306951,INPP5K,CRK	MYO1C	693	1	ENSG00000197879	MYO1C	99.6086319139889	1
4_Peak_24903_lociStitched	chr17	39804384	39836035	4	14347	22684.2717	2367.4948	694		GAST,EIF1,KRT17,KRT16,KRT42P	KRT42P	694	1	ENSG00000214514	KRT42P	0.0725719476474678	1
10_Peak_35673_lociStitched	chr19	4957896	4989327	10	14729	23434.9536	3143.1	695	UHRF1,KDM4B		KDM4B	695	1	ENSG00000127663	KDM4B	41.9373839082283	1
7_Peak_43476_lociStitched	chr3	58543084	58573134	7	11574	23411.955	3125.2	696	FAM107A	ACOX2	FAM107A	696	1	ENSG00000168309	FAM107A	13.8805329913037	1
15_Peak_23214_lociStitched	chr14	35800512	35856300	15	19810	24764.2932	4485.3552	697		NFKBIA,PSMA6	NFKBIA	697	1	ENSG00000100906	NFKBIA	91.0282754423195	1
6_Peak_1863_lociStitched	chr6	6748224	6765861	6	10355	22607.1066	2329.8477	698			LY86-AS1	698	1	ENSG00000124783	SSR1	110.99654006533	3
6_Peak_53635_lociStitched	chr17	8041541	8062210	6	8853	21818.1964	1541.9074	699	PER1	HES7,ALOXE3,VAMP2,MIR3676,C17orf59,TMEM107	PER1	699	1	ENSG00000179094	PER1	33.1173498237664	1
Peak_3960	chr19	1902127	1910067	1	7941	21239.5	998.058	700	SCAMP4,ADAT3	C19orf34,CSNK1G2,KLF16,FAM108A1	ADAT3	700	1	ENSG00000213638	ADAT3	3.10293984689486	1
21_Peak_48490_lociStitched	chr4	87948084	88043873	21	20742	30077.746	9837.5303	701	AFF1		AFF1	701	1	ENSG00000172493	AFF1	80.2851324641676	1
10_Peak_114648_lociStitched	chr19	10309727	10347367	10	12300	23961.624	3756.472	702	S1PR2,MIR4322	ICAM1,MRPL4,DNMT1	MIR4322	702	1	ENSG00000267534	S1PR2	16.3056446856436	1
4_Peak_7889_lociStitched	chr21	45659562	45672431	4	11207	21694.5602	1491.5171	703	DNMT3L,ICOSLG	AIRE,DNMT3L,PFKL	ICOSLG	703	1	ENSG00000160223	ICOSLG	0.84239589861024	1
11_Peak_32651_lociStitched	chr7	76931178	76960150	11	15373	23163.114	2960.9384	704	PION		PION	704	1	ENSG00000135205	CCDC146	34.2360358838312	2
3_Peak_166_lociStitched	chr8	125475041	125489223	3	5502	22647.2358	2471.9226	705	RNF139	TRMT12	RNF139	705	1	ENSG00000170881	RNF139	13.692108205128	1
17_Peak_40959_lociStitched	chr9	37999469	38069231	17	17052	25818.9162	5657.6982	706	SHB		SHB	706	1	ENSG00000107338	SHB	10.6334125075366	1
9_Peak_26655_lociStitched	chr15	80986094	81004319	9	13093	22148.8425	2035.7325	707	FAM108C1		FAM108C1	707	1	ENSG00000136379	ABHD17C	16.4881705589904	2
7_Peak_33250_lociStitched	chr19	17578254	17619415	7	12286	23959.8181	3877.3662	708	SLC27A1	TMEM221,PGLS,FAM129C,GLT25D1,NXNL1,FAM125A	SLC27A1	708	1	ENSG00000130304	SLC27A1	30.5409415407322	1
13_Peak_3271_lociStitched	chr11	58939099	58976178	13	12919	24223.7107	4186.2191	709	MPEG1,DTX4	FAM111A	DTX4	709	1	ENSG00000110042	DTX4	26.3761200511355	1
5_Peak_91099_lociStitched	chr1	51433036	51446848	5	8648	21723.5136	1703.0196	710	CDKN2C	FAF1	CDKN2C	710	1	ENSG00000123080	CDKN2C	4.93417371710162	1
12_Peak_64884_lociStitched	chr3	141111769	141162010	12	13998	23683.6074	3682.6653	711	ZBTB38	RASA2	RASA2	711	1	ENSG00000155903	RASA2	24.2606291937918	1
6_Peak_57310_lociStitched	chr10	5579797	5606611	6	12483	22826.7582	2925.4074	712		CALML5,CALML3	CALML3	712	1	ENSG00000057608	GDI2	126.05588177961	3
Peak_319	chr1	2477736	2481630	1	3895	20363.2836	465.7224	713	LOC115110	PANK4,HES5,C1orf93,TNFRSF14	LOC115110	713	1	ENSG00000272449		0.958627814668211	1
19_Peak_23022_lociStitched	chr1	205312344	205354813	19	13844	24122.392	4251.1469	714	KLHDC8A,LEMD1	LEMD1,NUAK2	KLHDC8A	714	1	ENSG00000162873	KLHDC8A	24.6647980697411	1
2_Peak_48207_lociStitched	chr6	42709470	42719547	2	1603	20992.4064	1178.0013	715	TBCC	LOC442211,PRPH2	TBCC	715	1	ENSG00000124659	TBCC	10.5865006541119	1
7_Peak_49913_lociStitched	chr20	35144557	35179303	7	9352	23502.1944	3703.9236	716	DLGAP4,MYL9	TGIF2-C20ORF24,TGIF2	MYL9	716	1	ENSG00000101335	MYL9	79.0765988654343	1
11_Peak_35202_lociStitched	chr13	44576121	44603296	11	13750	22661.2325	2880.55	717	NCRNA00284		NCRNA00284	717	1	ENSG00000233725	LINC00284	0.630099142949647	2
15_Peak_66990_lociStitched	chr1	1125763	1161100	15	10237	24029.16	4251.0411	718	TNFRSF18,TNFRSF4,TTLL10,SDF4	MIR429,UBE2J2,MIR200B,TTLL10,FAM132A,MIR200A,B3GALT6	TNFRSF18	718	1	ENSG00000186891	TNFRSF18	0.765177544145568	1
3_Peak_2695_lociStitched	chr9	130658784	130673164	3	9064	21305.408	1530.032	719	ST6GALNAC4,ST6GALNAC6	FAM102A,PIP5KL1,AK1,ENG,DPM2	ST6GALNAC6	719	1	ENSG00000160408	ST6GALNAC6	24.8007545190711	1
2_Peak_43097_lociStitched	chr11	67976925	67984922	2	6857	20536.296	767.712	720	SUV420H1		SUV420H1	720	1	ENSG00000110066	KMT5B	52.2659316807067	2
16_Peak_19535_lociStitched	chr16	3108186	3158923	16	12745	24627.7398	4896.1205	721	IL32,MMP25,ZSCAN10	IL32,ZNF213,ZNF205,THOC6,CCDC64B,TNFRSF12A,CLDN9,HCFC1R1,CLDN6,MGC3771	ZSCAN10	721	1	ENSG00000008517	IL32	29.8686566640495	1
4_Peak_229_lociStitched	chr3	48506008	48515306	4	7974	20710.3652	984.6582	722	TREX1,SHISA5,ATRIP	PLXNB1,CCDC72,ATRIP,CCDC51	TREX1	722	1	ENSG00000213689	TREX1	8.82204697956067	1
6_Peak_3860_lociStitched	chr5	138897196	138912880	6	12573	21116.9376	1431.9492	723		UBE2D2,TMEM173	UBE2D2	723	1	ENSG00000131508	UBE2D2	47.1979422565184	1
11_Peak_31154_lociStitched	chr1	229333279	229368954	11	18045	23556.2025	3874.305	724		RAB4A	RAB4A	724	1	ENSG00000168118	RAB4A	17.4794067937524	1
2_Peak_97_lociStitched	chrX	41189360	41195429	2	5937	20296.5567	616.6104	725	DDX3X	DDX3X	DDX3X	725	1	ENSG00000215301	DDX3X	172.39466163656	1
11_Peak_15259_lociStitched	chr8	67415854	67469175	11	16762	25114.191	5460.0704	726	C8orf46		C8orf46	726	1	ENSG00000169085	VXN	1.53035508829114	2
2_Peak_49112_lociStitched	chr2	206947060	206952299	2	4533	20242.4482	631.8234	727	INO80D	LOC100329109	INO80D	727	1	ENSG00000114933	INO80D	49.1088095633996	1
5_Peak_36410_lociStitched	chr9	140500085	140511023	5	9866	20677.1952	1080.6744	728	ARRDC1,C9orf37	ZMYND19,EHMT1,WDR85	ARRDC1	728	1	ENSG00000197070	ARRDC1	32.9933920794592	1
12_Peak_26630_lociStitched	chr12	50030962	50071054	12	15111	24183.4944	4598.5524	729	FMNL3,PRPF40B	FAM186B	PRPF40B	729	1	ENSG00000110844	PRPF40B	31.7551637183362	1
2_Peak_35106_lociStitched	chr11	118658851	118664143	2	5162	20136.5892	558.306	730	DDX6		DDX6	730	1	ENSG00000110367	DDX6	132.917541640423	1
21_Peak_52084_lociStitched	chr7	75550127	75619668	21	14654	26675.9276	7100.1361	731	POR,TMEM120A,SNORA14A	RHBDD2	SNORA14A	731	1	ENSG00000127948	POR	62.415195005247	2
3_Peak_566_lociStitched	chr8	103662768	103674988	3	6017	20752.004	1192.672	732	KLF10		KLF10	732	1	ENSG00000155090	KLF10	28.0722886954169	1
2_Peak_2733_lociStitched	chr1	15927902	15947104	2	8222	21863.3972	2325.3622	733	DDI2	AGMAT,RSC1A1	DDI2	733	1	ENSG00000197312	DDI2	50.7267701324738	1
7_Peak_42153_lociStitched	chr8	146272869	146296126	7	7306	23596.5522	4062.9979	734	C8orf33	C8orf77,ZNF252	C8orf33	734	1	ENSG00000182307	C8orf33	32.8126135107129	1
11_Peak_22661_lociStitched	chr2	101729002	101769329	11	15670	23546.9353	4077.0597	735	TBC1D8		TBC1D8	735	1	ENSG00000204634	TBC1D8	25.4433772948869	1
Peak_1579	chr12	7069437	7075096	1	5660	20127.9312	659.2735	736	PTPN6,PHB2,MIR200C,MIR141	SCARNA12,C12orf57,ATN1,EMG1,ENO2	MIR200C	736	1	ENSG00000271969		5.67089228654683	1
4_Peak_16322_lociStitched	chr1	160173512	160190600	4	14535	20937.9264	1496.9088	737	PEA15,DCAF8	ATP1A4,DCAF8,CASQ1	PEA15	737	1	ENSG00000162734	PEA15	78.9344896359015	1
Peak_479	chr5	179244804	179248849	1	4046	19792.994	369.3085	738	SQSTM1	MGAT4B,C5orf45,MIR1229,LTC4S	SQSTM1	738	1	ENSG00000161011	SQSTM1	232.137925190394	1
15_Peak_27063_lociStitched	chr10	71195852	71247313	15	14763	24824.7864	5403.405	739	TSPAN15	TACR2	TSPAN15	739	1	ENSG00000099282	TSPAN15	23.9120516962987	1
9_Peak_71933_lociStitched	chr3	15351470	15374930	9	16206	21989.058	2594.676	740	SH3BP5		SH3BP5	740	1	ENSG00000131370	SH3BP5	32.9797994305909	1
16_Peak_13409_lociStitched	chr3	14492683	14533016	16	17079	23856.9695	4468.8964	741	SLC6A6,GRIP2		SLC6A6	741	1	ENSG00000131389	SLC6A6	40.2334745792865	1
9_Peak_22467_lociStitched	chr11	1772109	1794298	9	11442	21574.3647	2238.8701	742	MOB2,CTSD	LOC402778	CTSD	742	1	ENSG00000117984	CTSD	208.0467283403	1
11_Peak_21332_lociStitched	chr1	183128357	183168520	11	16517	23812.6427	4482.1908	743	LAMC2		LAMC2	743	1	ENSG00000058085	LAMC2	35.9911694365726	1
10_Peak_52623_lociStitched	chr11	69249978	69295672	10	11544	24199.5424	4875.5498	744			CCND1	744	1	ENSG00000110092	CCND1	96.3736611270875	1
10_Peak_33867_lociStitched	chr19	11049209	11091714	10	15543	23692.287	4386.516	745	SMARCA4	YIPF2,C19orf52,SMARCA4	SMARCA4	745	1	ENSG00000127616	SMARCA4	198.60049211334	1
4_Peak_219_lociStitched	chr6	2977534	2992147	4	5258	21158.1627	1863.1575	746	DKFZP686I15217	DKFZP686I15217,LOC401233,NQO2,SERPINB6	DKFZP686I15217	746	1	ENSG00000244041	LINC01011	2.9254935004093	1
Peak_1032	chr12	52624844	52632305	1	7462	19961.9055	710.2872	747	KRT7	KRT80,LOC283404	KRT7	747	1	ENSG00000135480	KRT7	147.319182469908	1
Peak_354	chr11	62605983	62610793	1	4811	19707.051	473.304	748	WDR74	SNORD29,SNHG1,SNORD31,SLC3A2,SNORD27,NXF1,SNORD26,STX5,SNORD30,SNORD28,SNORD22,TMEM223,SNORD25	WDR74	748	1	ENSG00000133316	WDR74	45.3777776642198	1
13_Peak_14848_lociStitched	chr2	113955750	113984042	13	15382	22265.804	3038.5608	749	LOC440839,PSD4,PAX8	LOC654433	LOC654433	749	1	ENSG00000125618	PAX8	255.079159125164	2
15_Peak_33433_lociStitched	chr3	13032365	13073538	15	15488	23719.7653	4504.3262	750	IQSEC1	IQSEC1	IQSEC1	750	1	ENSG00000144711	IQSEC1	38.3542743316867	1
2_Peak_2199_lociStitched	chr21	43096954	43106226	2	9186	20123.0216	957.7976	751	NCRNA00111	NCRNA00112,C21orf129	NCRNA00111	751	1	ENSG00000182240	BACE2	48.7320628452746	3
4_Peak_6747_lociStitched	chr1	9221107	9243488	4	8275	22143.7614	2992.3397	752		MIR34A,GPR157	MIR34A	752	1	ENSG00000228526	MIR34AHG	10.3403816746924	2
4_Peak_67837_lociStitched	chr5	148927762	148944395	4	7890	20698.1052	1561.8387	753	CSNK1A1	ARHGEF37,CSNK1A1	CSNK1A1	753	1	ENSG00000113712	CSNK1A1	177.55255765782	1
Peak_1628	chr1	153535144	153541901	1	6758	19948.0154	835.8409	754	S100A2	S100A5,S100A3,S100A14,S100A16,S100A4,S100A6	S100A2	754	1	ENSG00000196754	S100A2	6.25557652747096	1
7_Peak_94784_lociStitched	chr20	57577498	57604606	7	10323	22220.4276	3111.9984	755	TUBB1,ATP5E,CTSZ	TH1L,SLMO2	TUBB1	755	1	ENSG00000101162	TUBB1	0.675156656599031	1
4_Peak_620_lociStitched	chr12	11801369	11811819	4	7434	20118.34	1019.92	756	ETV6		ETV6	756	1	ENSG00000139083	ETV6	57.9744756959674	1
6_Peak_127014_lociStitched	chr5	141676924	141707096	6	9593	22203.5748	3116.7676	757	SPRY4	SPRY4	SPRY4	757	1	ENSG00000187678	SPRY4	19.2370008263871	1
14_Peak_80601_lociStitched	chr22	23860553	23881936	14	15203	20566.1694	1488.2568	758		IGLL1	IGLL1	758	1	ENSG00000251357		70.311975468698	3
19_Peak_31055_lociStitched	chr5	34660105	34732169	19	15390	26476.3136	7422.592	759	RAI14		RAI14	759	1	ENSG00000039560	RAI14	61.3553885685134	1
Peak_1433	chr7	73180029	73186093	1	6065	19663.7328	611.2512	760	CLDN3	ABHD11,STX1A,WBSCR26	CLDN3	760	1	ENSG00000165215	CLDN3	30.7871435409158	1
4_Peak_86365_lociStitched	chr12	112194592	112216226	4	8767	21030.4114	2063.8836	761	ALDH2,ACAD10		ALDH2	761	1	ENSG00000111275	ALDH2	70.3740737612085	1
6_Peak_60351_lociStitched	chr6	7188300	7220664	6	12700	22842.5112	3880.4436	762	RREB1		RREB1	762	1	ENSG00000124782	RREB1	80.6283453785879	1
Peak_1071	chr11	65144719	65153334	1	8616	19787.7935	843.4085	763	SLC25A45	FRMD8,NEAT1,DPF2,SLC25A45,TIGD3	SLC25A45	763	1	ENSG00000162241	SLC25A45	11.1303009424682	1
Peak_713	chr6	31797519	31806258	1	8740	19822.6737	884.3868	764	SNORD52,C6orf48,HSPA1B,SNORD48	VARS,HSPA1L,C6orf48,NEU1,LSM2,SLC44A4,HSPA1A	C6orf48	764	1	ENSG00000204387	C6orf48	61.7652817087185	1
14_Peak_66917_lociStitched	chr15	75315622	75358255	14	14758	23426.8335	4502.0448	765	PPCDC	SCAMP5	PPCDC	765	1	ENSG00000138621	PPCDC	7.64932167605644	1
7_Peak_20466_lociStitched	chr9	91001202	91015922	7	9809	20459.328	1541.184	766	SPIN1		SPIN1	766	1	ENSG00000106723	SPIN1	51.7979490701308	1
1_Peak_407_lociStitched	chr3	49054922	49060536	1	5615	19456.4398	551.2948	767	MIR191,DALRD3,MIR425,NDUFAF3	P4HTM,IMPDH2,WDR6	MIR425	767	1	ENSG00000178149	DALRD3	66.0584167791261	2
11_Peak_9316_lociStitched	chr3	176995588	177019409	11	15774	21817.6539	2970.4787	768			TBL1XR1	768	1	ENSG00000177565	TBL1XR1	161.066095814278	1
Peak_1031	chr12	52581677	52590090	1	8414	19738.5806	901.0323	769	KRT80	LOC283404,KRT7	KRT80	769	1	ENSG00000167767	KRT80	4.93008590400794	1
6_Peak_128507_lociStitched	chr21	43796141	43817162	6	11616	20991.5706	2156.7546	770	TMPRSS3	TFF2,TFF1,UBASH3A	TMPRSS3	770	1	ENSG00000160183	TMPRSS3	16.5994126310353	1
6_Peak_72486_lociStitched	chr2	60757386	60782743	6	10586	21936.3407	3111.3039	771	BCL11A		BCL11A	771	1	ENSG00000119866	BCL11A	6.74919113121451	1
19_Peak_13117_lociStitched	chr16	85221195	85272113	19	20490	22902.9164	4093.8072	772			LOC400548	772	1	ENSG00000131149	GSE1	61.5772975788765	3
11_Peak_28098_lociStitched	chr12	109195989	109247905	11	17084	24099.4072	5295.432	773	SSH1	DAO	SSH1	773	1	ENSG00000084112	SSH1	30.8070829657601	1
6_Peak_56640_lociStitched	chr20	3141434	3156211	6	12967	20464.6673	1665.3679	774	ProSAPiP1	FASTKD5,UBOX5,ITPA,DDRGK1	ProSAPiP1	774	1	ENSG00000088899	LZTS3	24.3976250706831	1
Peak_1454	chr6	31701248	31706790	1	5543	19446.3238	649.5224	775	CLIC1	BAT5,C6orf26,LY6G6C,DDAH2,C6orf25,LY6G6D,LY6G6F,MSH5,LY6G6E,C6orf27	CLIC1	775	1	ENSG00000213719	CLIC1	99.8527289226752	1
10_Peak_20010_lociStitched	chr12	110999143	111044101	10	11253	23148.8742	4378.9092	776	PPTC7	TCTN1	PPTC7	776	1	ENSG00000196850	PPTC7	19.8612945782584	1
14_Peak_19490_lociStitched	chr21	46711633	46744208	14	16202	22010.9275	3244.47	777	LOC642852	POFUT2	LOC642852	777	1	ENSG00000223768	LINC00205	3.55806237776003	1
1_Peak_752_lociStitched	chr22	41839864	41845515	1	5652	19098.1196	356.013	778	TOB2	ACO2,PHF5A	TOB2	778	1	ENSG00000183864	TOB2	66.0566898580497	1
3_Peak_19335_lociStitched	chr10	30711634	30726279	3	8125	20391.698	1691.4975	779	MAP3K8	LOC729668	MAP3K8	779	1	ENSG00000107968	MAP3K8	12.6111522941968	1
10_Peak_27314_lociStitched	chr18	19744951	19774566	10	16319	21124.3795	2449.1605	780	GATA6		GATA6	780	1	ENSG00000141448	GATA6	7.15519346301525	1
