REGION_ID	CHROM	START	STOP	NUM_LOCI	CONSTITUENT_SIZE	HGSerous_561_IP.nodup.bam	HGSerous_561_Input.nodup.bam	enhancerRank	OVERLAP_GENES	PROXIMAL_GENES	CLOSEST_GENE	enhancerRank.1	isSuper	ensembl_gene_id	hgnc_symbol	medianCPM	keyAnnotation
5_Peak_95415_lociStitched	chr5	56468129	56499860	5	10412	21862.659	3528.4872	801	GPBP1	GPBP1	GPBP1	801	1	ENSG00000062194	GPBP1	79.7134959224589	1
10_Peak_21744_lociStitched	chr21	44579295	44632421	10	16162	23827.011	5493.2284	802	CRYAA		CRYAA	802	1	ENSG00000160209	PDXK	130.866202849101	3
2_Peak_23_lociStitched	chrX	41189241	41197848	2	7901	19231.4808	900.2922	803	DDX3X	DDX3X	DDX3X	803	1	ENSG00000215301	DDX3X	172.39466163656	1
4_Peak_64013_lociStitched	chr17	78226378	78239285	4	9906	19502.477	1191.3161	804	RNF213,SLC26A11	SLC26A11,SGSH	RNF213	804	1	ENSG00000173821	RNF213	267.64648989583	1
4_Peak_9714_lociStitched	chr8	142231737	142256015	4	12541	22784.903	4491.43	805	SLC45A4		SLC45A4	805	1	ENSG00000022567	SLC45A4	45.0961710860966	1
9_Peak_52621_lociStitched	chr9	75746431	75771803	9	17341	19825.6808	1545.1548	806	ANXA1		ANXA1	806	1	ENSG00000135046	ANXA1	99.0783523653178	1
Peak_386	chr7	73180131	73186320	1	6190	18924.1053	669.0309	807	CLDN3	ABHD11,STX1A,WBSCR26	CLDN3	807	1	ENSG00000165215	CLDN3	30.7871435409158	1
1_Peak_237_lociStitched	chr5	43063558	43069293	1	5736	18958.1895	703.6845	808	LOC100132356	LOC648987,LOC153684,C5orf39	LOC100132356	808	1	ENSG00000172262	ZNF131	29.6045711638191	2
2_Peak_1526_lociStitched	chrX	47074314	47095104	2	12129	20467.755	2224.53	809	CDK16,USP11,UBA1	INE1	CDK16	809	1	ENSG00000102225	CDK16	53.6561560218815	1
Peak_856	chr6	26053551	26057838	1	4288	19124.7357	901.5561	810	HIST1H1C	HIST1H3B,HIST1H1A,HIST1H4A,HFE,HIST1H3C,HIST1H4B,HIST1H2AB,HIST1H3A,HIST1H2BB,HIST1H4C	HIST1H1C	810	1	ENSG00000187837	HIST1H1C	37.7309931998574	1
10_Peak_23367_lociStitched	chr22	47126456	47173022	10	18216	22458.7818	4251.4758	811	CERK,TBC1D22A		TBC1D22A	811	1	ENSG00000054611	TBC1D22A	23.0493614881469	1
6_Peak_27970_lociStitched	chr1	235242164	235269338	6	11102	21451.1556	3250.0104	812		SNORA14B,TOMM20	SNORA14B	812	1	ENSG00000054267	ARID4B	186.763907270758	3
6_Peak_72850_lociStitched	chr3	189207393	189233270	6	12153	22305.974	4109.2676	813			TP63	813	1	ENSG00000073282	TP63	0.32028323286849	1
Peak_4494	chr7	130637710	130647543	1	9834	19268.7468	1092.4463	814	FLJ43663	LOC646329	LOC646329	814	1	ENSG00000231721	LINC-PINT	15.3126809536157	2
6_Peak_28635_lociStitched	chr1	59271693	59296894	6	11435	21113.3978	2963.6376	815	LOC100131060	JUN,LOC100131060	LOC100131060	815	1	ENSG00000177606	JUN	119.789622160377	3
9_Peak_13266_lociStitched	chr2	46523431	46578961	9	15732	26104.653	7974.108	816	EPAS1		EPAS1	816	1	ENSG00000116016	EPAS1	53.7080032574175	1
1_Peak_103_lociStitched	chr2	206947041	206952415	1	5375	19044.3812	916.267	817	INO80D	LOC100329109	INO80D	817	1	ENSG00000114933	INO80D	49.1088095633996	1
9_Peak_43475_lociStitched	chrX	129215473	129265100	9	15308	23865.6243	5756.732	818	AIFM1,ELF4	RAB33A	ELF4	818	1	ENSG00000102034	ELF4	14.237018121047	1
22_Peak_98470_lociStitched	chr21	45557537	45628544	22	24693	25299.7941	7200.1098	819	C21orf33	ICOSLG,PWP2	C21orf33	819	1	ENSG00000160221	GATD3A	0.258407473787289	2
6_Peak_39869_lociStitched	chr22	40763068	40806590	6	12602	22679.3142	4595.9232	820	MKL1,SGSM3	ADSL	SGSM3	820	1	ENSG00000100359	SGSM3	35.5806237776003	1
Peak_4189	chr14	24725321	24737769	1	12449	19298.1344	1254.7584	821	RABGGTA,TGM1	LTB4R,TINF2,CHMP4A,GMPR2,C14orf21,NEDD8,LTB4R2,MDP1,DHRS1,CIDEB	TGM1	821	1	ENSG00000092295	TGM1	2.15008921009568	1
4_Peak_22329_lociStitched	chr2	43520155	43542354	4	15978	21162.3067	3123.3993	822	THADA		LOC100129726	822	1	ENSG00000115970	THADA	42.1747858155528	2
12_Peak_38945_lociStitched	chr8	146073826	146124483	12	17843	26073.1579	8039.2659	823	COMMD5,ZNF250	ZNF7,ZNF517,ZNF250	COMMD5	823	1	ENSG00000170619	COMMD5	12.6544911209054	1
9_Peak_12265_lociStitched	chr5	121036627	121071787	9	14604	24334.236	6325.284	824			FTMT	824	1	ENSG00000151304	SRFBP1	11.9917250283824	3
5_Peak_49103_lociStitched	chr6	157609494	157641036	5	14425	20164.8006	2198.4774	825			C6orf35	825	1	ENSG00000049618	ARID1B	70.6786780790376	3
5_Peak_14371_lociStitched	chr5	59780717	59796092	5	12519	19750.725	1791.1875	826	PART1,PDE4D		PDE4D	826	1	ENSG00000113448	PDE4D	17.2721721289485	1
Peak_1131	chr11	64084107	64091221	1	7115	18647.2168	690.058	827	PRDX5,ESRRA,TRMT112	PRDX5,RPS6KA4,BAD,GPR137,C11orf20,CCDC88B,KCNK4,MIR1237	PRDX5	827	1	ENSG00000126432	PRDX5	112.244301757169	1
Peak_2137	chr6	30704567	30712451	1	7885	19753.362	1819.6272	828	FLOT1,IER3	NRM,MDC1,KIAA1949,TUBB	FLOT1	828	1	ENSG00000137312	FLOT1	104.410640263668	1
7_Peak_17937_lociStitched	chr18	57565851	57595209	7	13360	21046.7502	3138.3702	829	PMAIP1		PMAIP1	829	1	ENSG00000141682	PMAIP1	3.20233566098848	1
13_Peak_38990_lociStitched	chr2	42325370	42376408	13	18837	24625.835	6772.7426	830		EML4	EML4	830	1	ENSG00000143924	EML4	77.4944554895656	1
5_Peak_34205_lociStitched	chr11	18331475	18353988	5	12627	20455.3118	2607.0054	831	HPS5,GTF2H1	SAA1	HPS5	831	1	ENSG00000110756	HPS5	19.5774043363056	1
5_Peak_23683_lociStitched	chr6	19823793	19861376	5	11159	25597.7813	7749.6146	832	ID4		ID4	832	1	ENSG00000172201	ID4	31.7637433038417	1
8_Peak_100078_lociStitched	chr2	26492848	26526731	8	13402	22288.2374	4475.9443	833	HADHB	GPR113,EPT1,HADHA	GPR113	833	1	ENSG00000138029	HADHB	45.7842170894666	2
4_Peak_29236_lociStitched	chr2	151323038	151344361	4	14150	20039.3554	2253.8411	834	RND3		RND3	834	1	ENSG00000115963	RND3	25.226486378484	1
5_Peak_24960_lociStitched	chr8	144947631	144981164	5	14790	23543.5193	5784.4425	835		PUF60,PLEC,MIR661,EPPK1,NRBP2	EPPK1	835	1	ENSG00000261150	EPPK1	38.0321158809118	1
6_Peak_3138_lociStitched	chr3	38022869	38040516	6	12312	19912.8748	2154.6987	836	VILL,CTDSPL	MIR26A1,PLCD1,DLEC1	VILL	836	1	ENSG00000136059	VILL	11.1727343791568	1
12_Peak_11772_lociStitched	chr17	75094082	75144161	12	18087	23537.13	5794.1403	837	SEC14L1	C17orf86,SCARNA16,SEC14L1	SEC14L1	837	1	ENSG00000129657	SEC14L1	51.8505837874944	1
8_Peak_43545_lociStitched	chr7	105697682	105722946	8	14899	20840.2736	3104.9456	838		SYPL1	SYPL1	838	1	ENSG00000008282	SYPL1	29.562151456721	1
7_Peak_78349_lociStitched	chr3	45154195	45188717	7	14715	21876.5914	4163.3532	839	CDCP1		CDCP1	839	1	ENSG00000163814	CDCP1	42.3929580149689	1
4_Peak_45092_lociStitched	chr5	137858563	137881480	4	8227	21945.3192	4253.3952	840	ETF1	HSPA9,SNORD63	ETF1	840	1	ENSG00000120705	ETF1	59.638837999581	1
4_Peak_1145_lociStitched	chr8	126439253	126447748	4	7216	18908.171	1218.183	841	TRIB1		TRIB1	841	1	ENSG00000173334	TRIB1	24.8587920397527	1
Peak_223	chr6	26203420	26207723	1	4304	18576.9116	887.7089	842	HIST1H4E	HIST1H2BG,HIST1H4D,HIST1H3F,HIST1H3E,HIST1H4G,HIST1H2BH,HIST1H2BE,HIST1H3D,HIST1H2BF,HIST1H2AE,HIST1H2BD,HIST1H4F,HIST1H1D,HIST1H1E,HIST1H2AD	HIST1H4E	842	1	ENSG00000276966	HIST1H4E	11.1407208136004	1
8_Peak_48148_lociStitched	chr7	75572524	75596330	8	13095	20189.8686	2502.0106	843	POR,SNORA14A	TMEM120A	SNORA14A	843	1	ENSG00000127948	POR	62.415195005247	2
5_Peak_1645_lociStitched	chr2	220132617	220155575	5	10397	20200.7442	2518.4926	844	TUBA4B,DNAJB2,PTPRN	STK16,ANKZF1,GLB1L,ABCB6,ATG9A,MIR153-1,RESP18,TUBA4A	DNAJB2	844	1	ENSG00000135924	DNAJB2	56.3562856170251	1
5_Peak_32403_lociStitched	chr20	57462721	57484555	5	13254	19672.434	2006.5446	845	GNAS	GNAS,GNAS-AS	GNAS	845	1	ENSG00000087460	GNAS	442.876208434577	1
8_Peak_21302_lociStitched	chr10	105647276	105684189	8	15182	21874.6438	4222.8472	846	OBFC1	SH3PXD2A,SLK	OBFC1	846	1	ENSG00000107960	STN1	4.86232049238034	2
15_Peak_55343_lociStitched	chr9	132444055	132500589	15	20485	23817.7742	6179.1662	847	PRRX2	ASB6,PTGES	PTGES	847	1	ENSG00000148344	PTGES	3.53119833189527	1
1_Peak_1041_lociStitched	chr1	1706717	1715446	1	8730	19020.491	1382.6736	848	NADK	NADK,SLC35E2	NADK	848	1	ENSG00000008130	NADK	30.7705058025264	1
2_Peak_11_lociStitched	chr2	201726025	201732544	2	5646	18910.3152	1275.1164	849	CLK1	NIF3L1,CLK1,BZW1,PPIL3	CLK1	849	1	ENSG00000013441	CLK1	75.1295313616601	1
2_Peak_3673_lociStitched	chr11	9586648	9600409	2	11980	18577.35	948.1329	850	WEE1		WEE1	850	1	ENSG00000166483	WEE1	27.0512767077345	1
10_Peak_65045_lociStitched	chr20	62459986	62491218	10	15154	20897.3312	3269.9904	851		ZBTB46,C20orf135,DNAJC5,TPD52L2	C20orf135	851	1	ENSG00000130584	ZBTB46	16.7315383901194	2
14_Peak_28099_lociStitched	chr14	68603861	68679378	14	24667	22330.3769	4704.7091	852	RAD51L1		RAD51L1	852	1	ENSG00000182185	RAD51B	4.4439298560503	2
2_Peak_33790_lociStitched	chr15	69104828	69114700	2	6793	18745.9408	1123.4336	853	ANP32A	MIR4312,C15orf28,MIR548H4	ANP32A	853	1	ENSG00000140350	ANP32A	68.5509058666882	1
7_Peak_79781_lociStitched	chr1	2496569	2526231	7	13872	22169.3788	4562.0156	854	C1orf93,MMEL1	PANK4,HES5,TNFRSF14,C1orf93,LOC115110	C1orf93	854	1	ENSG00000157870	PRXL2B	44.7406057246639	1
2_Peak_8_lociStitched	chr6	17702873	17713197	2	5371	19638.3128	2033.828	855	NUP153		NUP153	855	1	ENSG00000124789	NUP153	32.387553479473	1
8_Peak_17362_lociStitched	chr11	72935774	72971684	8	14271	21420.315	3903.417	856	P2RY2	P2RY6,ARHGEF17	P2RY6	856	1	ENSG00000171631	P2RY6	4.76019422037817	1
10_Peak_7534_lociStitched	chr7	116059645	116090488	10	17008	20643.2199	3130.5645	857		CAV2	CAV2	857	1	ENSG00000105971	CAV2	22.459357258909	1
5_Peak_19726_lociStitched	chr2	20144	48513	5	10844	21279.5869	3775.9139	858	FAM110C		FAM110C	858	1	ENSG00000184731	FAM110C	12.6524480440246	1
7_Peak_27928_lociStitched	chr22	46921464	46946105	7	18660	19670.9103	2168.408	859	CELSR1		CELSR1	859	1	ENSG00000075275	CELSR1	66.7390186489717	1
11_Peak_16680_lociStitched	chr3	177292328	177343354	11	16757	25456.8714	7954.9534	860			TBL1XR1	860	1	ENSG00000177565	TBL1XR1	161.066095814278	1
8_Peak_54636_lociStitched	chr2	41343963	41378123	8	16910	21940.968	4451.048	861			SLC8A1	861	1	ENSG00000183023	SLC8A1	8.15019765771249	1
27_Peak_41934_lociStitched	chr12	125139327	125251503	27	28791	24757.2432	7280.2224	862			NCOR2	862	1	ENSG00000196498	NCOR2	120.453952827208	1
6_Peak_51553_lociStitched	chr1	207174927	207207171	6	20050	19665.6156	2192.592	863	C1orf116	FCAMR,YOD1,PFKFB2	C1orf116	863	1	ENSG00000182795	C1orf116	13.2677354031113	1
5_Peak_34451_lociStitched	chr11	33703558	33726476	5	14825	19913.4502	2445.3506	864	CD59,C11orf91	CD59	C11orf91	864	1	ENSG00000085063	CD59	98.8130389069812	2
1_Peak_18_lociStitched	chr2	174826547	174831891	1	5345	18153.568	685.6352	865	SP3		SP3	865	1	ENSG00000172845	SP3	39.7566565571655	1
Peak_2993	chr15	90941022	90952631	1	11610	18778.7184	1314.1388	866	IQGAP1	ZNF774,GABARAPL3	IQGAP1	866	1	ENSG00000140575	IQGAP1	160.90018048608	1
7_Peak_17741_lociStitched	chr13	76258920	76301846	7	15383	20479.9946	3021.9904	867	LMO7	LMO7	LMO7	867	1	ENSG00000136153	LMO7	80.737979587762	1
5_Peak_15007_lociStitched	chr8	126270220	126291520	5	8466	20752.59	3314.28	868	NSMCE2		TRIB1	868	1	ENSG00000173334	TRIB1	24.8587920397527	1
2_Peak_88240_lociStitched	chr10	102754889	102767155	2	7566	18790.2854	1386.058	869	LZTS2	PDZD7,SFXN3,MIR608,MRPL43,C10orf2,SEMA4G	LZTS2	869	1	ENSG00000107816	LZTS2	49.908741950512	1
15_Peak_26882_lociStitched	chr11	125942346	126034077	15	20097	28069.686	10686.6615	870		FAM118B,CDON,RPUSD4	CDON	870	1	ENSG00000064309	CDON	13.6147431171262	1
Peak_185	chr19	42754347	42760734	1	6388	17846.5554	463.6962	871	ERF	CIC,GSK3A,PAFAH1B3,PRR19,DEDD2,ZNF526	ERF	871	1	ENSG00000105722	ERF	29.9297092901083	1
4_Peak_53254_lociStitched	chr20	42829032	42847654	4	10716	19372.4666	2005.5894	872	C20orf111	JPH2,GDAP1L1	C20orf111	872	1	ENSG00000132823	OSER1	21.5808956460254	2
14_Peak_33008_lociStitched	chr13	78081327	78135504	14	23639	21600.3699	4258.3122	873	SCEL		SCEL	873	1	ENSG00000136155	SCEL	1.40976391917189	1
8_Peak_1405_lociStitched	chr7	30534020	30561858	8	14353	19895.8186	2605.6368	874	GGCT	NOD1	GGCT	874	1	ENSG00000006625	GGCT	25.4638607900423	1
5_Peak_41140_lociStitched	chr6	16126418	16146543	5	11264	21169.4875	3882.1125	875	MYLIP		MYLIP	875	1	ENSG00000007944	MYLIP	40.5888864583398	1
5_Peak_1053_lociStitched	chr1	46580657	46603826	5	9954	20910.0225	3646.8006	876	PIK3R3	TSPAN1	PIK3R3	876	1	ENSG00000117461	PIK3R3	23.1550010678132	1
6_Peak_68955_lociStitched	chr21	19031093	19064681	6	15162	20837.9952	3587.1984	877		BTG3	BTG3	877	1	ENSG00000154640	BTG3	18.7164253775849	1
5_Peak_62804_lociStitched	chr10	65017073	65034162	5	9359	18849.167	1614.9105	878	JMJD1C		JMJD1C	878	1	ENSG00000171988	JMJD1C	127.343943625265	1
7_Peak_59069_lociStitched	chr7	43661471	43699002	7	14800	21531.5347	4312.3119	879	STK17A,C7orf44		STK17A	879	1	ENSG00000164543	STK17A	22.4735360985374	1
5_Peak_1009_lociStitched	chr6	36544024	36574733	5	11416	20578.1009	3359.5646	880	SRSF3	MIR3925,STK38	SRSF3	880	1	ENSG00000112081	SRSF3	178.717583803676	1
4_Peak_25560_lociStitched	chr15	72514694	72530650	4	8905	19061.0376	1844.5136	881	PKM2	GRAMD2,PKM2,PARP6	PKM2	881	1	ENSG00000067225	PKM	435.75010163649	2
5_Peak_34285_lociStitched	chr2	160457480	160474481	5	9358	19321.6365	2120.0247	882	BAZ2B		BAZ2B	882	1	ENSG00000123636	BAZ2B	202.734399244049	1
4_Peak_96330_lociStitched	chr11	68593230	68623850	4	10184	20999.196	3799.942	883	CPT1A	IGHMBP2,MRPL21	CPT1A	883	1	ENSG00000110090	CPT1A	124.886098169925	1
6_Peak_42001_lociStitched	chr2	100926344	100942698	6	10830	18885.5992	1700.816	884	LONRF2		LONRF2	884	1	ENSG00000170500	LONRF2	16.0590919809702	1
8_Peak_81815_lociStitched	chr10	61548264	61574212	8	21251	19741.2384	2566.2572	885	CCDC6		SLC16A9	885	1	ENSG00000165449	SLC16A9	6.91568233170917	1
3_Peak_19103_lociStitched	chr12	123355488	123381191	3	13502	18912.2674	1750.3743	886	VPS37B	HIP1R	VPS37B	886	1	ENSG00000139722	VPS37B	42.5598999801296	1
3_Peak_58487_lociStitched	chr1	28826966	28837726	3	7570	18438.336	1299.808	887	SNHG3,RCC1	RCC1,TRNAU1AP,SNHG3	SNHG3	887	1	ENSG00000242125	SNHG3	69.7833139990086	1
7_Peak_38436_lociStitched	chr14	105131872	105165502	7	17437	19276.716	2148.957	888	INF2	ADSSL1	INF2	888	1	ENSG00000203485	INF2	88.4515693540752	1
7_Peak_22676_lociStitched	chr8	102502800	102556922	7	10702	23126.3306	6023.7786	889	GRHL2		GRHL2	889	1	ENSG00000083307	GRHL2	43.0952618207493	1
8_Peak_1388_lociStitched	chr14	55720461	55784227	8	15146	23689.069	6587.0278	890	FBXO34		FBXO34	890	1	ENSG00000178974	FBXO34	17.934038772224	1
7_Peak_83835_lociStitched	chr12	53611104	53630432	7	16160	18197.312	1124.8896	891	RARG	ESPL1,MFSD5,ZNF740,ITGB7,CSAD	RARG	891	1	ENSG00000172819	RARG	18.8880036782306	1
Peak_1719	chr15	41134999	41140866	1	5868	17724.7937	652.4104	892	SPINT1	VPS18,RHOV,ZFYVE19,PPP1R14D,DNAJC17	SPINT1	892	1	ENSG00000166145	SPINT1	74.1719157209976	1
5_Peak_98204_lociStitched	chr11	71879583	71909862	5	12741	20347.488	3276.1878	893	FOLR1	FOLR3,PHOX2A,INPPL1,FOLR2	FOLR1	893	1	ENSG00000110195	FOLR1	28.6653493417299	1
4_Peak_30926_lociStitched	chr17	33566964	33585689	4	12412	18251.2575	1187.165	894	SLFN5	AMAC1	SLFN5	894	1	ENSG00000166750	SLFN5	65.3675081091739	1
1_Peak_3225_lociStitched	chr3	148931522	148944000	1	12479	18353.8902	1292.7208	895	CP		CP	895	1	ENSG00000047457	CP	168.923915627605	1
7_Peak_70263_lociStitched	chr5	43395390	43434935	7	17471	20931.1685	3871.4555	896	CCL28	C5orf28	CCL28	896	1	ENSG00000151882	CCL28	8.76574831808238	1
2_Peak_1921_lociStitched	chr1	87792905	87802053	2	8774	18048.0892	994.3876	897	LMO4		LMO4	897	1	ENSG00000143013	LMO4	86.3514369371761	1
4_Peak_42244_lociStitched	chr5	36870301	36887836	4	9078	19484.892	2439.1185	898	NIPBL	NIPBL	NIPBL	898	1	ENSG00000164190	NIPBL	143.103869260305	1
13_Peak_12113_lociStitched	chr1	116831097	116874781	13	21074	22073.5252	5054.2388	899		ATP1A1	ATP1A1	899	1	ENSG00000163399	ATP1A1	213.311903984576	1
1_Peak_2681_lociStitched	chr6	42011492	42019498	1	8007	17894.2106	886.2642	900	CCND3,TAF8		CCND3	900	1	ENSG00000112576	CCND3	27.3959102369191	1
Peak_445	chr15	93425851	93432389	1	6539	17537.5312	543.3078	901	LOC100507217	MIR3175,CHD2	LOC100507217	901	1	ENSG00000173575	CHD2	247.649195969917	2
7_Peak_3026_lociStitched	chr12	57457515	57491050	7	12995	18923.8005	1934.9695	902	NAB2,STAT6,TMEM194A	MYO1A,LRP1,TAC3,STAT6	TMEM194A	902	1	ENSG00000166886	NAB2	24.0540968708704	1
11_Peak_72236_lociStitched	chr9	4095352	4149299	11	18437	25338.9059	8356.3903	903	GLIS3		GLIS3	903	1	ENSG00000107249	GLIS3	32.7924490737163	1
4_Peak_3167_lociStitched	chr9	93953949	93977415	4	16336	18509.9808	1527.6366	904	AUH		LOC100129316	904	1	ENSG00000273381		1.08501016681652	1
7_Peak_31363_lociStitched	chr3	46967868	47004967	7	18061	20983.1944	4017.8217	905	CCDC12	NBEAL2,PTH1R,NRADDP	CCDC12	905	1	ENSG00000160799	CCDC12	30.2717836541808	1
8_Peak_11628_lociStitched	chr3	69247511	69292872	8	15725	22027.3016	5075.8959	906	FRMD4B		LMOD3	906	1	ENSG00000163380	LMOD3	0.397510747945292	1
3_Peak_1182_lociStitched	chr20	23337617	23348634	3	6463	18312.4574	1367.2097	907	GZF1	NXT1	GZF1	907	1	ENSG00000125812	GZF1	8.64200520446759	1
3_Peak_5477_lociStitched	chr5	138707627	138730173	3	10021	21398.4086	4464.108	908	SLC23A1,MZB1,LOC389333	SPATA24,DNAJC18,PAIP2,SLC23A1	SLC23A1	908	1	ENSG00000170476	MZB1	2.33956721936915	1
2_Peak_35510_lociStitched	chr5	149396027	149405363	2	8855	18922.2048	1990.4352	909	HMGXB3	TIGD6	TIGD6	909	1	ENSG00000164296	TIGD6	5.33709356664005	1
9_Peak_28509_lociStitched	chr10	5623686	5676539	9	18210	23059.7639	6136.2333	910		ASB13	ASB13	910	1	ENSG00000196372	ASB13	11.9081863943761	1
5_Peak_12015_lociStitched	chr1	41823043	41854210	5	15584	20345.8176	3428.37	911			EDN2	911	1	ENSG00000127129	EDN2	1.68148697255957	1
1_Peak_194_lociStitched	chr5	137087270	137091417	1	4148	17599.4533	683.4256	912	HNRNPA0	NPY6R,KLHL3	HNRNPA0	912	1	ENSG00000177733	HNRNPA0	70.3610709627106	1
16_Peak_6588_lociStitched	chr12	109195936	109251429	16	23687	20771.0299	3873.4114	913	SSH1	DAO	SSH1	913	1	ENSG00000084112	SSH1	30.8070829657601	1
6_Peak_63746_lociStitched	chr10	17225386	17274817	6	12751	22105.5432	5214.9705	914	VIM,TRDMT1		TRDMT1	914	1	ENSG00000229124	VIM-AS1	26.3449632395247	1
14_Peak_40759_lociStitched	chr19	2476090	2550426	14	18727	21579.7408	4698.0352	915	GADD45B,GNG7	LMNB2,TIMM13	GADD45B	915	1	ENSG00000099860	GADD45B	22.3457907797221	1
3_Peak_1071_lociStitched	chr1	182990741	183006255	3	10895	18537.6786	1703.4372	916	LAMC1		LAMC1	916	1	ENSG00000135862	LAMC1	179.535020701164	1
11_Peak_7348_lociStitched	chr11	122077067	122126534	11	19292	22576.7388	5743.1187	917		LOC399959	LOC399959	917	1	ENSG00000255090	NA	0.892640452512001	2
Peak_3506	chr17	73839549	73848510	1	8962	17868.234	1041.2682	918	WBP2,UNC13D	TRIM47,TRIM65	UNC13D	918	1	ENSG00000092929	UNC13D	15.3126809536157	1
Peak_740	chr17	73867682	73875550	1	7869	17795.8424	981.9264	919	TRIM47	UNC13D,WBP2,TRIM65,MRPL38	TRIM47	919	1	ENSG00000132481	TRIM47	14.4527808831906	1
3_Peak_374_lociStitched	chr14	64967502	64978112	3	10162	17866.179	1056.756	920	ZBTB1,ZBTB25	AKAP5,HSPA2,C14orf50	ZBTB1	920	1	ENSG00000126804	ZBTB1	21.1034477445812	1
3_Peak_201_lociStitched	chr3	150124352	150134102	3	7885	17917.575	1109.55	921	TSC22D2		TSC22D2	921	1	ENSG00000196428	TSC22D2	32.7225926231663	1
8_Peak_36171_lociStitched	chr10	91020367	91066048	8	15507	21502.0467	4696.0068	922	IFIT2	LIPA,IFIT3	IFIT2	922	1	ENSG00000119922	IFIT2	9.24145409659483	1
4_Peak_5266_lociStitched	chr10	12994461	13020374	4	13228	19735.3408	2935.9429	923	CCDC3		CCDC3	923	1	ENSG00000151468	CCDC3	4.17038435164731	1
3_Peak_6522_lociStitched	chr1	183278024	183301939	3	12844	19705.96	2910.4555	924	NMNAT2	NMNAT2	NMNAT2	924	1	ENSG00000157064	NMNAT2	5.19831792933459	1
7_Peak_55574_lociStitched	chr5	36600416	36620579	7	12552	20076.2991	3282.5364	925	SLC1A3		SLC1A3	925	1	ENSG00000079215	SLC1A3	8.21336001144985	1
20_Peak_66139_lociStitched	chr1	205242992	205291600	20	21843	20327.8656	3543.5232	926	NUAK2	TMCC2,KLHDC8A	NUAK2	926	1	ENSG00000163545	NUAK2	22.16122419795	1
6_Peak_66131_lociStitched	chr1	203274589	203298913	6	13249	18223.5408	1476.4668	927	BTG2	LOC730227,FMOD	BTG2	927	1	ENSG00000159388	BTG2	65.1473953359288	1
20_Peak_28924_lociStitched	chr13	44559714	44644289	20	19272	24780.475	8068.455	928	NCRNA00284		NCRNA00284	928	1	ENSG00000233725	LINC00284	0.630099142949647	2
7_Peak_12834_lociStitched	chr8	132816735	132873922	7	16224	25894.2736	9224.2631	929		EFR3A	EFR3A	929	1	ENSG00000132294	EFR3A	55.7152720660281	1
Peak_3570	chr17	39674917	39687442	1	12526	17526.2325	857.9625	930	KRT15,KRT19	KRT35,KRT36,KRT9,KRT13	KRT19	930	1	ENSG00000171345	KRT19	258.288221018354	1
5_Peak_1841_lociStitched	chr22	29194004	29220440	5	13539	19356.4392	2691.1848	931	XBP1	XBP1,CCDC117	XBP1	931	1	ENSG00000100219	XBP1	100.319523712532	1
11_Peak_84550_lociStitched	chr17	38462833	38504624	11	22407	19307.442	2649.5494	932	RARA	RARA,CDC6,GJD3	RARA	932	1	ENSG00000131759	RARA	12.4457086969	1
4_Peak_14981_lociStitched	chrX	149711433	149746758	4	15917	22230.0225	5588.415	933	MTM1		MTM1	933	1	ENSG00000171100	MTM1	10.1340945491068	1
7_Peak_38015_lociStitched	chr8	81190105	81221427	7	15971	19974.0394	3332.6608	934			TPD52	934	1	ENSG00000076554	TPD52	34.5834350712404	1
6_Peak_37232_lociStitched	chr12	13306663	13333123	6	12105	19342.26	2712.15	935		EMP1	EMP1	935	1	ENSG00000134531	EMP1	51.564061514896	1
3_Peak_37142_lociStitched	chr8	134300638	134311552	3	8698	18473.0364	1853.1972	936	NDRG1		NDRG1	936	1	ENSG00000104419	NDRG1	215.319684111787	1
2_Peak_325_lociStitched	chr19	36618015	36632703	2	7925	18102.96	1512.864	937	CAPNS1	CAPNS1,POLR2I,TBCB,COX7A1	CAPNS1	937	1	ENSG00000126247	CAPNS1	161.735253920451	1
7_Peak_12393_lociStitched	chr7	74041996	74086276	7	12015	21086.136	4534.272	938	GTF2I	GTF2I	GTF2I	938	1	ENSG00000263001	GTF2I	35.0467169461498	1
6_Peak_63086_lociStitched	chr3	125310929	125341916	6	15129	20129.1552	3585.1959	939	OSBPL11		OSBPL11	939	1	ENSG00000144909	OSBPL11	15.174887692704	1
3_Peak_89746_lociStitched	chr14	23445353	23477207	3	10167	20115.801	3580.3896	940	JUB,C14orf93	PSMB5,PRMT5,HAUS4,CDH24,PSMB11	JUB	940	1	ENSG00000258457		2.19031048016108	1
6_Peak_109683_lociStitched	chr4	25525012	25556547	6	12715	20056.26	3525.613	941			SLC34A2	941	1	ENSG00000157765	SLC34A2	49.6711449643963	1
15_Peak_6836_lociStitched	chr13	111159227	111229760	15	22450	22232.0016	5713.173	942	COL4A2,RAB20	CARKD	RAB20	942	1	ENSG00000139832	RAB20	6.29503343757544	1
15_Peak_26895_lociStitched	chr13	98865904	98933190	15	20537	21874.6786	5369.4228	943	FARP1	MIR3170,RNF113B	MIR3170	943	1	ENSG00000269189		0.855198431692106	1
2_Peak_1500_lociStitched	chr3	122397722	122404188	2	6389	17215.725	724.192	944	PARP14		PARP14	944	1	ENSG00000173193	PARP14	131.351659477594	1
