REGION_ID	CHROM	START	STOP	NUM_LOCI	CONSTITUENT_SIZE	ClearCell_3547_IP.nodup.bam	ClearCell_3547_Input.nodup.bam	enhancerRank	OVERLAP_GENES	PROXIMAL_GENES	CLOSEST_GENE	enhancerRank.1	isSuper	ensembl_gene_id	hgnc_symbol	medianCPM	keyAnnotation
30_Peak_25075_lociStitched	chr19	18561235	18633177	30	28933	41978.157	7258.9478	274	ELL	UBA52,ISYNA1,C19orf50,SSBP4,FKBP8	ELL	274	1	ENSG00000105656	ELL	15.2713314033453	1
15_Peak_89189_lociStitched	chr20	48759315	48811266	15	12631	39659.3934	4956.1254	275	TMEM189,TMEM189-UBE2V1,CEBPB	UBE2V1	TMEM189	275	1	ENSG00000240849	TMEM189	33.2293854101059	1
26_Peak_22897_lociStitched	chr12	123336682	123411156	26	23910	41519.255	6836.7132	276	HIP1R,VPS37B	ABCB9,OGFOD2	VPS37B	276	1	ENSG00000139722	VPS37B	42.5598999801296	1
22_Peak_17268_lociStitched	chr10	3891916	3950004	22	20951	41631.6696	6953.1336	277			KLF6	277	1	ENSG00000067082	KLF6	220.962320472183	1
18_Peak_22160_lociStitched	chr12	122459140	122503726	18	22522	39003.8328	4347.135	278	BCL7A	MLXIP	BCL7A	278	1	ENSG00000110987	BCL7A	18.0146675891424	1
9_Peak_12918_lociStitched	chr8	22921043	22963928	9	13909	39925.935	5283.432	279	TNFRSF10B,TNFRSF10C		TNFRSF10B	279	1	ENSG00000120889	TNFRSF10B	45.2366597553699	1
21_Peak_68986_lociStitched	chr15	90543014	90614474	21	28330	41668.326	7060.248	280	ZNF710	IDH2	ZNF710	280	1	ENSG00000140548	ZNF710	19.5815441247702	1
24_Peak_14057_lociStitched	chr21	40152518	40212300	24	24125	40556.1088	5984.1782	281	ETS2	NCRNA00114	ETS2	281	1	ENSG00000157557	ETS2	44.1056632810914	1
4_Peak_101451_lociStitched	chr2	157176675	157199765	4	7043	37163.355	2636.878	282	NR4A2		NR4A2	282	1	ENSG00000153234	NR4A2	10.4570831503992	1
3_Peak_33308_lociStitched	chr6	21586995	21598219	3	6963	35555.3872	1061.7904	283	SOX4		SOX4	283	1	ENSG00000124766	SOX4	383.04666235243	1
9_Peak_19725_lociStitched	chr17	59455337	59494627	9	18389	40535.493	6125.311	284	C17orf82,BCAS3,TBX2	TBX4	TBX2	284	1	ENSG00000121068	TBX2	9.34647062041977	1
16_Peak_59254_lociStitched	chr8	101470685	101524652	16	19861	43939.9314	9568.3491	285		ANKRD46	ANKRD46	285	1	ENSG00000186106	ANKRD46	14.470131631458	1
29_Peak_23512_lociStitched	chr10	80889077	80955306	29	33302	41936.2028	7642.8266	286	ZMIZ1		ZMIZ1	286	1	ENSG00000108175	ZMIZ1	48.9931996842572	1
62_Peak_29090_lociStitched	chr3	149246231	149373457	62	41286	50508.722	16259.4828	287	WWTR1		WWTR1	287	1	ENSG00000018408	WWTR1	54.102553415469	1
34_Peak_27541_lociStitched	chr5	14142492	14219185	34	24080	43339.2143	9118.7977	288	TRIO		TRIO	288	1	ENSG00000038382	TRIO	82.1005516391462	1
14_Peak_28942_lociStitched	chr8	37728893	37774454	14	19572	40189.3581	6018.6081	289	RAB11FIP1	ADRB3,BRF2,GOT1L1	RAB11FIP1	289	1	ENSG00000156675	RAB11FIP1	58.8448777860313	1
44_Peak_26351_lociStitched	chr10	126299910	126430338	44	39484	48923.5428	14764.4496	290	FAM53B,LHPP		FAM53B	290	1	ENSG00000189319	FAM53B	26.527093593062	1
Peak_440	chr19	6735421	6745944	1	10524	35295.1943	1250.1324	291	TRIP10,GPR108	VAV1,SH2D3A,C3	TRIP10	291	1	ENSG00000125733	TRIP10	52.3720410417922	1
18_Peak_15884_lociStitched	chr12	13023496	13065530	18	19528	38120.6346	4266.451	292	RPL13AP20,GPRC5A	GPRC5D,MIR614	GPRC5A	292	1	ENSG00000013588	GPRC5A	87.8350829169856	1
22_Peak_44602_lociStitched	chr15	67354788	67449359	22	26200	43540.4884	9759.7272	293	SMAD3	SMAD3	SMAD3	293	1	ENSG00000166949	SMAD3	53.3746952468293	1
18_Peak_60269_lociStitched	chr10	3108771	3152282	18	25825	38546.3949	4768.8056	294	PFKP		PFKP	294	1	ENSG00000067057	PFKP	56.0200883057101	1
34_Peak_21940_lociStitched	chr20	10571047	10656018	34	26599	42570.471	8794.4985	295	C20orf94,JAG1		JAG1	295	1	ENSG00000101384	JAG1	33.0041922831472	1
8_Peak_14972_lociStitched	chr1	234835704	234883156	8	12679	39665.1268	5945.7356	296			NCRNA00184	296	1	ENSG00000227630	LINC01132	0.735115666774589	1
20_Peak_27095_lociStitched	chr10	3493491	3537659	20	21524	38700.0016	4982.1504	297			PITRM1	297	1	ENSG00000107959	PITRM1	42.3741673633638	1
13_Peak_90366_lociStitched	chr9	124004692	124059431	13	21603	38968.6941	5320.6308	298	GSN	RAB14,GSN	GSN	298	1	ENSG00000148180	GSN	98.1535919956866	1
17_Peak_18272_lociStitched	chr21	46823794	46871124	17	27426	38200.043	4600.476	299	NCRNA00175,COL18A1	COL18A1	NCRNA00175	299	1	ENSG00000183535	COL18A1-AS1	2.21438104217289	1
3_Peak_52879_lociStitched	chr17	43298473	43328298	3	12580	37850.9075	4309.7125	300	LOC100133991,FMNL1	LOC100133991,C17orf46	LOC100133991	300	1	ENSG00000184922	FMNL1	11.4993093588311	1
7_Peak_17948_lociStitched	chr12	12857149	12889464	7	6383	36622.5895	3137.7865	301	APOLD1,CDKN1B	APOLD1,MIR613,GPR19	CDKN1B	301	1	ENSG00000111276	CDKN1B	17.401773377278	1
3_Peak_704_lociStitched	chr3	39182651	39196354	3	10023	35568.8771	2106.1511	302	CSRNP1	GORASP1,XIRP1,TTC21A	CSRNP1	302	1	ENSG00000144655	CSRNP1	27.4618209802221	1
6_Peak_836_lociStitched	chr6	167354343	167375439	6	13324	35443.3896	2077.956	303	RNASET2	MIR3939,FGFR1OP	RNASET2	303	1	ENSG00000026297	RNASET2	89.2225222992429	1
1_Peak_528_lociStitched	chr3	49054388	49060733	1	6346	34157.0385	804.546	304	MIR191,DALRD3,MIR425,NDUFAF3	P4HTM,IMPDH2,WDR6	MIR425	304	1	ENSG00000178149	DALRD3	66.0584167791261	2
8_Peak_77099_lociStitched	chr9	131876396	131912610	8	14697	36384.2058	3179.5892	305	PPP2R4	DOLPP1,IER5L,CRAT	PPP2R4	305	1	ENSG00000119383	PTPA	80.2803291375559	2
24_Peak_52248_lociStitched	chr12	6270087	6339968	24	27345	40118.6821	7071.9572	306	CD9	VWF	CD9	306	1	ENSG00000010278	CD9	57.4919348287287	1
8_Peak_41373_lociStitched	chr7	73865219	73900713	8	17571	36746.9382	3705.5736	307	GTF2IRD1		GTF2IRD1	307	1	ENSG00000006704	GTF2IRD1	28.601347575071	1
45_Peak_74377_lociStitched	chr1	9376038	9516424	45	40749	44951.5972	12017.0416	308	SPSB1		SPSB1	308	1	ENSG00000171621	SPSB1	10.578849126461	1
9_Peak_84539_lociStitched	chr21	36236085	36264182	9	10330	35927.6339	3028.8566	309	RUNX1		RUNX1	309	1	ENSG00000159216	RUNX1	33.5896582013772	1
Peak_3792	chr20	30189330	30201262	1	11933	34217.3964	1326.8384	310	ID1,MIR3193	COX4I2	MIR3193	310	1	ENSG00000125968	ID1	19.7061916306709	1
1_Peak_3857_lociStitched	chr1	1364903	1374512	1	9610	33626.6955	832.1394	311	VWA1	TMEM88B,MRPL20,LOC441869,ATAD3B,ATAD3C,LOC148413,CCNL2	VWA1	311	1	ENSG00000179403	VWA1	42.962593007301	1
29_Peak_19483_lociStitched	chr3	57986013	58057683	29	25568	42399.972	9625.281	312	FLNB	FLNB	FLNB	312	1	ENSG00000136068	FLNB	225.097801149248	1
Peak_926	chr17	40826220	40832652	1	6433	33856.1184	1106.304	313	CCR10,PLEKHH3	TUBG2,CNTNAP1	PLEKHH3	313	1	ENSG00000068137	PLEKHH3	15.561135640475	1
1_Peak_216_lociStitched	chr4	15002846	15007061	1	4216	33126.9495	381.879	314	CPEB2	CPEB2	CPEB2	314	1	ENSG00000137449	CPEB2	9.83463772478022	1
13_Peak_15183_lociStitched	chr8	22404286	22456582	13	17188	39703.1232	6976.2864	315	PDLIM2,SORBS3	KIAA1967,C8orf58,FLJ14107	PDLIM2	315	1	ENSG00000120913	PDLIM2	9.07752081115229	1
13_Peak_5876_lociStitched	chr11	1220394	1260355	13	21337	35841.0209	3192.8839	316	MUC5B		MUC5B	316	1	ENSG00000117983	MUC5B	120.76242608326	1
1_Peak_375_lociStitched	chr7	5565379	5573850	1	8472	33545.16	901.3144	317	ACTB	MIR589,FBXL18	ACTB	317	1	ENSG00000075624	ACTB	1933.15464981693	1
4_Peak_57937_lociStitched	chr19	54958797	54981277	4	10111	34882.216	2248	318	LENG9,LENG8,CDC42EP5	LAIR2,TTYH1	LENG9	318	1	ENSG00000167615	LENG8	154.566389976424	1
Peak_2459	chr17	8053137	8062346	1	9210	33534.5735	909.8492	319	PER1	HES7,ALOXE3,VAMP2,MIR3676,C17orf59,TMEM107	PER1	319	1	ENSG00000179094	PER1	33.1173498237664	1
15_Peak_79851_lociStitched	chr17	74475066	74528097	15	23806	40102.0422	7509.1896	320	RHBDF2,CYGB,PRCD	AANAT,SNORD1A,SNORD1B,PRCD,SNORD1C,UBE2O	RHBDF2	320	1	ENSG00000129667	RHBDF2	23.4711930748744	1
31_Peak_36391_lociStitched	chr9	37994984	38074665	31	28673	40175.1602	7593.5993	321	SHB		SHB	321	1	ENSG00000107338	SHB	10.6334125075366	1
10_Peak_34600_lociStitched	chr11	2381081	2423451	10	20034	35688.251	3245.542	322	CD81	KCNQ1,TSSC4,TRPM5	CD81	322	1	ENSG00000110651	CD81	200.583187136161	1
18_Peak_49749_lociStitched	chr17	70366960	70428766	18	23868	42102.2472	9666.4584	323	LOC100499467		LOC100499467	323	1	ENSG00000263680		0.547394211963082	1
Peak_212	chr19	41219818	41228555	1	8738	33225.9373	896.4162	324	ITPKC,ADCK4	C19orf54,SNRPA,NUMBL	ITPKC	324	1	ENSG00000086544	ITPKC	28.5970937657934	1
10_Peak_57290_lociStitched	chr11	69038583	69080468	10	15330	36079.739	3752.896	325	MYEOV		MYEOV	325	1	ENSG00000172927	MYEOV	5.42779594893642	1
3_Peak_52881_lociStitched	chr17	79823348	79844937	3	8890	35466.4092	3164.9474	326	ARHGDIA	P4HB,MAFG,THOC4,PCYT2,NPB,LOC92659,ANAPC11,SIRT7,FAM195B,DYSFIP1	ARHGDIA	326	1	ENSG00000141522	ARHGDIA	88.0038469653008	1
16_Peak_114268_lociStitched	chr16	57624781	57682846	16	16753	37997.736	5701.983	327	GPR56	GPR114,GPR56,CCDC135,GPR97	GPR56	327	1	ENSG00000261633		0.484606347215337	1
10_Peak_27862_lociStitched	chr10	106057557	106100230	10	18201	37594.913	5325.5904	328	ITPRIP,GSTO2	CCDC147,GSTO1,GSTO2	ITPRIP	328	1	ENSG00000148841	ITPRIP	18.6079243609032	1
25_Peak_47286_lociStitched	chr7	47574808	47691118	25	28350	43825.608	11572.845	329	TNS3	C7orf65	TNS3	329	1	ENSG00000136205	TNS3	70.2544083013694	1
38_Peak_35339_lociStitched	chr17	28009488	28089275	38	29287	43420.0854	11218.0522	330	SSH2		CORO6	330	1	ENSG00000167549	CORO6	1.57121903814684	1
21_Peak_15390_lociStitched	chr19	6056254	6107513	21	25538	37962.4154	5771.7634	331	RFX2	RFX2,ACSBG2	RFX2	331	1	ENSG00000087903	RFX2	11.9253224383588	1
8_Peak_4815_lociStitched	chr20	61272439	61294323	8	18813	34458.5464	2435.6892	332	SLCO4A1	NTSR1,LOC100127888	SLCO4A1	332	1	ENSG00000101187	SLCO4A1	5.4757762004027	1
15_Peak_20445_lociStitched	chr1	206268076	206310583	15	15132	36585.7749	4637.5137	333	C1orf186	AVPR1B,CTSE	C1orf186	333	1	ENSG00000117280	RAB29	15.0979582221979	3
15_Peak_34109_lociStitched	chr4	124313281	124341297	15	13209	34468.0848	2644.7104	334	SPRY1		SPRY1	334	1	ENSG00000164056	SPRY1	48.2287019149941	1
5_Peak_59191_lociStitched	chr19	15925894	15955180	5	11457	34487.1936	2747.0268	335	UCA1	OR10H1,OR10H5,CYP4F24P	UCA1	335	1	ENSG00000214049	UCA1	3.04802180119365	1
16_Peak_44358_lociStitched	chr7	5588763	5639223	16	19333	36573.408	4934.988	336	FSCN1	ACTB,FBXL18	FSCN1	336	1	ENSG00000075618	FSCN1	21.7002033363303	1
8_Peak_1151_lociStitched	chr17	79300540	79321066	8	13620	34407.7338	2771.01	337	TMEM105	SLC38A10,C17orf55	TMEM105	337	1	ENSG00000185332	TMEM105	0.273893661333774	1
8_Peak_1587_lociStitched	chr17	42392288	42426368	8	9068	35889.648	4536.048	338	GRN,RUNDC3A,SLC25A39	FAM171A2,SLC25A39,ITGA2B,SLC4A1	SLC25A39	338	1	ENSG00000013306	SLC25A39	75.9471615939407	1
Peak_696	chr19	1098455	1110511	1	12057	32578.9288	1309.2816	339	SBNO2,GPX4	GPX4,HMHA1,POLR2E	GPX4	339	1	ENSG00000167468	GPX4	94.6749739386326	1
Peak_54	chr2	70312031	70317563	1	5533	31928.4912	685.968	340	LOC400960,PCBP1	LOC100133985	PCBP1	340	1	ENSG00000169564	PCBP1	130.418222051345	1
11_Peak_1252_lociStitched	chr8	124168709	124198267	11	14362	36545.5112	5391.3792	341	FAM83A	LOC100131726	FAM83A	341	1	ENSG00000147689	FAM83A	3.6949109307508	1
5_Peak_3967_lociStitched	chr1	11844513	11867712	5	17019	33353.2023	2201.5851	342	CLCN6,MTHFR	NPPA,AGTRAP	MTHFR	342	1	ENSG00000177000	MTHFR	45.0691776731594	1
8_Peak_71165_lociStitched	chr12	6637533	6662925	8	16566	33156.8736	2120.232	343	GAPDH,NCAPD2,IFFO1	IFFO1,MRPL51,NOP2,SCARNA11,SCARNA10	GAPDH	343	1	ENSG00000111640	GAPDH	838.647100205882	1
18_Peak_27667_lociStitched	chr22	46879473	46944719	18	23160	37353.335	6322.3374	344	CELSR1		CELSR1	344	1	ENSG00000075275	CELSR1	66.7390186489717	1
19_Peak_10277_lociStitched	chr2	9878759	9986118	19	21403	43415.9796	12485.8517	345	TAF1B		TAF1B	345	1	ENSG00000115750	TAF1B	15.5044484272374	1
11_Peak_24795_lociStitched	chr10	17241242	17281270	11	9889	35869.0908	4967.4748	346	VIM,TRDMT1		VIM	346	1	ENSG00000026025	VIM	270.017652195839	1
19_Peak_76921_lociStitched	chr7	44111198	44152526	19	27396	34992.4176	4091.472	347	AEBP1,POLM	PGAM2,MYL7,DBNL,FLJ35390,GCK,POLD2,RASA4P	POLM	347	1	ENSG00000122678	POLM	25.0333692472499	1
7_Peak_21305_lociStitched	chr10	102755995	102778794	7	7458	33325.2983	2601.3659	348	PDZD7,LZTS2	SFXN3,MIR608,KAZALD1,MRPL43,C10orf2,SEMA4G	LZTS2	348	1	ENSG00000107816	LZTS2	49.908741950512	1
8_Peak_10054_lociStitched	chr17	21166953	21198862	8	10392	34385.1384	3726.9712	349	MAP2K3	TMEM11,C17orf103	MAP2K3	349	1	ENSG00000034152	MAP2K3	25.6394432424713	1
Peak_1586	chr17	27051203	27056999	1	5797	31451.994	882.1512	350	TLCD1,RPL23A,NEK8	RAB34,SNORD42A,PROCA1,SNORD4A,SNORD4B,TRAF4,SNORD42B	TLCD1	350	1	ENSG00000160606	TLCD1	6.66117043540568	1
40_Peak_51865_lociStitched	chr7	47473170	47562225	40	36651	39923.3565	9519.9795	351	TNS3		TNS3	351	1	ENSG00000136205	TNS3	70.2544083013694	1
6_Peak_70885_lociStitched	chr1	205399858	205426590	6	14655	33909.542	3517.9312	352	MIR135B	LEMD1,CDK18	MIR135B	352	1	ENSG00000186007	LEMD1	3.48345348707846	2
29_Peak_80251_lociStitched	chr17	75092963	75161696	29	22896	40841.1486	10454.2893	353	SEC14L1	C17orf86,SCARNA16,SEC14L1	SEC14L1	353	1	ENSG00000129657	SEC14L1	51.8505837874944	1
12_Peak_42704_lociStitched	chr1	36574482	36627993	12	12162	35584.815	5238.7269	354	MAP7D1,TRAPPC3	ADPRHL2,COL8A2,TEKT2	TRAPPC3	354	1	ENSG00000054116	TRAPPC3	25.4403561380293	1
Peak_1528	chr17	46618348	46624858	1	6511	31200.477	930.93	355	HOXB2	HOXB1,LOC404266,HOXB3,HOXB4,MIR10A,HOXB5	HOXB2	355	1	ENSG00000173917	HOXB2	8.44710339383745	1
8_Peak_49958_lociStitched	chr1	152005532	152024341	8	10648	32490.6666	2253.3182	356	S100A11	TCHHL1,S100A10	S100A11	356	1	ENSG00000163191	S100A11	201.514888662676	1
Peak_766	chr14	105938079	105944069	1	5991	30628.667	512.744	357	CRIP2	CRIP1,C14orf80,TMEM121	CRIP2	357	1	ENSG00000182809	CRIP2	50.3602675006035	1
5_Peak_23140_lociStitched	chr19	17345094	17372481	5	13742	32530.2786	2656.539	358	USHBP1,NR2F6	DDA1,ANKLE1,USE1,C19orf62,MRPL34,ABHD8,OCEL1	NR2F6	358	1	ENSG00000160113	NR2F6	30.7504893806874	1
5_Peak_43253_lociStitched	chr4	111530222	111553758	5	13029	32354.9392	2487.7552	359	PITX2	PITX2	PITX2	359	1	ENSG00000164093	PITX2	0.136946830666887	1
11_Peak_76223_lociStitched	chr21	46265464	46304513	11	15826	33777.385	3943.949	360	PTTG1IP	SUMO3,UBE2G2,ITGB2	PTTG1IP	360	1	ENSG00000183255	PTTG1IP	193.335420361717	1
2_Peak_52256_lociStitched	chr12	89739718	89749259	2	7841	30770.6791	1004.6673	361	DUSP6	DUSP6	DUSP6	361	1	ENSG00000139318	DUSP6	59.8028176569667	1
23_Peak_12848_lociStitched	chr22	46959387	47032468	23	28635	35882.771	6160.7283	362	GRAMD4	CELSR1	GRAMD4	362	1	ENSG00000075240	GRAMD4	25.838198616444	1
16_Peak_15486_lociStitched	chr2	47260282	47313516	16	22063	35943.5968	6265.6418	363	TTC7A		C2orf61	363	1	ENSG00000225187		0.405093993959418	1
19_Peak_132894_lociStitched	chr2	218763870	218818671	19	33008	35686.4112	6033.5901	364	TNS1		TNS1	364	1	ENSG00000079308	TNS1	87.6988310502487	1
1_Peak_2004_lociStitched	chr8	95650432	95655649	1	5218	30553.3605	935.4081	365	ESRP1,LOC100288748	ESRP1	ESRP1	365	1	ENSG00000104413	ESRP1	68.7007534502912	1
24_Peak_29373_lociStitched	chr15	65127436	65190471	24	28652	35249.172	5654.2395	366	PLEKHO2	ANKDD1A,PIF1	PLEKHO2	366	1	ENSG00000241839	PLEKHO2	14.8906313962531	1
Peak_471	chr19	47728462	47736857	1	8396	30399.1345	805.0805	367	BBC3,MIR3190,MIR3191	CCDC9,BBC3,PRR24	BBC3	367	1	ENSG00000105327	BBC3	4.26375116549016	1
17_Peak_7853_lociStitched	chr2	127808575	127866064	17	23526	35666.1756	6134.0763	368	BIN1	BIN1	BIN1	368	1	ENSG00000136717	BIN1	32.6952590185003	1
31_Peak_59381_lociStitched	chr5	149838305	149937335	31	22468	41642.115	12111.369	369	NDST1	CD74,SYNPO,RPS14	NDST1	369	1	ENSG00000070614	NDST1	51.3446529605835	1
19_Peak_3011_lociStitched	chr7	100720485	100787498	19	22570	36120.007	6634.287	370	TRIM56,SERPINE1	VGF,AP1S1,C7orf52	SERPINE1	370	1	ENSG00000169871	TRIM56	193.265895263523	1
19_Peak_39474_lociStitched	chr12	53738289	53784543	19	17735	33922.6836	4486.638	371	SP1	SP7,PFDN5,AAAS,AMHR2,C12orf10	SP1	371	1	ENSG00000185591	SP1	97.5918892669996	1
Peak_3027	chr14	103536120	103543025	1	6906	30232.1615	815.4805	372		C14orf73,CDC42BPB,TNFAIP2	CDC42BPB	372	1	ENSG00000198752	CDC42BPB	118.824343548739	1
3_Peak_2931_lociStitched	chr2	8816269	8834015	3	7237	31424.6168	2047.8884	373	ID2		ID2	373	1	ENSG00000115738	ID2	33.1763411854928	1
23_Peak_39000_lociStitched	chr21	45557021	45640927	23	31820	37581.4974	8306.694	374	C21orf33	ICOSLG,PWP2,DNMT3L	C21orf33	374	1	ENSG00000160221	GATD3A	0.258407473787289	2
24_Peak_99548_lociStitched	chr2	85467326	85555812	24	20799	39650.5766	10441.348	375	TCF7L1,TGOLN2	ELMOD3,RETSAT	TGOLN2	375	1	ENSG00000152291	TGOLN2	207.659986391205	1
22_Peak_16606_lociStitched	chr12	105695416	105732616	22	23283	32486.76	3295.92	376	C12orf75		C12orf75	376	1	ENSG00000235162	C12orf75	12.1092659992076	1
18_Peak_38996_lociStitched	chr20	34672901	34739648	18	21143	35602.8498	6494.4831	377	EPB41L1	EPB41L1,LOC647979	EPB41L1	377	1	ENSG00000088367	EPB41L1	60.9858423847955	1
21_Peak_7271_lociStitched	chr10	73472419	73542689	21	28856	36322.563	7279.972	378	CDH23,C10orf54,C10orf105	CDH23	C10orf105	378	1	ENSG00000107738	VSIR	12.2107982531112	1
16_Peak_69896_lociStitched	chr12	58224583	58259648	16	14890	32410.5795	3478.448	379	CTDSP2	AVIL,TSFM,MIR26A2	CTDSP2	379	1	ENSG00000175215	CTDSP2	96.8835501093696	1
26_Peak_26851_lociStitched	chr9	137218365	137306725	26	31672	36280.616	7360.388	380	RXRA		RXRA	380	1	ENSG00000186350	RXRA	39.5523194205565	1
18_Peak_21100_lociStitched	chr1	23880592	23924302	18	22684	33272.052	4362.258	381	ID3	E2F2,MDS2	ID3	381	1	ENSG00000117318	ID3	7.19452927993554	1
Peak_2717	chr19	39917779	39927501	1	9723	29665.7108	870.119	382	RPS16,PLEKHG2	SUPT5H,TIMM50,MED29,ZFP36,PAF1	RPS16	382	1	ENSG00000105193	RPS16	478.658905681331	1
Peak_1227	chr6	33586342	33594947	1	8606	29657.993	878.5705	383	ITPR3	GGNBP1,BAK1,C6orf227	ITPR3	383	1	ENSG00000096433	ITPR3	101.490425976234	1
12_Peak_22232_lociStitched	chr5	139015161	139051521	12	23439	32444.028	3803.256	384	CXXC5		CXXC5	384	1	ENSG00000171604	CXXC5	44.7229510821834	1
7_Peak_24879_lociStitched	chr19	13879213	13914364	7	13886	32251.0425	3627.5832	385	MRI1,C19orf53,ZSWIM4	CCDC130,MRI1,MIR27A,MIR24-2,MIR23A,LOC284454	ZSWIM4	385	1	ENSG00000104979	C19orf53	45.2415080616245	1
18_Peak_70137_lociStitched	chr9	124359969	124420426	18	22782	33577.8178	5054.2052	386	DAB2IP		DAB2IP	386	1	ENSG00000136848	DAB2IP	35.2881531017714	1
7_Peak_30375_lociStitched	chr3	49380090	49401954	7	17839	31031.5752	2569.02	387	RHOA,GPX1	USP4,TCTA,GPX1	GPX1	387	1	ENSG00000233276	GPX1	82.8580372978786	1
12_Peak_6340_lociStitched	chr11	118462565	118512607	12	15420	33102.783	4663.9144	388	ARCN1,PHLDB1	PHLDB1,TREH,IFT46	PHLDB1	388	1	ENSG00000019144	PHLDB1	84.0676231509045	1
27_Peak_52161_lociStitched	chr10	104511774	104579841	27	26795	35891.7291	7480.5633	389	C10orf26	SFXN2,AS3MT,CYP17A1,ARL3,C10orf32	C10orf26	389	1	ENSG00000166272	WBP1L	35.5582505808823	2
Peak_2898	chr9	140500033	140511547	1	11515	29310.0384	903.849	390	ARRDC1,C9orf37	ZMYND19,EHMT1,WDR85	ARRDC1	390	1	ENSG00000197070	ARRDC1	32.9933920794592	1
9_Peak_83256_lociStitched	chr2	85619338	85666153	9	15301	33908.1045	5505.444	391	CAPG,SH2D6	ELMOD3,RETSAT	CAPG	391	1	ENSG00000042493	CAPG	32.9476448420327	1
1_Peak_2114_lociStitched	chr15	69108932	69114077	1	5146	28789.8765	430.122	392	ANP32A	MIR4312,C15orf28,MIR548H4	ANP32A	392	1	ENSG00000140350	ANP32A	68.5509058666882	1
18_Peak_71358_lociStitched	chr16	68766071	68835216	18	25389	34911.3105	6561.8605	393	CDH1	TMCO7	CDH1	393	1	ENSG00000039068	CDH1	106.075977726197	1
6_Peak_71104_lociStitched	chr11	9584057	9600671	6	7003	29960.0262	1671.3684	394	WEE1		WEE1	394	1	ENSG00000166483	WEE1	27.0512767077345	1
7_Peak_134756_lociStitched	chr12	120658140	120680392	7	17067	30776.7412	2489.9988	395	PXN	GCN1L1,RPLP0	PXN	395	1	ENSG00000089159	PXN	75.4276644226191	1
12_Peak_44644_lociStitched	chr20	43951786	43989123	12	16680	32292.7713	4021.1949	396	SDC4	SYS1,SYS1-DBNDD2,RBPJL,DBNDD2,MATN4,TP53TG5	SDC4	396	1	ENSG00000124145	SDC4	173.113087365419	1
10_Peak_7934_lociStitched	chr16	1346672	1384686	10	12595	31772.1012	3512.4936	397	UBE2I,BAIAP3	TPSD1,C16orf42,UNKL,GNPTG,BAIAP3	UBE2I	397	1	ENSG00000103275	UBE2I	75.3001483399004	1
22_Peak_39895_lociStitched	chr12	8810166	8863510	22	18359	33745.4144	5510.4352	398	RIMKLB,MFAP5	AICDA	RIMKLB	398	1	ENSG00000166532	RIMKLB	77.2282945254147	1
Peak_603	chr17	73520333	73529288	1	8956	29426.13	1273.401	399	LLGL2,TSEN54	CASKIN2	LLGL2	399	1	ENSG00000073350	LLGL2	106.749390493659	1
22_Peak_80628_lociStitched	chr1	22223136	22288873	22	33759	34518.4987	6389.6364	400	HSPG2	CELA3A,CELA3B	HSPG2	400	1	ENSG00000142798	HSPG2	182.954321741821	1
3_Peak_1975_lociStitched	chr3	187455105	187468868	3	10900	29849.1944	1750.6536	401	BCL6	RTP2,BCL6,LOC100131635	BCL6	401	1	ENSG00000113916	BCL6	31.4646162650405	1
4_Peak_2152_lociStitched	chr3	193848709	193860617	4	9147	29612.8144	1527.7964	402	HES1		HES1	402	1	ENSG00000114315	HES1	57.3433053671443	1
30_Peak_129224_lociStitched	chr15	58731014	58822707	30	28556	37915.0555	9866.1668	403	LIPC		LIPC	403	1	ENSG00000166035	LIPC	0.765177544145568	1
22_Peak_13452_lociStitched	chr11	46661478	46737295	22	20193	36437.6502	8430.8504	404	ATG13,ZNF408,ARHGAP1	SNORD67,AMBRA1,F2,ATG13,HARBI1	ARHGAP1	404	1	ENSG00000175220	ARHGAP1	59.132291868345	1
20_Peak_36535_lociStitched	chr15	93432295	93474304	20	17843	32304.921	4356.3333	405	LOC100507217,CHD2,MIR3175		MIR3175	405	1	ENSG00000173575	CHD2	247.649195969917	2
2_Peak_39965_lociStitched	chr15	75742654	75754870	2	7893	29228.0016	1287.5664	406	SIN3A		SIN3A	406	1	ENSG00000169375	SIN3A	57.0089144419703	1
13_Peak_7982_lociStitched	chr3	149085055	149109240	13	15168	30816.527	2887.689	407	TM4SF1	TM4SF18	TM4SF1	407	1	ENSG00000169908	TM4SF1	105.961672539366	1
20_Peak_35265_lociStitched	chr8	37637638	37710709	20	18191	37076.2254	9192.3318	408	GPR124,BRF2	ERLIN2,PROSC,RAB11FIP1,LOC728024	GPR124	408	1	ENSG00000020181	ADGRA2	14.7830788584513	1
3_Peak_3485_lociStitched	chr6	31694910	31706846	3	6901	29039.0944	1280.7328	409	CLIC1,DDAH2	BAT5,C6orf26,LY6G5C,LY6G6C,C6orf25,LY6G6D,LY6G6F,MSH5,LY6G6E,C6orf27	DDAH2	409	1	ENSG00000213722	DDAH2	48.1163890311536	1
17_Peak_57382_lociStitched	chr12	48193282	48223699	17	18922	31028.3817	3315.453	410	HDAC7	RAPGEF3,SLC48A1,HDAC7	HDAC7	410	1	ENSG00000061273	HDAC7	84.4115852748388	1
17_Peak_10153_lociStitched	chr1	205242814	205289385	17	26023	33368.1215	5704.9475	411	NUAK2	TMCC2,KLHDC8A	NUAK2	411	1	ENSG00000163545	NUAK2	22.16122419795	1
