REGION_ID	CHROM	START	STOP	NUM_LOCI	CONSTITUENT_SIZE	ClearCell_3588_IP.nodup.bam	ClearCell_3588_Input.nodup.bam	enhancerRank	OVERLAP_GENES	PROXIMAL_GENES	CLOSEST_GENE	enhancerRank.1	isSuper	ensembl_gene_id	hgnc_symbol	medianCPM	keyAnnotation
10_Peak_8520_lociStitched	chr19	48075924	48119487	10	6482	18374.8734	4526.1957	887	GLTSCR1	ZNF541	GLTSCR1	887	1	ENSG00000063169	BICRA	13.0547850840798	2
16_Peak_136283_lociStitched	chr17	6319061	6381834	16	14051	21229.8286	7407.214	888	AIPL1,PITPNM3,FAM64A	AIPL1	FAM64A	888	1	ENSG00000129195	PIMREG	3.57759673150763	1
Peak_4647	chr21	44863248	44873339	1	10092	15111.2725	1293.6662	889	C21orf125	SIK1,C21orf84	C21orf125	889	1	ENSG00000160209	PDXK	130.866202849101	3
18_Peak_76296_lociStitched	chr10	43560079	43621853	18	11322	20953.7408	7147.2518	890	RET	CSGALNACT2	RET	890	1	ENSG00000165731	RET	0.454826563674086	1
28_Peak_217302_lociStitched	chr14	100569735	100644965	28	16661	21124.584	7334.925	891	EVL,DEGS2		DEGS2	891	1	ENSG00000168350	DEGS2	13.4808674770812	1
14_Peak_85516_lociStitched	chr20	3779038	3804901	14	10956	16319.553	2531.9877	892	CDC25B,C20orf29	CDC25B,C20orf27,SPEF1,MAVS,CENPB	C20orf29	892	1	ENSG00000101224	CDC25B	26.8871558026987	2
19_Peak_149818_lociStitched	chr22	23404120	23470948	19	13130	20409.2712	6622.6548	893	GNAZ,RTDR1	RAB36	GNAZ	893	1	ENSG00000128266	GNAZ	2.46327395383387	1
Peak_7486	chr19	17352753	17360207	1	7455	14761.1562	978.7102	894	NR2F6	ANKLE1,C19orf62,USHBP1,USE1,OCEL1	NR2F6	894	1	ENSG00000160113	NR2F6	30.7504893806874	1
28_Peak_15693_lociStitched	chr5	170171063	170225345	28	16562	20008.3452	6231.5736	895	GABRP		GABRP	895	1	ENSG00000094755	GABRP	9.16885305038162	1
17_Peak_81364_lociStitched	chr1	16377869	16419598	17	12957	16804.2683	3037.8712	896	CLCNKB,FAM131C	CLCNKA,C1orf64,HSPB7	FAM131C	896	1	ENSG00000184908	CLCNKB	0.397510747945292	2
Peak_791	chr19	2056863	2062748	1	5886	14424.7235	677.952	897		MOBKL2A,BTBD2,IZUMO4,MKNK2	MKNK2	897	1	ENSG00000099875	MKNK2	64.5326538904264	1
19_Peak_121387_lociStitched	chr3	50390717	50439497	19	12824	18702.252	4960.926	898	CYB561D2,CACNA2D2,TMEM115	RASSF1,HYAL1,TUSC2,NPRL2,ZMYND10,HYAL2	TMEM115	898	1	ENSG00000126062	TMEM115	23.208651765312	1
12_Peak_102674_lociStitched	chr5	42979604	43010665	12	8005	17263.7038	3528.5296	899		LOC648987,LOC153684,C5orf39	LOC648987	899	1	ENSG00000250722	SELENOP	65.2784669088973	3
17_Peak_60454_lociStitched	chr2	242136479	242175979	17	17958	17395.8	3685.35	900	ANO7,HDLBP	PPP1R7,PASK,ANO7	ANO7	900	1	ENSG00000146205	ANO7	3.015699732809	1
5_Peak_33600_lociStitched	chr12	6556378	6572250	5	1472	16005.3248	2299.8528	901	TAPBPL,LOC678655,CD27,VAMP1	NCAPD2,VAMP1,MRPL51,SCARNA10	TAPBPL	901	1	ENSG00000139192	TAPBPL	15.1565461138227	1
9_Peak_167663_lociStitched	chr17	37295835	37341088	9	7959	19137.4937	5434.8853	902	ARL5C,PLXDC1,CACNB1	STAC2,RPL19	ARL5C	902	1	ENSG00000266101		0.821680984001323	1
14_Peak_20078_lociStitched	chr7	138766818	138811534	14	5421	19880.7336	6179.7512	903	ZC3HAV1	TTC26,ZC3HAV1L	ZC3HAV1	903	1	ENSG00000105939	ZC3HAV1	65.6886510979595	1
Peak_3607	chr19	42783382	42791484	1	8103	14458.8292	779.4124	904	CIC	MEGF8,PAFAH1B3,TMEM145,PRR19,ERF,GSK3A	CIC	904	1	ENSG00000079432	CIC	50.4595143267534	1
18_Peak_184729_lociStitched	chr1	109782706	109823162	18	13292	17084.5688	3406.3952	905	CELSR2,PSRC1	SARS,MYBPHL	CELSR2	905	1	ENSG00000143126	CELSR2	30.9707510993075	1
22_Peak_39697_lociStitched	chr14	74990842	75070294	22	15598	22008.204	8334.5148	906	LTBP2	NPC2,ISCA2	LTBP2	906	1	ENSG00000119681	LTBP2	36.5216965310468	1
5_Peak_1320_lociStitched	chr7	73079117	73095239	5	6321	15880.17	2207.1018	907	VPS37D	STX1A,DNAJC30,MLXIPL,WBSCR22,MIR4284	VPS37D	907	1	ENSG00000176428	VPS37D	3.74328507551698	1
17_Peak_15512_lociStitched	chr7	101331326	101387755	17	10678	21950.881	8278.1343	908			MYL10	908	1	ENSG00000257923	CUX1	86.8088973517853	3
8_Peak_20037_lociStitched	chr19	35485387	35514537	8	5170	17023.6	3352.25	909	GRAMD1A	ZNF792,HPN,SCN1B	GRAMD1A	909	1	ENSG00000089351	GRAMD1A	47.2127507818158	1
Peak_6515	chr20	62325219	62333291	1	8073	15080.1104	1417.4432	910	RTEL1,TNFRSF6B,ARFRP1	ZGPAT,LIME1,SLC2A4RG,ARFRP1,STMN3	TNFRSF6B	910	1	ENSG00000243509	TNFRSF6B	2.69892250400058	1
33_Peak_267600_lociStitched	chr2	10336848	10427313	33	19594	21168.81	7508.595	911	C2orf48	HPCAL1,MIR4261	MIR4261	911	1	ENSG00000163009	C2orf48	0.65314752882721	2
21_Peak_10912_lociStitched	chr11	126187643	126237402	21	15528	17858.5051	4199.6596	912	DCPS,ST3GAL4,FLJ39051	FOXRED1,TIRAP,SRPR	FLJ39051	912	1	ENSG00000110080	ST3GAL4	12.4711521095288	2
11_Peak_186523_lociStitched	chr19	41812360	41858168	11	9329	18543.0784	4887.7136	913	HNRNPUL1,TGFB1,CCDC97	TMEM91,EXOSC5,B9D2,BCKDHA	CCDC97	913	1	ENSG00000142039	CCDC97	21.7544538446711	1
Peak_900	chr19	59065216	59071571	1	6356	14558.6695	905.5875	914	CHMP2A,LOC100131691,UBE2M	SLC27A5,ZBTB45,TRIM28,MGC2752,MZF1	CHMP2A	914	1	ENSG00000130724	CHMP2A	47.9031988649492	1
Peak_3014	chr5	172331124	172337156	1	6033	14534.104	891.5296	915	ERGIC1	RPL26L1,LOC100268168	LOC100268168	915	1	ENSG00000113719	ERGIC1	182.15930024593	2
7_Peak_21071_lociStitched	chr1	47644688	47662600	7	11657	15226.9912	1615.6624	916	PDZK1IP1	CYP4A22,TAL1	PDZK1IP1	916	1	ENSG00000162366	PDZK1IP1	10.0823394052122	1
27_Peak_151159_lociStitched	chr4	7694375	7790904	27	10654	21217.0742	7625.791	917	SORCS2,AFAP1,AFAP1-AS1		AFAP1-AS1	917	1	ENSG00000272620	AFAP1-AS1	5.98653675903242	1
13_Peak_91311_lociStitched	chr17	45770018	45820864	13	7570	19402.8336	5826.9516	918	TBKBP1,TBX21	KPNB1	TBX21	918	1	ENSG00000198933	TBKBP1	12.4532183221601	1
21_Peak_108330_lociStitched	chr13	114046995	114087554	21	14366	17850.0159	4287.0863	919	ADPRHL1	GRTP1	ADPRHL1	919	1	ENSG00000153531	ADPRHL1	3.01886031425215	1
23_Peak_91673_lociStitched	chr5	178684277	178765969	23	15446	22399.9464	8839.0744	920	ADAMTS2		ADAMTS2	920	1	ENSG00000087116	ADAMTS2	5.1762010339259	1
21_Peak_54390_lociStitched	chr2	233904439	233991071	21	13001	22472.3408	8914.4328	921	INPP5D	NEU2,INPP5D,NGEF	INPP5D	921	1	ENSG00000168918	INPP5D	12.496966335168	1
Peak_1668	chr20	61272311	61278346	1	6036	14581.1635	1031.3815	922	SLCO4A1	LOC100127888	SLCO4A1	922	1	ENSG00000101187	SLCO4A1	5.4757762004027	1
Peak_737	chr21	45138065	45142920	1	4856	14110.572	569.006	923	PDXK		PDXK	923	1	ENSG00000160209	PDXK	130.866202849101	1
24_Peak_155510_lociStitched	chr21	43932505	44013958	24	13898	22081.9083	8601.4368	924	SLC37A1	RSPH1	SLC37A1	924	1	ENSG00000160190	SLC37A1	22.6332082949978	1
13_Peak_66544_lociStitched	chr19	53421230	53450308	13	9864	16466.8714	3024.112	925	ZNF321	ZNF702P,ZNF816,ZNF320	ZNF321	925	1	ENSG00000213801	ZNF321P	12.0303035018749	1
10_Peak_104905_lociStitched	chr2	62514804	62546968	10	10082	17506.8652	4071.9624	926			B3GNT2	926	1	ENSG00000170340	B3GNT2	11.7424978519747	1
5_Peak_77086_lociStitched	chr12	53610046	53623756	5	8815	15203.019	1772.703	927	RARG	ESPL1,MFSD5,ZNF740,ITGB7,CSAD	RARG	927	1	ENSG00000172819	RARG	18.8880036782306	1
28_Peak_72602_lociStitched	chr7	101130131	101208109	28	13407	23884.6614	10456.8498	928	EMID2		MYL10	928	1	ENSG00000160963	COL26A1	0.556747862032535	2
14_Peak_94794_lociStitched	chr1	41942252	41996692	14	13753	18150.296	4736.28	929	HIVEP3,EDN2		EDN2	929	1	ENSG00000127129	EDN2	1.68148697255957	1
20_Peak_40497_lociStitched	chr17	76584495	76643912	20	12929	20344.3808	6933.9639	930		DNAH17	DNAH17	930	1	ENSG00000187775	DNAH17	6.4226173668009	1
21_Peak_20307_lociStitched	chr4	4360243	4429118	21	13549	19099.0375	5695.9625	931	D4S234E,STX18		D4S234E	931	1	ENSG00000168818	STX18	23.1289392989138	2
18_Peak_57971_lociStitched	chr22	29596968	29660345	18	14761	20001.7812	6629.2342	932	EMID1,RHBDD3	GAS2L1,EWSR1	EMID1	932	1	ENSG00000186998	EMID1	10.8907104430231	1
18_Peak_117897_lociStitched	chr1	19225384	19278492	18	14861	18295.706	4928.4224	933	ALDH4A1,IFFO2	ALDH4A1,TAS1R2	ALDH4A1	933	1	ENSG00000159423	ALDH4A1	5.04079314359718	1
15_Peak_164822_lociStitched	chr3	194014397	194067255	15	9797	19398.886	6036.3836	934	LOC100131551,CPN2	LRRC15	LOC100131551	934	1	ENSG00000214145	LINC00887	0.440551224741216	2
Peak_418	chr20	62256507	62261547	1	5041	13892.76	535.752	935	GMEB2	STMN3,RTEL1	GMEB2	935	1	ENSG00000101216	GMEB2	14.183699116769	1
20_Peak_73771_lociStitched	chr21	44549814	44616028	20	17192	19864.2	6508.8362	936	CRYAA	U2AF1	CRYAA	936	1	ENSG00000160209	PDXK	130.866202849101	3
12_Peak_145878_lociStitched	chr16	68264987	68295953	12	10516	15956.7798	2610.4338	937	ESRP2,PLA2G15	PRMT7,SLC7A6,SLC7A6OS	PLA2G15	937	1	ENSG00000103066	PLA2G15	8.36921809370455	1
9_Peak_149846_lociStitched	chr22	24219657	24256474	9	7995	17289.2632	3946.7824	938	SLC2A11,MIF	DERL3,GSTT2B	MIF	938	1	ENSG00000240972	MIF	76.7440233499198	1
8_Peak_43_lociStitched	chr6	42734341	42763127	8	5549	16289.9974	2950.565	939		TBCC,LOC442211,PRPH2,KIAA0240	TBCC	939	1	ENSG00000124659	TBCC	10.5865006541119	1
23_Peak_95552_lociStitched	chr16	1546032	1597126	23	15583	17617.2112	4281.6772	940	IFT140,TMEM204,TELO2	PTX4,CLCN7	TMEM204	940	1	ENSG00000131634	TMEM204	3.25315121914761	1
2_Peak_73721_lociStitched	chr20	10647332	10655846	2	5175	14310.3312	980.8128	941	JAG1		JAG1	941	1	ENSG00000101384	JAG1	33.0041922831472	1
9_Peak_180285_lociStitched	chr12	117783797	117803372	9	4378	16184.61	2863.8225	942	NOS1		NOS1	942	1	ENSG00000089250	NOS1	0.813757625112387	1
Peak_724	chr19	977885	984956	1	7072	14035.935	718.4136	943	WDR18	GRIN3B,CNN2,C19orf6	WDR18	943	1	ENSG00000065268	WDR18	10.3352794465776	1
26_Peak_97571_lociStitched	chr9	138217922	138314792	26	13433	20371.761	7061.823	944			KIAA0649	944	1	ENSG00000130559	CAMSAP1	20.2896901194688	3
11_Peak_235675_lociStitched	chr14	35799900	35816981	11	10258	15401.9377	2092.4225	945		PSMA6	PSMA6	945	1	ENSG00000100902	PSMA6	53.3040955470651	1
12_Peak_38435_lociStitched	chr1	26602387	26628590	12	11910	15436.1873	2153.8866	946	UBXN11,SH3BGRL3,CCDC21	CD52,UBXN11	SH3BGRL3	946	1	ENSG00000142669	SH3BGRL3	61.7993393006979	1
10_Peak_22554_lociStitched	chr1	31867414	31909847	10	7714	16896.8206	3636.5081	947	SERINC2	FABP3	SERINC2	947	1	ENSG00000168528	SERINC2	33.8513790661349	1
22_Peak_87167_lociStitched	chr9	138094658	138201353	22	9170	21509.712	8258.193	948			OLFM1	948	1	ENSG00000130558	OLFM1	1.58673140679272	1
12_Peak_35462_lociStitched	chr2	73305835	73344100	12	7226	18198.834	4947.6645	949	RAB11FIP5	SFXN5	RAB11FIP5	949	1	ENSG00000135631	RAB11FIP5	16.1839607700791	1
13_Peak_26483_lociStitched	chr1	32399624	32438102	13	8776	16772.5602	3528.4326	950	PTP4A2	KHDRBS1,PTP4A2	PTP4A2	950	1	ENSG00000184007	PTP4A2	139.396476137477	1
10_Peak_14892_lociStitched	chr17	1131434	1172274	10	11108	17781.736	4541.408	951		TUSC5,ABR,BHLHA9	BHLHA9	951	1	ENSG00000159842	ABR	32.9584852865261	2
20_Peak_43206_lociStitched	chr6	42055962	42114569	20	12099	19539.5738	6323.6953	952	C6orf132	GUCA1B,TAF8,CCND3,GUCA1A	C6orf132	952	1	ENSG00000188112	C6orf132	41.5132609026166	1
14_Peak_33211_lociStitched	chr19	44127351	44205410	14	8884	21161.7949	7946.4062	953	CADM4,PLAUR	ZNF576,XRCC1,IRGC,LOC390940,SRRM5,ZNF428,IRGQ	PLAUR	953	1	ENSG00000011422	PLAUR	23.1418248747284	1
5_Peak_177950_lociStitched	chr8	126437813	126451543	5	6747	15251.284	2048.516	954	TRIB1		TRIB1	954	1	ENSG00000173334	TRIB1	24.8587920397527	1
Peak_7674	chr1	2160131	2170532	1	10402	14392.9038	1208.5962	955	SKI	LOC100128003,C1orf86	SKI	955	1	ENSG00000157933	SKI	36.5051746693513	1
11_Peak_22505_lociStitched	chr6	151176790	151235474	11	6411	19623.9296	6443.5032	956	MTHFD1L		MTHFD1L	956	1	ENSG00000120254	MTHFD1L	26.2831373217413	1
30_Peak_84003_lociStitched	chr16	88315814	88385765	30	17659	18530.0199	5372.2368	957			ZNF469	957	1	ENSG00000225614	ZNF469	5.94137857807147	1
21_Peak_115994_lociStitched	chr19	16976824	17032173	21	13012	18364.7982	5208.3409	958	CPAMD8,SIN3B,F2RL3		F2RL3	958	1	ENSG00000127533	F2RL3	1.82525873346757	1
13_Peak_65959_lociStitched	chr16	87946473	88000950	13	8034	17743.1589	4586.9634	959	BANP,CA5A	SLC7A5,BANP	CA5A	959	1	ENSG00000172530	BANP	9.24212488972803	2
Peak_3107	chr14	105937096	105944075	1	6980	13775.1502	621.131	960	CRIP2	CRIP1,C14orf80,TMEM121	CRIP2	960	1	ENSG00000182809	CRIP2	50.3602675006035	1
1_Peak_1882_lociStitched	chr3	71630340	71634110	1	3771	13555.035	416.962	961	FOXP1	MIR1284	FOXP1	961	1	ENSG00000114861	FOXP1	103.118926684559	1
6_Peak_29318_lociStitched	chr9	127620793	127644100	6	3910	14984.0703	1859.8986	962	ARPC5L,RPL35,GOLGA1	WDR38	ARPC5L	962	1	ENSG00000136950	ARPC5L	22.3521598754201	1
6_Peak_2602_lociStitched	chr8	8992661	9009482	6	7563	15053.1129	1964.6928	963	PPP1R3B		PPP1R3B	963	1	ENSG00000173281	PPP1R3B	19.7471850360606	1
17_Peak_228945_lociStitched	chr12	121641368	121698342	17	9741	21017.7086	7936.4782	964	CAMKK2,P2RX4		P2RX4	964	1	ENSG00000135124	P2RX4	26.8319754863072	1
19_Peak_27241_lociStitched	chr1	227935039	227983831	19	16010	19238.6856	6157.5504	965	SNAP47	ZNF847P,PRSS38,JMJD4,LOC100130093	JMJD4	965	1	ENSG00000081692	JMJD4	17.1632656186261	1
12_Peak_94619_lociStitched	chr1	153739132	153774384	12	8255	17576.6472	4498.1552	966	SLC27A3,INTS3		SLC27A3	966	1	ENSG00000143554	SLC27A3	19.2821487672285	1
14_Peak_76439_lociStitched	chr1	16531207	16574958	14	12292	16997.2635	3924.4647	967	C1orf89,ARHGEF19	EPHA2	C1orf89	967	1	ENSG00000132881	CPLANE2	1.28178395217242	1
18_Peak_44756_lociStitched	chr20	46579680	46619520	18	11754	18613.248	5541.744	968			SULF2	968	1	ENSG00000196562	SULF2	64.3401018898084	1
2_Peak_122993_lociStitched	chr8	103873493	103878929	2	471	13844.4048	792.5688	969	AZIN1		AZIN1	969	1	ENSG00000155096	AZIN1	66.8908767842382	1
18_Peak_14931_lociStitched	chr8	142834134	142892503	18	11454	20989.4924	7949.8578	970			FLJ43860	970	1	ENSG00000160932	LY6E	114.461558515422	3
Peak_489	chr8	145650680	145658711	1	8032	14077.5399	1048.8486	971	VPS28,TONSL	SLC39A4,CYHR1,MIR939,FOXH1,KIFC2,MIR1234,CPSF1	VPS28	971	1	ENSG00000160948	VPS28	75.1936904305244	1
27_Peak_110414_lociStitched	chr17	694929	764857	27	15336	20642.7456	7615.1592	972	NXN,RNMTL1	GEMIN4,DBIL5P,GLOD4	GLOD4	972	1	ENSG00000167699	GLOD4	31.2738737956109	1
12_Peak_184203_lociStitched	chr2	101849870	101884155	12	6366	17015.6455	4011.345	973	C2orf29	RNF149,SNORD89	C2orf29	973	1	ENSG00000158435	CNOT11	33.2935221495456	2
26_Peak_152977_lociStitched	chr9	133855231	133948845	26	12166	20061.4802	7105.3026	974	LAMC3	AIF1L,FIBCD1	LAMC3	974	1	ENSG00000050555	LAMC3	5.40045426171559	1
Peak_1722	chr3	184077970	184081953	1	3984	13483.6499	562.7979	975	POLR2H,CLCN2	FAM131A,EIF4G1,SNORD66,THPO,CHRD,CLCN2	CLCN2	975	1	ENSG00000114859	CLCN2	8.32693209805471	1
1_Peak_1022_lociStitched	chr6	143264991	143268929	1	3939	13345.4882	428.0606	976	HIVEP2		HIVEP2	976	1	ENSG00000010818	HIVEP2	34.2353867669308	1
Peak_706	chr7	1014280	1018283	1	4004	13492.5118	593.2446	977	COX19	CYP2W1,ADAP1,MIR339	COX19	977	1	ENSG00000240230	COX19	44.5795143636876	1
13_Peak_28801_lociStitched	chr8	37726702	37775696	13	6270	18225.768	5335.4466	978	RAB11FIP1	ADRB3,BRF2,GOT1L1	RAB11FIP1	978	1	ENSG00000156675	RAB11FIP1	58.8448777860313	1
24_Peak_23258_lociStitched	chr7	98382146	98463927	24	11471	24149.9293	11261.2437	979	TMEM130	TRRAP,MIR3609,TMEM130	TMEM130	979	1	ENSG00000166448	TMEM130	3.10572062035554	1
Peak_1341	chr1	154942307	154948531	1	6225	13698.4016	812.232	980	SHC1,CKS1B,MIR4258	PYGO2,PBXIP1,FLAD1,ZBTB7B,PMVK,SHC1,LENEP	SHC1	980	1	ENSG00000160691	SHC1	67.1761824398345	1
13_Peak_156553_lociStitched	chr15	74214839	74250015	13	10150	16029.7032	3148.252	981	LOXL1	PML,TBC1D21,STOML1	LOXL1	981	1	ENSG00000129038	LOXL1	10.2648435364703	1
18_Peak_224170_lociStitched	chr17	55515354	55555687	18	14043	18105.4837	5243.29	982	MSI2		MSI2	982	1	ENSG00000153944	MSI2	54.8030859225637	1
21_Peak_17807_lociStitched	chr1	27425540	27472796	21	16679	17064.1416	4205.784	983	SLC9A1		SLC9A1	983	1	ENSG00000090020	SLC9A1	24.1443337038896	1
25_Peak_90604_lociStitched	chr1	228503119	228567656	25	19929	19638.6091	6782.8387	984	OBSCN	TRIM11,HIST3H3,TRIM17	TRIM11	984	1	ENSG00000154370	TRIM11	31.0211450240771	1
23_Peak_144758_lociStitched	chr15	74665687	74723502	23	15377	17772.331	4925.838	985	SEMA7A	CYP11A1,UBL7	SEMA7A	985	1	ENSG00000138623	SEMA7A	9.36780365556596	1
11_Peak_33462_lociStitched	chr1	234845173	234882915	11	8578	18131.2568	5295.2026	986			NCRNA00184	986	1	ENSG00000227630	LINC01132	0.735115666774589	1
2_Peak_2667_lociStitched	chr15	75742646	75751112	2	6409	13522.7418	708.6042	987	SIN3A		SIN3A	987	1	ENSG00000169375	SIN3A	57.0089144419703	1
4_Peak_17659_lociStitched	chr6	134488740	134502850	4	2585	14344.226	1546.456	988	SGK1		SGK1	988	1	ENSG00000118515	SGK1	29.286057275374	1
24_Peak_59164_lociStitched	chr8	144197651	144271731	24	14957	21779.52	8985.904	989	LY6H	GPIHBP1	LY6H	989	1	ENSG00000178209	PLEC	392.892195636502	3
16_Peak_147830_lociStitched	chr19	47223036	47261215	16	11904	16569.686	3783.5389	990	FKRP,STRN4	PRKD2,SLC1A5,FKRP,MIR320E	FKRP	990	1	ENSG00000181027	FKRP	14.1039038686088	1
16_Peak_124063_lociStitched	chr7	158804144	158858043	16	14084	20643.317	7863.8641	991	VIPR2,LOC154822		LOC154822	991	1	ENSG00000231419	LINC00689	1.48534464451787	2
14_Peak_51779_lociStitched	chr7	65957293	66008405	14	9604	19320.336	6542.336	992		LOC493754	LOC493754	992	1	ENSG00000229180		26.4422804223024	1
Peak_667	chr17	80171976	80176178	1	4203	13359.8388	585.7588	993		SLC16A3,CCDC57	CCDC57	993	1	ENSG00000176155	CCDC57	44.3191923481773	1
25_Peak_37057_lociStitched	chr11	1527750	1590081	25	18011	17539.9434	4768.3215	994	MOB2,DUSP8	KRTAP5-1,LOC338651,KRTAP5-2,MOB2,KRTAP5-3	DUSP8	994	1	ENSG00000184545	DUSP8	8.16434411034013	1
15_Peak_20873_lociStitched	chr19	4875654	4932331	15	11638	17875.9258	5106.5977	995	UHRF1,ARRDC5	KDM4B,PLIN3,TICAM1	ARRDC5	995	1	ENSG00000205784	ARRDC5	0.630099142949647	1
3_Peak_337_lociStitched	chr6	74223757	74234432	3	2739	13844.4075	1090.985	996	EEF1A1		EEF1A1	996	1	ENSG00000156508	EEF1A1	3571.39867163378	1
16_Peak_147779_lociStitched	chr19	45283705	45325819	16	9508	16647.6642	3912.3906	997	BCAM,CBLC	PVRL2,BCL3,CBLC	BCAM	997	1	ENSG00000187244	BCAM	101.17174742309	1
21_Peak_140699_lociStitched	chr1	26063021	26143096	21	11101	19298.075	6574.1575	998	MAN1C1,SEPN1	LOC646471,FAM54B,C1orf135	SEPN1	998	1	ENSG00000162430	SELENON	37.4731382456134	2
27_Peak_169969_lociStitched	chr4	8833187	8921985	27	12732	19775.3146	7059.441	999	HMX1	LOC650293	HMX1	999	1	ENSG00000071127	WDR1	97.7051655218272	3
22_Peak_199710_lociStitched	chr19	10084802	10149868	22	13757	19044.8182	6330.9218	1000	RDH8,COL5A3	C19orf66,OLFM2,C3P1	COL5A3	1000	1	ENSG00000080573	COL5A3	6.45581049255827	1
23_Peak_141157_lociStitched	chr1	41237885	41306000	23	12858	18145.836	5442.3885	1001	KCNQ4	MIR30E,CITED4,MIR30C1	KCNQ4	1001	1	ENSG00000117013	KCNQ4	1.41515297912562	1
Peak_743	chr1	154975113	154979294	1	4182	13213.6324	524.7155	1002	ZBTB7B	ADAM15,PYGO2,DCST2,MIR4258,FLAD1,PBXIP1,DCST1,SHC1,CKS1B,LENEP	ZBTB7B	1002	1	ENSG00000160685	ZBTB7B	28.5348781998763	1
6_Peak_159669_lociStitched	chr12	98885551	98914227	6	3160	16921.7076	4241.1804	1003	TMPO,LOC100128191	LOC121456	TMPO	1003	1	ENSG00000120802	TMPO	45.2168475787769	1
20_Peak_51643_lociStitched	chr3	127449027	127516096	20	12328	20992.597	8316.556	1004	MGLL		MGLL	1004	1	ENSG00000074416	MGLL	68.9433478910739	1
7_Peak_128787_lociStitched	chr1	228581153	228601864	7	6378	15183.2341	2522.5998	1005	TRIM17,TRIM11	HIST3H2A,HIST3H3,HIST3H2BB	TRIM11	1005	1	ENSG00000154370	TRIM11	31.0211450240771	1
7_Peak_73604_lociStitched	chr19	18306840	18344364	7	6235	16503.0552	3846.21	1006	RAB3A,PDE4C,MPV17L2	JUND,IFI30,LOC729966,MIR3188,KIAA1683,PIK3R2	PDE4C	1006	1	ENSG00000105650	PDE4C	10.6873501431427	1
18_Peak_20421_lociStitched	chr12	122581046	122629743	18	13440	19790.4608	7148.7196	1007	MLXIP	LRRC43,IL31	LRRC43	1007	1	ENSG00000158113	LRRC43	0.542505083408258	1
17_Peak_146864_lociStitched	chr18	46500577	46549265	17	14439	16729.1968	4089.792	1008		SMAD7	SMAD7	1008	1	ENSG00000101665	SMAD7	5.30333445315953	1
6_Peak_1494_lociStitched	chr3	48506010	48519392	6	8397	14101.9516	1465.329	1009	TREX1,SHISA5,ATRIP	PLXNB1,CCDC72,ATRIP,CCDC51	TREX1	1009	1	ENSG00000213689	TREX1	8.82204697956067	1
23_Peak_150824_lociStitched	chr4	2379846	2464933	23	12149	19467.9056	6840.9948	1010	ZFYVE28,LOC402160	ZFYVE28,RNF4	LOC402160	1010	1	ENSG00000206113	CFAP99	0.401967181446895	1
4_Peak_87419_lociStitched	chr9	98256217	98274702	4	3083	14046.7515	1443.6785	1011	PTCH1	PTCH1	PTCH1	1011	1	ENSG00000185920	PTCH1	18.2728751455398	1
13_Peak_107756_lociStitched	chr11	57062187	57096097	13	9040	15788.496	3187.54	1012	SSRP1,TNKS1BP1	P2RX3	TNKS1BP1	1012	1	ENSG00000149115	TNKS1BP1	92.6765037291603	1
11_Peak_80946_lociStitched	chr5	176500381	176539036	11	7761	17182.1475	4588.3485	1013	FGFR4	NSD1	FGFR4	1013	1	ENSG00000160867	FGFR4	22.0387232064574	1
7_Peak_42763_lociStitched	chr15	70384705	70405926	7	6061	14298.7098	1708.2905	1014	TLE3	MIR629	TLE3	1014	1	ENSG00000140332	TLE3	48.8326835785977	1
Peak_2107	chr5	1128096	1132341	1	4246	13077.996	506.4285	1015		SLC12A7	SLC12A7	1015	1	ENSG00000113504	SLC12A7	69.7925001998584	1
23_Peak_51183_lociStitched	chr3	37988279	38061528	23	12844	22040.6241	9507.7202	1016	PLCD1,MIR26A1,CTDSPL,VILL	PLCD1,DLEC1	VILL	1016	1	ENSG00000136059	VILL	11.1727343791568	1
Peak_177	chr19	16186328	16189730	1	3403	12896.982	368.7768	1017	TPM4	FLJ25328,RAB8A	TPM4	1017	1	ENSG00000167460	TPM4	334.742670341799	1
15_Peak_112373_lociStitched	chr20	3719844	3765432	15	11262	17364.4692	4841.4456	1018	C20orf27,HSPA12B,SPEF1,CENPB	CDC25B,C20orf29,HSPA12B,SIGLEC1	C20orf27	1018	1	ENSG00000101220	C20orf27	10.3970089038927	1
4_Peak_5382_lociStitched	chr8	128747102	128766818	4	5656	15630.8448	3111.1848	1019	MYC	PVT1,MIR1204	MYC	1019	1	ENSG00000136997	MYC	22.2681565483043	1
12_Peak_82425_lociStitched	chr11	64021859	64044491	12	11809	14360.004	1846.7712	1020	BAD,PLCB3	PRDX5,GPR137,TRMT112,PLCB3,ESRRA,FKBP2,C11orf20,NUDT22,FERMT3,KCNK4,VEGFB,TRPT1,DNAJC4,PPP1R14B	PLCB3	1020	1	ENSG00000149782	PLCB3	29.976955552997	1
24_Peak_33077_lociStitched	chr6	159177916	159236910	24	12832	19326.4344	6813.807	1021	EZR,SYTL3,MIR3918	OSTCL	MIR3918	1021	1	ENSG00000265558	MIR3918	0.32028323286849	1
14_Peak_139689_lociStitched	chr3	4776909	4814987	14	8287	20078.5294	7566.0986	1022	ITPR1,EGOT		EGOT	1022	1	ENSG00000235947	EGOT	0.806336626968212	1
22_Peak_24387_lociStitched	chr1	2013447	2076756	22	13956	17182.0626	4672.2042	1023	PRKCZ	LOC100128003,C1orf86	PRKCZ	1023	1	ENSG00000067606	PRKCZ	16.647054089288	1
