#ClearCell_3172_IP Enhancers
#Created from /media/abraaodem/Data01/Marcos/MTF/histologies/RoseRes/ClearCell_3172_IP_12KB_STITCHED_TSS_DISTAL_ENHANCER_REGION_MAP.txt
#Ranked by ClearCell_3172_IP.nodup.bam
#Using cutoff of 10392.3752 for Super-Enhancers
#Created on Oct 18 2018 
REGION_ID	CHROM	START	STOP	NUM_LOCI	CONSTITUENT_SIZE	ClearCell_3172_IP.nodup.bam	ClearCell_3172_Input.nodup.bam	enhancerRank	isSuper
2_Peak_29750_lociStitched	chr1	201885994	201887293	2	949	669.2448	165.3627	10217	0
1_Peak_58066_lociStitched	chr19	3812481	3813816	1	1336	587.8005	84.105	10218	0
1_Peak_61661_lociStitched	chr17	41607758	41608734	1	977	690.032	186.416	10219	0
1_Peak_35025_lociStitched	chrX	48354408	48355737	1	1330	586.8864	83.3283	10220	0
2_Peak_94511_lociStitched	chr17	34181435	34183827	2	721	718.0784	214.5624	10221	0
Peak_23708	chr3	52298741	52299365	1	625	583.0032	79.4976	10222	0
2_Peak_84625_lociStitched	chr14	37866406	37867660	2	1162	634.6494	131.1684	10223	0
2_Peak_149696_lociStitched	chr6	139134833	139140061	2	1102	1113.0412	609.5848	10224	0
1_Peak_75486_lociStitched	chr8	42269484	42270708	1	1225	597.0672	93.636	10225	0
1_Peak_50778_lociStitched	chr17	39861496	39862628	1	1133	619.77	116.3696	10226	0
Peak_14011	chr6	31151630	31152130	1	501	527.55	24.15	10227	0
1_Peak_32413_lociStitched	chr11	8957692	8958694	1	1003	575.7492	72.645	10228	0
1_Peak_31566_lociStitched	chr1	23543310	23544343	1	1034	567.117	64.046	10229	0
1_Peak_34027_lociStitched	chr6	1130819	1132145	1	1327	593.5176	90.5658	10230	0
2_Peak_95787_lociStitched	chr7	2701530	2703446	2	1596	667.726	164.776	10231	0
Peak_30731	chr11	46732109	46733201	1	1093	597.1056	94.2396	10232	0
1_Peak_43624_lociStitched	chr1	6335898	6336939	1	1042	542.1528	39.4539	10233	0
2_Peak_23729_lociStitched	chr10	106568950	106578560	2	757	1726.917	1224.314	10234	0
1_Peak_16339_lociStitched	chr10	14195606	14196319	1	714	593.1447	90.551	10235	0
2_Peak_77941_lociStitched	chr6	13950898	13952963	2	1145	741.748	239.3335	10236	0
1_Peak_25756_lociStitched	chr19	15925809	15927107	1	1299	595.6522	93.456	10237	0
2_Peak_49595_lociStitched	chr6	30097480	30098981	2	1066	682.2045	180.12	10238	0
1_Peak_37515_lociStitched	chr12	54529052	54530204	1	1153	699.84	197.7984	10239	0
1_Peak_23269_lociStitched	chr6	161663832	161664761	1	930	654.4805	152.4489	10240	0
1_Peak_19545_lociStitched	chr8	86403727	86404354	1	628	617.595	115.8696	10241	0
3_Peak_32114_lociStitched	chr7	68153499	68154905	3	828	640.5736	138.9128	10242	0
2_Peak_107895_lociStitched	chr2	15937374	15948596	2	467	1709.1106	1207.4872	10243	0
2_Peak_80525_lociStitched	chr16	88267751	88269063	2	1104	518.1088	16.5312	10244	0
2_Peak_25353_lociStitched	chr20	53733884	53734718	2	581	558.6132	57.0456	10245	0
3_Peak_71174_lociStitched	chr9	16243253	16246890	3	777	903.4308	401.8885	10246	0
3_Peak_34145_lociStitched	chr8	118958586	118969879	3	1358	2499.1409	1997.7317	10247	0
2_Peak_56342_lociStitched	chr14	67928489	67933717	2	687	934.7664	433.4012	10248	0
1_Peak_24140_lociStitched	chr13	96256111	96256936	1	826	587.07	85.7175	10249	0
1_Peak_19286_lociStitched	chr5	101490524	101491121	1	598	541.6581	40.4169	10250	0
2_Peak_46077_lociStitched	chr5	142206085	142207382	2	1066	647.4624	146.3016	10251	0
1_Peak_31129_lociStitched	chr8	11314662	11315470	1	809	639.128	138.0872	10252	0
2_Peak_75112_lociStitched	chr2	131910020	131913185	2	661	892.53	391.5105	10253	0
1_Peak_28829_lociStitched	chr6	45523848	45524940	1	1093	626.262	125.3616	10254	0
Peak_26584	chr19	1081394	1082203	1	810	582.9654	82.2753	10255	0
Peak_22498	chr19	17427498	17428295	1	798	583.2446	82.6489	10256	0
2_Peak_42628_lociStitched	chr21	36072873	36075411	2	909	745.4106	244.917	10257	0
2_Peak_46994_lociStitched	chr11	66094194	66096133	2	1456	603.9985	103.9304	10258	0
Peak_40700	chr11	503939	504974	1	1036	637.4565	137.448	10259	0
1_Peak_37632_lociStitched	chr1	202101091	202102400	1	1310	587.741	87.8339	10260	0
2_Peak_49502_lociStitched	chr3	197326124	197327459	2	1162	638.397	138.573	10261	0
2_Peak_89532_lociStitched	chr15	27587192	27588523	2	1105	670.4247	170.7673	10262	0
1_Peak_35189_lociStitched	chr2	9458764	9459752	1	989	568.3964	68.7648	10263	0
2_Peak_69528_lociStitched	chr12	116974519	116975715	2	917	622.6376	123.0684	10264	0
2_Peak_58814_lociStitched	chr2	153278502	153289553	2	749	1727.2713	1227.7661	10265	0
1_Peak_31821_lociStitched	chr16	68504219	68505449	1	1231	565.8	66.297	10266	0
2_Peak_61380_lociStitched	chr17	59222564	59229152	2	704	1392.0444	892.674	10267	0
1_Peak_20347_lociStitched	chr19	44156070	44156658	1	589	591.1752	91.8456	10268	0
2_Peak_45811_lociStitched	chr22	50685942	50686975	2	955	698.9278	199.6789	10269	0
1_Peak_41640_lociStitched	chr11	8040543	8041585	1	1043	685.8444	186.6222	10270	0
2_Peak_23897_lociStitched	chr6	46344161	46345081	2	739	609.96	110.768	10271	0
1_Peak_25948_lociStitched	chrX	62712083	62712830	1	748	538.8858	39.8151	10272	0
2_Peak_55772_lociStitched	chr1	228945945	228947619	2	1188	667.7586	168.7392	10273	0
2_Peak_30847_lociStitched	chr22	21590378	21591385	2	596	559.7913	61.1249	10274	0
2_Peak_57918_lociStitched	chr12	121344747	121345798	2	827	593.7099	95.4308	10275	0
2_Peak_53977_lociStitched	chr15	80452524	80453614	2	969	539.659	41.638	10276	0
2_Peak_97155_lociStitched	chr1	111018369	111020555	2	973	634.8144	136.8436	10277	0
2_Peak_43108_lociStitched	chr12	56870081	56871539	2	1208	705.9636	208.0566	10278	0
2_Peak_68455_lociStitched	chr21	43068430	43080631	2	729	1710.5802	1212.7794	10279	0
2_Peak_27123_lociStitched	chr21	29606245	29607349	2	1026	604.5504	106.9776	10280	0
2_Peak_27923_lociStitched	chr21	37582149	37583328	2	1035	628.6428	131.2227	10281	0
1_Peak_18808_lociStitched	chr8	120189535	120190060	1	526	577.8675	80.535	10282	0
2_Peak_107916_lociStitched	chr2	235400404	235402106	2	1205	639.7818	142.4574	10283	0
2_Peak_72914_lociStitched	chr8	126559092	126569325	2	1376	2168.3727	1671.0489	10284	0
1_Peak_34231_lociStitched	chr1	45731359	45732407	1	1049	573.78	76.504	10285	0
1_Peak_25561_lociStitched	chr1	145562193	145563144	1	952	595.8966	98.7138	10286	0
1_Peak_20217_lociStitched	chr10	113632695	113633241	1	547	577.5588	80.4258	10287	0
3_Peak_35820_lociStitched	chr3	12221464	12230035	3	1298	1322.5053	825.3873	10288	0
1_Peak_23722_lociStitched	chr15	100523819	100524629	1	811	566.271	69.336	10289	0
Peak_17282	chr6	10441199	10441712	1	514	552.6549	55.7631	10290	0
3_Peak_43213_lociStitched	chr3	150504243	150514998	3	1468	1955.259	1458.378	10291	0
2_Peak_27132_lociStitched	chr6	138356186	138357836	2	894	690.36	193.545	10292	0
2_Peak_61306_lociStitched	chr2	109933759	109935289	2	942	711.297	214.506	10293	0
1_Peak_40106_lociStitched	chr7	5549028	5550313	1	1286	621.5545	124.7735	10294	0
1_Peak_33552_lociStitched	chrX	152200713	152201576	1	864	612.5574	115.8146	10295	0
1_Peak_23170_lociStitched	chr15	40803430	40804392	1	963	596.44	99.7594	10296	0
2_Peak_49552_lociStitched	chr5	169964608	169965821	2	889	620.0856	123.4834	10297	0
1_Peak_37877_lociStitched	chr14	76008726	76009838	1	1113	587.692	91.2952	10298	0
Peak_43190	chr19	39160659	39161667	1	1009	599.76	103.4208	10299	0
1_Peak_58297_lociStitched	chr6	36050870	36051858	1	989	576.3004	80.2256	10300	0
1_Peak_32084_lociStitched	chr7	127761495	127762513	1	1019	568.7566	72.8888	10301	0
2_Peak_111880_lociStitched	chr9	140780481	140784687	2	936	981.2598	485.793	10302	0
Peak_39650	chr19	6730062	6731163	1	1102	605.4399	109.9899	10303	0
2_Peak_55822_lociStitched	chr19	37742393	37743519	2	943	650.3776	154.9376	10304	0
1_Peak_20235_lociStitched	chr14	77050049	77050695	1	647	579.2682	83.8508	10305	0
1_Peak_26827_lociStitched	chr8	145593374	145594273	1	900	625.4343	130.1752	10306	0
2_Peak_40913_lociStitched	chr6	161304343	161305492	2	895	596.6757	101.5716	10307	0
3_Peak_36802_lociStitched	chr2	9747937	9752126	3	1115	1048.9256	554.2047	10308	0
1_Peak_21188_lociStitched	chr8	119361728	119362420	1	693	612.6968	118.1244	10309	0
1_Peak_28020_lociStitched	chr3	125889458	125890330	1	873	565.4048	70.9808	10310	0
2_Peak_26217_lociStitched	chr12	103898956	103899878	2	759	638.946	144.5696	10311	0
1_Peak_49334_lociStitched	chr19	47496211	47497348	1	1138	555.3108	60.9432	10312	0
1_Peak_27206_lociStitched	chr11	47611031	47612235	1	1205	543.4856	49.364	10313	0
Peak_16129	chr19	39355028	39355481	1	454	599.5455	105.5037	10314	0
1_Peak_31439_lociStitched	chr20	32703609	32704437	1	829	586.8036	92.8188	10315	0
1_Peak_42418_lociStitched	chr19	11472395	11473562	1	1168	579.4155	85.6578	10316	0
2_Peak_27478_lociStitched	chr4	154036266	154037345	2	841	558.0588	64.3084	10317	0
Peak_28147	chr19	39352440	39353316	1	877	652.8828	159.1692	10318	0
1_Peak_60686_lociStitched	chr22	47225808	47226796	1	989	637.4576	143.8528	10319	0
1_Peak_22262_lociStitched	chr1	173092238	173092943	1	706	584.727	91.2975	10320	0
1_Peak_25504_lociStitched	chr3	120003538	120004356	1	819	571.2912	77.8736	10321	0
2_Peak_42660_lociStitched	chr3	42820279	42821659	2	810	655.224	162.15	10322	0
2_Peak_50082_lociStitched	chr10	4162271	4163993	2	941	676.2294	183.393	10323	0
2_Peak_46479_lociStitched	chr10	4047065	4048917	2	977	705.2416	212.4244	10324	0
1_Peak_46671_lociStitched	chr1	10821739	10822991	1	1253	533.2268	40.5648	10325	0
Peak_72564	chr22	37438834	37439929	1	1096	684.375	191.7345	10326	0
2_Peak_30198_lociStitched	chr21	37450980	37451754	2	669	617.5746	125.001	10327	0
1_Peak_35040_lociStitched	chrX	85062759	85063753	1	995	563.8962	71.3692	10328	0
2_Peak_54324_lociStitched	chr18	47493942	47495642	2	1011	658.75	166.43	10329	0
2_Peak_75445_lociStitched	chr7	26554354	26555663	2	668	625.0475	132.7326	10330	0
1_Peak_36085_lociStitched	chr1	55233000	55234115	1	1116	553.5975	61.4365	10331	0
Peak_47342	chr16	2088460	2089642	1	1183	548.448	56.4996	10332	0
1_Peak_63434_lociStitched	chr9	79068492	79069834	1	1343	528.6138	36.7708	10333	0
2_Peak_52382_lociStitched	chr1	16770009	16771752	2	1319	662.8629	171.1626	10334	0
2_Peak_48539_lociStitched	chr18	19600550	19601950	2	817	708.96	217.28	10335	0
2_Peak_28085_lociStitched	chr13	40516395	40519734	2	880	782.6616	291.1608	10336	0
2_Peak_113183_lociStitched	chr22	27148123	27153247	2	918	1089.3624	597.9708	10337	0
1_Peak_25367_lociStitched	chr4	90045123	90045888	1	766	570.537	79.1775	10338	0
1_Peak_24119_lociStitched	chr11	96278195	96278975	1	781	537.81	46.566	10339	0
1_Peak_37292_lociStitched	chr14	67880295	67881382	1	1088	637.7429	146.5276	10340	0
1_Peak_21287_lociStitched	chr8	55157251	55157717	1	467	545.22	54.1958	10341	0
2_Peak_53047_lociStitched	chr20	37499543	37501425	2	800	756.3758	265.362	10342	0
1_Peak_25815_lociStitched	chr20	13323342	13324204	1	863	551.0766	60.0814	10343	0
1_Peak_31894_lociStitched	chr18	77266853	77267900	1	1048	580.038	89.0997	10344	0
1_Peak_50847_lociStitched	chr2	241625145	241626097	1	953	569.5816	78.7304	10345	0
2_Peak_26235_lociStitched	chr10	64066587	64067603	2	911	622.6048	131.7752	10346	0
1_Peak_29662_lociStitched	chr9	136207663	136208712	1	1050	561.1101	70.283	10347	0
2_Peak_41155_lociStitched	chr8	124007228	124013577	2	842	1371.384	880.6063	10348	0
1_Peak_24080_lociStitched	chr1	224433062	224434024	1	963	548.7248	58.0086	10349	0
1_Peak_43592_lociStitched	chr1	228197482	228198588	1	1107	597.793	107.1714	10350	0
1_Peak_43718_lociStitched	chr13	25770977	25772259	1	1283	616.001	125.3796	10351	0
2_Peak_34462_lociStitched	chr16	23434512	23435751	2	996	554.2047	63.6846	10352	0
3_Peak_143601_lociStitched	chr6	135150118	135162503	3	703	2098.019	1607.573	10353	0
2_Peak_88821_lociStitched	chr12	124762569	124764786	2	1430	685.9398	195.5394	10354	0
3_Peak_22537_lociStitched	chr22	48059452	48060785	3	795	664.5005	174.2231	10355	0
Peak_32006	chr22	46498012	46498942	1	931	531.588	41.478	10356	0
1_Peak_51398_lociStitched	chr3	120277738	120278710	1	973	640.7424	151.0488	10357	0
3_Peak_35541_lociStitched	chr11	111990898	111992819	3	879	669.0843	179.4214	10358	0
1_Peak_36268_lociStitched	chr2	241796608	241797529	1	922	551.4948	61.8912	10359	0
1_Peak_21682_lociStitched	chr4	170369915	170370765	1	851	549.44	59.84	10360	0
2_Peak_41000_lociStitched	chr1	13920010	13927519	2	887	1274.2773	784.6905	10361	0
2_Peak_38586_lociStitched	chrX	123049725	123052847	2	730	717.4356	227.906	10362	0
Peak_25819	chr20	3758201	3759224	1	1024	540.5532	51.0477	10363	0
2_Peak_51367_lociStitched	chr2	424288	425490	2	1012	657.3738	167.9194	10364	0
1_Peak_20141_lociStitched	chr2	30188956	30189681	1	726	545.635	56.405	10365	0
2_Peak_59373_lociStitched	chr11	129813478	129820289	2	993	1234.1532	745.1234	10366	0
2_Peak_37755_lociStitched	chr11	64836395	64837831	2	1092	591.2012	102.2432	10367	0
1_Peak_55264_lociStitched	chr7	73631350	73632886	1	1537	555.1104	66.2016	10368	0
2_Peak_55880_lociStitched	chr5	169557	171729	2	538	749.5572	260.8572	10369	0
2_Peak_115946_lociStitched	chr22	19533189	19543202	2	1103	1784.3166	1295.6822	10370	0
1_Peak_15843_lociStitched	chr11	119345459	119346270	1	812	573.2959	84.6684	10371	0
1_Peak_21883_lociStitched	chr18	32846950	32847652	1	703	529.8696	41.3478	10372	0
3_Peak_22038_lociStitched	chr10	5189081	5201932	3	1448	2140.9766	1652.6386	10373	0
1_Peak_41495_lociStitched	chr5	395232	396450	1	1219	621.3018	133.0056	10374	0
2_Peak_47116_lociStitched	chr13	43541696	43543722	2	867	596.0492	107.9858	10375	0
2_Peak_68104_lociStitched	chr1	24277380	24278875	2	888	621.7705	133.8025	10376	0
2_Peak_26960_lociStitched	chr2	64097041	64099084	2	865	761.8347	274.1706	10377	0
1_Peak_16953_lociStitched	chr1	24584098	24584810	1	713	534.4272	46.7784	10378	0
1_Peak_22381_lociStitched	chr12	108736063	108736860	1	798	583.7228	96.2776	10379	0
1_Peak_47146_lociStitched	chr14	100491124	100492488	1	1365	556.3756	69.0184	10380	0
2_Peak_42336_lociStitched	chr17	72230196	72231941	2	1020	564.682	77.478	10381	0
2_Peak_54615_lociStitched	chr2	218602836	218612445	2	954	1504.7694	1017.5931	10382	0
1_Peak_52715_lociStitched	chr17	46569751	46570462	1	712	613.593	126.558	10383	0
2_Peak_61248_lociStitched	chrX	40331091	40333853	2	1028	851.8008	364.8602	10384	0
3_Peak_30072_lociStitched	chr9	8821689	8823796	3	866	722.9117	235.984	10385	0
2_Peak_57851_lociStitched	chr10	21623665	21625738	2	929	770.9487	284.2083	10386	0
3_Peak_30005_lociStitched	chr8	126228483	126233820	3	983	1602.1674	1115.433	10387	0
1_Peak_31319_lociStitched	chr9	136930531	136931553	1	1023	575.897	89.2206	10388	0
1_Peak_40128_lociStitched	chr2	112661987	112663004	1	1018	571.4523	84.9195	10389	0
2_Peak_30952_lociStitched	chr9	219609	222337	2	680	826.0384	339.636	10390	0
1_Peak_23913_lociStitched	chr8	637500	638247	1	748	566.5995	80.3025	10391	0
2_Peak_20062_lociStitched	chr19	21751774	21752691	2	692	604.4864	118.3847	10392	0
2_Peak_27765_lociStitched	chr20	52351702	52354459	2	730	837.5766	351.5175	10393	0
Peak_91688	chr11	1989920	1991351	1	1432	674.001	188.1765	10394	0
4_Peak_144461_lociStitched	chr2	238200048	238208038	4	1317	1305.566	819.774	10395	0
1_Peak_30709_lociStitched	chr10	129720519	129721654	1	1136	639.5725	153.7925	10396	0
2_Peak_39212_lociStitched	chr2	218660593	218662316	2	960	579.7895	94.4204	10397	0
2_Peak_79879_lociStitched	chr15	40712123	40714379	2	1207	615.4368	130.1712	10398	0
1_Peak_48289_lociStitched	chr9	109622304	109623507	1	1204	567.6957	82.7664	10399	0
2_Peak_17997_lociStitched	chr14	20645215	20646393	2	876	573.9216	89.0568	10400	0
2_Peak_141585_lociStitched	chr15	90057854	90058919	2	948	658.4895	173.9145	10401	0
2_Peak_43493_lociStitched	chr10	80779227	80780352	2	778	610.2	126	10402	0
1_Peak_32551_lociStitched	chr2	175594539	175595571	1	1033	605.6808	121.5696	10403	0
1_Peak_32998_lociStitched	chr14	36630801	36631899	1	1099	603.2412	119.133	10404	0
2_Peak_39113_lociStitched	chr10	3467951	3470600	2	823	913.905	429.9327	10405	0
2_Peak_85625_lociStitched	chr17	65579226	65581988	2	1275	854.839	370.9366	10406	0
2_Peak_147469_lociStitched	chr8	37719200	37721124	2	1195	684.3668	200.4808	10407	0
1_Peak_26502_lociStitched	chr18	11891885	11892559	1	675	538.7956	54.9984	10408	0
1_Peak_19336_lociStitched	chr7	86958809	86959502	1	694	539.5698	55.7865	10409	0
2_Peak_51017_lociStitched	chr7	28649582	28651271	2	1125	606.8577	123.1281	10410	0
2_Peak_21732_lociStitched	chr9	119328963	119329969	2	843	544.246	60.5612	10411	0
2_Peak_50242_lociStitched	chr8	97157846	97166550	2	569	1840.896	1357.824	10412	0
3_Peak_22025_lociStitched	chr5	114704301	114712818	3	1084	1644.6327	1161.7188	10413	0
2_Peak_98003_lociStitched	chr1	29776212	29779793	2	1187	702.2341	219.5153	10414	0
2_Peak_92192_lociStitched	chr22	28288086	28289828	2	1031	673.1088	190.4006	10415	0
1_Peak_35395_lociStitched	chr5	149444259	149445538	1	1280	550.9932	68.2986	10416	0
1_Peak_21396_lociStitched	chr7	55322495	55323539	1	1045	597.3768	114.7356	10417	0
1_Peak_20179_lociStitched	chr18	9933051	9933909	1	859	566.1084	83.4834	10418	0
2_Peak_26864_lociStitched	chr1	162137239	162138538	2	542	611.1795	128.601	10419	0
3_Peak_33891_lociStitched	chr7	29149801	29153173	3	1037	820.4076	337.8744	10420	0
2_Peak_73926_lociStitched	chr21	43990923	43992410	2	1052	596.1383	113.6068	10421	0
4_Peak_68724_lociStitched	chr18	24148182	24160714	4	1782	3057.808	2575.326	10422	0
2_Peak_76319_lociStitched	chr19	5767466	5768829	2	1136	590.0427	107.677	10423	0
2_Peak_85224_lociStitched	chr20	44001580	44003810	2	697	736.123	253.997	10424	0
2_Peak_44108_lociStitched	chrX	146457814	146459037	2	1003	593.6442	111.5376	10425	0
1_Peak_31828_lociStitched	chr16	81214243	81215139	1	897	527.0272	45.0688	10426	0
1_Peak_31788_lociStitched	chr15	85950367	85951253	1	887	568.7234	86.828	10427	0
2_Peak_44743_lociStitched	chr2	122723517	122733190	2	753	1647.3119	1165.5965	10428	0
1_Peak_29430_lociStitched	chr18	73167099	73168115	1	1017	542.4424	60.96	10429	0
Peak_18233	chr17	41196787	41197356	1	570	540.2655	58.8346	10430	0
2_Peak_42147_lociStitched	chr15	57939842	57947520	2	553	1052.6538	571.2432	10431	0
1_Peak_30892_lociStitched	chr5	42870519	42871606	1	1088	641.4387	160.1151	10432	0
Peak_33838	chr19	39197528	39198338	1	811	562.302	81	10433	0
1_Peak_16288_lociStitched	chr9	104211401	104211977	1	577	514.1376	32.8896	10434	0
2_Peak_76881_lociStitched	chr5	170817785	170828642	2	481	1802.262	1321.2969	10435	0
2_Peak_32996_lociStitched	chr13	33697814	33700546	2	1250	806.2132	325.3812	10436	0
1_Peak_46598_lociStitched	chr5	79065449	79066536	1	1088	642.9605	162.1804	10437	0
Peak_33783	chr20	17983557	17984530	1	974	549.6477	68.8884	10438	0
2_Peak_55982_lociStitched	chr3	127357915	127366785	2	900	1640.063	1159.309	10439	0
Peak_23012	chr14	103521094	103521744	1	651	563.55	82.81	10440	0
2_Peak_81039_lociStitched	chr19	12787723	12789510	2	1087	646.1792	165.4762	10441	0
Peak_31956	chr2	10149505	10150706	1	1202	568.5534	88.0333	10442	0
1_Peak_23365_lociStitched	chr12	126459378	126460089	1	712	565.7427	85.2489	10443	0
1_Peak_19869_lociStitched	chr6	30845200	30846081	1	882	548.5106	68.5418	10444	0
Peak_32251	chr1	27317310	27318288	1	979	564.8928	84.9882	10445	0
3_Peak_26243_lociStitched	chr2	64443758	64462145	3	1340	2912.5008	2432.6001	10446	0
2_Peak_52679_lociStitched	chr2	31108349	31109552	2	1007	606.9135	127.0368	10447	0
2_Peak_54516_lociStitched	chr19	5563068	5564617	2	1192	579.7907	100.0654	10448	0
2_Peak_50402_lociStitched	chr15	52653011	52654517	2	1118	571.6776	92.0166	10449	0
2_Peak_72850_lociStitched	chr22	50022574	50026233	2	667	807.5413	328.2123	10450	0
1_Peak_33610_lociStitched	chr8	17764756	17765812	1	1057	558.8352	79.5168	10451	0
2_Peak_34678_lociStitched	chr2	233437083	233439201	2	664	703.176	223.8726	10452	0
2_Peak_34110_lociStitched	chr10	75807904	75808919	2	699	634.6795	155.3965	10453	0
4_Peak_45298_lociStitched	chr10	33545613	33562851	4	1753	2823.5844	2344.368	10454	0
1_Peak_25260_lociStitched	chr10	32252127	32252858	1	732	565.1361	86.1118	10455	0
2_Peak_44091_lociStitched	chr8	98540993	98543264	2	714	780.7698	301.8159	10456	0
1_Peak_18924_lociStitched	chr17	9705628	9706156	1	529	497.112	18.1632	10457	0
1_Peak_43323_lociStitched	chr5	76372701	76373706	1	1006	575.061	96.1785	10458	0
1_Peak_14489_lociStitched	chr8	61042892	61043363	1	472	535.7625	56.8968	10459	0
2_Peak_96039_lociStitched	chr9	90272481	90278127	2	1204	917.475	438.6942	10460	0
1_Peak_33363_lociStitched	chr3	186398561	186399450	1	890	561.848	83.3882	10461	0
1_Peak_34641_lociStitched	chr19	56539462	56540536	1	1075	535.4964	57.1368	10462	0
1_Peak_28495_lociStitched	chr7	12129888	12130663	1	776	544.205	65.875	10463	0
1_Peak_20715_lociStitched	chr8	38508194	38508872	1	679	525.7212	47.3922	10464	0
1_Peak_55182_lociStitched	chr7	157646197	157647608	1	1412	556.4984	78.3105	10465	0
3_Peak_26304_lociStitched	chr6	82797642	82811501	3	1265	2092.709	1614.5735	10466	0
1_Peak_35962_lociStitched	chr11	88218166	88219152	1	987	585.684	107.6712	10467	0
2_Peak_47082_lociStitched	chr13	113292366	113295452	2	1058	795.5708	317.858	10468	0
1_Peak_22895_lociStitched	chr6	57152606	57153427	1	822	545.3082	67.6504	10469	0
1_Peak_27807_lociStitched	chr10	72475751	72476713	1	963	632.4188	154.7858	10470	0
Peak_57886	chr11	46699370	46700470	1	1101	602.69	125.07	10471	0
1_Peak_72568_lociStitched	chr3	110213667	110214857	1	1191	703.647	226.1	10472	0
1_Peak_55697_lociStitched	chr3	193921747	193922515	1	769	589.9776	112.512	10473	0
Peak_40432	chr22	37952557	37953572	1	1016	633.969	156.513	10474	0
2_Peak_47878_lociStitched	chr21	42782600	42784023	2	1346	585.8491	108.4326	10475	0
1_Peak_20597_lociStitched	chr16	50727215	50727989	1	775	536.769	59.3658	10476	0
1_Peak_33549_lociStitched	chr9	4762841	4763624	1	784	569.4759	92.1591	10477	0
3_Peak_24073_lociStitched	chr1	157411268	157419104	3	1186	1165.9968	688.7844	10478	0
1_Peak_38521_lociStitched	chr9	125261380	125262623	1	1244	566.9323	89.7446	10479	0
1_Peak_19819_lociStitched	chr9	5683464	5684260	1	797	523.6088	46.7252	10480	0
1_Peak_40773_lociStitched	chr17	65376983	65377954	1	972	572.1132	95.2551	10481	0
1_Peak_25061_lociStitched	chr18	11905408	11906155	1	748	525.2904	48.4803	10482	0
Peak_19736	chr19	39246910	39247576	1	667	519.813	43.0902	10483	0
Peak_26934	chr17	76390321	76391285	1	965	566.1572	89.4592	10484	0
2_Peak_26930_lociStitched	chr17	40723182	40724258	2	906	586.0972	109.6444	10485	0
2_Peak_58440_lociStitched	chr12	93367049	93368253	2	958	689.29	212.8672	10486	0
3_Peak_52551_lociStitched	chr3	20084840	20090712	3	1131	1207.8704	731.6512	10487	0
2_Peak_23447_lociStitched	chr1	55388465	55389838	2	1116	631.0308	154.8744	10488	0
1_Peak_43115_lociStitched	chr3	186490160	186491182	1	1023	572.1156	95.9658	10489	0
1_Peak_16845_lociStitched	chr6	52679772	52680519	1	748	509.454	33.3909	10490	0
1_Peak_25699_lociStitched	chr16	66906812	66907604	1	793	582.2784	106.3656	10491	0
1_Peak_25132_lociStitched	chr12	96210615	96211262	1	648	544.5152	68.6467	10492	0
1_Peak_29866_lociStitched	chr2	25383791	25384559	1	769	539.904	64.0512	10493	0
1_Peak_34514_lociStitched	chr17	19250609	19251695	1	1087	539.8506	64.2912	10494	0
2_Peak_91757_lociStitched	chr12	133381212	133384064	2	767	810.8236	335.3952	10495	0
1_Peak_35702_lociStitched	chr20	45803060	45803863	1	804	586.3506	111.0549	10496	0
1_Peak_32958_lociStitched	chr5	65794525	65795612	1	1088	621.1118	145.8754	10497	0
1_Peak_36079_lociStitched	chr1	36786356	36787378	1	1023	558.523	83.5996	10498	0
Peak_37363	chr20	17985984	17986808	1	825	584.9576	110.0864	10499	0
1_Peak_19698_lociStitched	chr15	76050585	76051409	1	825	548.372	73.5008	10500	0
1_Peak_23273_lociStitched	chr8	126304182	126304859	1	678	591.3595	116.5117	10501	0
1_Peak_37992_lociStitched	chr16	57094719	57095826	1	1108	526.5999	51.9183	10502	0
2_Peak_21940_lociStitched	chr8	52786113	52787044	2	772	574.3339	99.8032	10503	0
2_Peak_61032_lociStitched	chr15	93160573	93162877	2	1129	702.9504	228.5568	10504	0
2_Peak_44479_lociStitched	chr2	10393576	10395093	2	1055	631.2237	157.0095	10505	0
Peak_26709	chr19	39260257	39261080	1	824	571.7381	97.5255	10506	0
1_Peak_21204_lociStitched	chr1	223241103	223241957	1	855	565.6896	91.6342	10507	0
2_Peak_90973_lociStitched	chr2	1655084	1657579	2	1151	768.46	294.41	10508	0
1_Peak_28440_lociStitched	chr20	48503907	48504998	1	1092	576.4844	102.4449	10509	0
2_Peak_55970_lociStitched	chr8	103164725	103175052	2	1298	2315.3134	1841.3041	10510	0
1_Peak_47636_lociStitched	chr19	2239847	2241200	1	1354	547.965	74.0091	10511	0
1_Peak_30660_lociStitched	chr1	171390757	171391542	1	786	518.1785	44.274	10512	0
1_Peak_24379_lociStitched	chr9	132539034	132539914	1	881	495.44	21.56	10513	0
2_Peak_146630_lociStitched	chr18	77921074	77929300	2	758	1248.7068	774.8892	10514	0
1_Peak_42507_lociStitched	chr19	57430495	57431734	1	1240	581.9583	108.1647	10515	0
1_Peak_41796_lociStitched	chr1	20419748	20421086	1	1339	571.8612	98.0754	10516	0
1_Peak_28197_lociStitched	chr5	130715571	130716220	1	650	573.9107	100.1407	10517	0
1_Peak_33249_lociStitched	chr15	60419390	60420422	1	1033	544.2768	70.692	10518	0
1_Peak_32604_lociStitched	chr5	134791675	134792726	1	1052	625.4501	151.9746	10519	0
