seqnames	start	end	width	strand	nj	nSNV	nSamples	p.value	p.adjust
chr10	123733551	123735488	1938	*	1938	1	1	0.0738857238809059	0.117689472884823
chr10	124069507	124070787	1281	*	1281	1	1	0.049470507861927	0.117689472884823
chr10	125823555	125825483	1929	*	1929	1	1	0.0735555426699214	0.117689472884823
chr10	126329023	126330302	1280	*	1280	1	1	0.0494328598490894	0.117689472884823
chr10	126430759	126433742	2984	*	2984	1	1	0.111469385611782	0.128913480356261
chr10	126687822	126688475	654	*	654	1	1	0.0255701363223895	0.117689472884823
chr10	126688126	126689657	1532	*	1532	1	1	0.0588731574053803	0.117689472884823
chr10	127407110	127409124	2015	*	2015	1	1	0.0767058017303164	0.117689472884823
chr10	127510790	127513040	2251	*	2251	1	1	0.0852957755619117	0.118850173161989
chr10	128993685	128994737	1053	*	1053	1	1	0.0408480578118053	0.117689472884823
chr10	129860916	129861631	716	*	716	2	2	0.00037136196110743	0.117689472884823
chr10	129924600	129925553	954	*	954	1	1	0.037079786265974	0.117689472884823
chr10	134257604	134262348	4745	*	4745	1	1	0.17133014356602	0.178587359254188
chr10	134277519	134278998	1480	*	1480	1	1	0.0569328673115462	0.117689472884823
chr10	134388872	134390008	1137	*	1137	1	1	0.044033812409507	0.117689472884823
chr10	134857717	134858624	908	*	908	1	1	0.0353238381554767	0.117689472884823
chr11	205991	210802	4812	*	4812	1	1	0.173526223284358	0.180090041295548
chr11	353523	355120	1598	*	1598	1	1	0.061330085518731	0.117689472884823
chr11	354807	356708	1902	*	1902	1	1	0.0725642925655355	0.117689472884823
chr11	701719	704108	2390	*	2390	1	1	0.0903176798276131	0.119619690703909
chr11	774644	776024	1381	*	1381	1	1	0.0532277890172649	0.117689472884823
chr11	818339	822390	4052	*	4052	1	1	0.148270297968806	0.157648641982868
chr11	828457	831260	2804	*	2804	1	1	0.105112245746614	0.125263569943668
chr11	909722	912345	2624	*	2624	1	1	0.098709622668363	0.122063737199844
chr11	1801769	1802737	969	*	969	1	1	0.0376516866959792	0.117689472884823
chr11	1860092	1860599	508	*	508	1	1	0.0199191068014741	0.117689472884823
chr11	1874051	1875622	1572	*	1572	1	1	0.0603629713657065	0.117689472884823
chr11	1910526	1911353	828	*	828	1	1	0.0322623850305978	0.117689472884823
chr11	2395625	2397357	1733	*	1733	1	1	0.0663356606228922	0.117689472884823
chr11	2799848	2800836	989	*	989	1	1	0.0384136922700572	0.117689472884823
chr11	2911905	2914737	2833	*	2833	1	1	0.10613951676168	0.126110018173285
chr11	3191368	3192183	816	*	816	1	1	0.0318023298359249	0.117689472884823
chr11	3817850	3820100	2251	*	2251	1	1	0.0852957755619117	0.118850173161989
chr11	4414117	4415247	1131	*	1131	1	1	0.0438066098356494	0.117689472884823
chr11	6255961	6257438	1478	*	1478	1	1	0.0568581609359214	0.117689472884823
chr11	9024799	9026262	1464	*	1464	1	1	0.056335050577149	0.117689472884823
chr11	9160683	9161868	1186	*	1186	1	1	0.0458872805184696	0.117689472884823
chr11	12143534	12144330	797	*	797	1	1	0.0310734617839332	0.117689472884823
chr11	12143887	12144520	634	*	634	1	1	0.0247979529190887	0.117689472884823
chr11	12455305	12456722	1418	*	1418	1	1	0.0546142157029331	0.117689472884823
chr11	12694949	12697468	2520	*	2520	1	1	0.0949894706190335	0.120659979665485
chr11	17002689	17004599	1911	*	1911	1	1	0.0728948270542124	0.117689472884823
chr11	27015453	27016675	1223	*	1223	1	1	0.0472844564390122	0.117689472884823
chr11	31831167	31832617	1451	*	1451	1	1	0.0558490454524994	0.117689472884823
chr11	32454600	32459504	4905	*	4905	1	1	0.176564870556405	0.182472469637843
chr11	33082863	33083847	985	*	985	1	1	0.0382613394401693	0.117689472884823
chr11	34284900	34286071	1172	*	1172	1	1	0.0453580851988202	0.117689472884823
chr11	35165299	35166112	814	*	814	1	1	0.0317256327097942	0.117689472884823
chr11	36475589	36478284	2696	*	2696	1	1	0.10127615065996	0.123383232760956
chr11	43333082	43334869	1788	*	1788	1	1	0.0683673082357272	0.117689472884823
chr11	46638137	46640302	2166	*	2166	1	1	0.082211176538932	0.118215709878573
chr11	46866725	46868421	1697	*	1697	1	1	0.0650034564576916	0.117689472884823
chr11	47736066	47737382	1317	*	1317	1	1	0.0508248437226513	0.117689472884823
chr11	59332934	59334123	1190	*	1190	1	1	0.0460384252928312	0.117689472884823
chr11	59521293	59524064	2772	*	2772	1	1	0.103977335155963	0.124470360590412
chr11	60673076	60674805	1730	*	1730	1	1	0.0662247161454135	0.117689472884823
chr11	60774852	60775994	1143	*	1143	1	1	0.0442609609974135	0.117689472884823
chr11	61196308	61198265	1958	*	1958	2	2	0.00269039229642987	0.117689472884823
chr11	61559259	61561216	1958	*	1958	1	1	0.0746190386598484	0.117689472884823
chr11	61731975	61732734	760	*	760	1	1	0.0296525121236486	0.117689472884823
chr11	61732458	61737319	4862	*	4862	1	1	0.175161295697802	0.181550157546962
chr11	61879520	61880473	954	*	954	1	1	0.037079786265974	0.117689472884823
chr11	62412932	62414433	1502	*	1502	1	1	0.0577542469914639	0.117689472884823
chr11	64034945	64038669	3725	*	3725	1	1	0.137167490849024	0.147885637152945
chr11	64320955	64324352	3398	*	3398	1	1	0.125919951984365	0.138960205911549
chr11	64334129	64335420	1292	*	1292	1	1	0.0498845376047667	0.117689472884823
chr11	64630013	64633338	3326	*	3326	2	2	0.00749757198171874	0.117689472884823
chr11	64879112	64881363	2252	*	2252	1	1	0.0853320031937428	0.118850173161989
chr11	65065988	65067388	1401	*	1401	1	1	0.0539774611392794	0.117689472884823
chr11	65212191	65215294	3104	*	3104	3	1	0.115682370056417	0.131743233456425
chr11	65242801	65247869	5069	*	5069	2	1	0.181896149257562	0.187391501198878
chr11	65253488	65262511	9024	*	9024	2	1	0.300514493101324	0.300892657312441
chr11	65267496	65268715	1220	*	1220	1	1	0.0471712481652157	0.117689472884823
chr11	65338646	65345941	7296	*	7296	2	1	0.250965288262435	0.252552336881296
chr11	65377687	65384302	6616	*	6616	1	1	0.23051779078468	0.232662142326863
chr11	65768373	65770994	2622	*	2622	1	1	0.0986382256965656	0.122063737199844
chr11	66382908	66385757	2850	*	2850	5	1	0.106741161773919	0.126447222409105
chr11	66444483	66446746	2264	*	2264	1	1	0.0857666228755478	0.118900354446405
chr11	66735083	66735804	722	*	722	1	1	0.0281909892979562	0.117689472884823
chr11	67979597	67982435	2839	*	2839	1	1	0.10635190831819	0.12617395882481
chr11	68672065	68672779	715	*	715	1	1	0.0279215214044536	0.117689472884823
chr11	68889266	68892035	2770	*	2770	1	1	0.103906355473342	0.124447802566416
chr11	69044786	69046491	1706	*	1706	1	1	0.0653366855990289	0.117689472884823
chr11	69063817	69067008	3192	*	3192	1	1	0.118759190801261	0.133936486863202
chr11	69454824	69459207	4384	*	4384	1	1	0.159396719519497	0.167760127642433
chr11	71900034	71901720	1687	*	1687	1	1	0.0646330625164402	0.117689472884823
chr11	74659460	74661236	1777	*	1777	1	1	0.0679613326895347	0.117689472884823
chr11	74733435	74735263	1829	*	1829	1	1	0.0698789325406691	0.117689472884823
chr11	74862020	74864307	2288	*	2288	1	1	0.0866352427870195	0.119329673706068
chr11	74892667	74893690	1024	*	1024	1	1	0.0397457504520659	0.117689472884823
chr11	75036739	75037579	841	*	841	1	1	0.0327605314741578	0.117689472884823
chr11	76783518	76785824	2307	*	2307	1	1	0.0873223148870095	0.119361562338393
chr11	86230385	86231191	807	*	807	1	1	0.031457144919279	0.117689472884823
chr11	93516734	93518671	1938	*	1938	1	1	0.0738857238809059	0.117689472884823
chr11	93861130	93863266	2137	*	2137	1	1	0.0811564058292151	0.117940432270826
chr11	94500395	94503457	3063	*	3063	1	1	0.114245185081817	0.130730228566777
chr11	94882666	94885397	2732	*	2732	1	1	0.102556672672287	0.123762779407861
chr11	95888574	95889999	1426	*	1426	1	1	0.0549137165904902	0.117689472884823
chr11	96072887	96074347	1461	*	1461	1	1	0.0562229177577689	0.117689472884823
chr11	101980284	101983218	2935	*	2935	1	1	0.109743317900935	0.128284671806823
chr11	108092390	108094966	2577	*	2577	1	1	0.0970302977269976	0.121644601194508
chr11	114050294	114051393	1100	*	1100	1	1	0.0426318693561143	0.117689472884823
chr11	114270080	114272130	2051	*	2051	1	1	0.0780213321300123	0.117689472884823
chr11	114309776	114311233	1458	*	1458	1	1	0.0561107716139896	0.117689472884823
chr11	117048587	117051421	2835	*	2835	1	1	0.106210319555333	0.126131359591333
chr11	117068043	117070799	2757	*	2757	1	1	0.103444850461768	0.124144222248486
chr11	117101962	117104385	2424	*	2424	1	1	0.0915418566403421	0.120305925043296
chr11	117692456	117696992	4537	*	4537	1	1	0.164475216108348	0.172043094150144
chr11	118490272	118494762	4491	*	4491	1	1	0.16295158191247	0.170818125802403
chr11	118787832	118797452	9621	*	9621	1	1	0.316859930601265	0.317125641234893
chr11	118798149	118801766	3618	*	3618	1	1	0.133503125954549	0.144850891660686
chr11	118888045	118890523	2479	*	2479	1	1	0.0935186557323462	0.120659979665485
chr11	118986622	118987559	938	*	938	1	1	0.0364693845271086	0.117689472884823
chr11	119176500	119177628	1129	*	1129	1	1	0.0437308636452679	0.117689472884823
chr11	123611339	123612897	1559	*	1559	1	1	0.0598790406957084	0.117689472884823
chr11	124609567	124610675	1109	*	1109	1	1	0.0429730716443173	0.117689472884823
chr11	124668950	124671134	2185	*	2185	1	1	0.0829015766110861	0.118494648724948
chr11	126224248	126228803	4556	*	4556	1	1	0.165103733645651	0.172624884893635
chr11	128212585	128213327	743	*	743	1	1	0.0289989448694141	0.117689472884823
chr11	130183602	130186199	2598	*	2598	1	1	0.0977810207536156	0.121945295997325
chr12	285999	287056	1058	*	1058	1	1	0.0410379828727179	0.117689472884823
chr12	320967	324127	3161	*	3161	1	1	0.117676534027607	0.133164597550613
chr12	4139714	4141762	2049	*	2049	1	1	0.0779482963064821	0.117689472884823
chr12	4273209	4274742	1534	*	1534	1	1	0.0589477041728981	0.117689472884823
chr12	5541128	5541919	792	*	792	1	1	0.0308815632222557	0.117689472884823
chr12	6323552	6326404	2853	*	2853	1	1	0.106847292378117	0.126447440211485
chr12	6328969	6329750	782	*	782	1	1	0.0304976520732608	0.117689472884823
chr12	6419047	6420751	1705	*	1705	1	1	0.0652996660044241	0.117689472884823
chr12	6453653	6454412	760	*	760	1	1	0.0296525121236486	0.117689472884823
chr12	6456111	6457972	1862	*	1862	1	1	0.0710938240525513	0.117689472884823
chr12	6540064	6540757	694	*	694	1	1	0.027112669324915	0.117689472884823
chr12	6898100	6899400	1301	*	1301	1	1	0.0502231550701383	0.117689472884823
chr12	6975585	6979763	4179	*	4179	1	1	0.152543776954873	0.161473168776622
chr12	7013341	7014872	1532	*	1532	1	1	0.0588731574053803	0.117689472884823
chr12	7060165	7063944	3780	*	3780	1	1	0.139045008853688	0.14947403425676
chr12	7069270	7075380	6111	*	6111	1	1	0.214972161786667	0.217402362969022
chr12	7242488	7246174	3687	*	3687	1	1	0.135867905470972	0.146882559039497
chr12	7281700	7284056	2357	*	2357	1	1	0.089127930681894	0.119460437288145
chr12	8087355	8088742	1388	*	1388	1	1	0.053490241811909	0.117689472884823
chr12	8112619	8113995	1377	*	1377	1	1	0.0530777833189278	0.117689472884823
chr12	8113696	8114457	762	*	762	1	1	0.0297293734619042	0.117689472884823
chr12	8837945	8839730	1786	*	1786	1	1	0.0682935076552571	0.117689472884823
chr12	9600425	9601455	1031	*	1031	1	1	0.0400119405751374	0.117689472884823
chr12	12234853	12235629	777	*	777	1	1	0.0303056394708887	0.117689472884823
chr12	12504295	12505106	812	*	812	1	1	0.0316489295079935	0.117689472884823
chr12	12868063	12872527	4465	*	4465	1	1	0.162089168662177	0.170063828299571
chr12	13036494	13037593	1100	*	1100	1	1	0.0426318693561143	0.117689472884823
chr12	13042453	13046560	4108	*	4108	1	1	0.150157316405373	0.159229459910984
chr12	13049629	13050408	780	*	780	1	1	0.0304208515952644	0.117689472884823
chr12	13050114	13051322	1209	*	1209	1	1	0.0467560360581554	0.117689472884823
chr12	14412439	14414861	2423	*	2423	1	1	0.0915058749647323	0.120305925043296
chr12	14414961	14415666	706	*	706	1	1	0.0275749528896263	0.117689472884823
chr12	15113278	15114007	730	*	730	1	1	0.0284988611382945	0.117689472884823
chr12	21590155	21591699	1545	*	1545	1	1	0.0593576058574453	0.117689472884823
chr12	22777216	22779373	2158	*	2158	1	1	0.0819203263043637	0.118134428356155
chr12	24714447	24716073	1627	*	1627	1	1	0.0624076155120483	0.117689472884823
chr12	31476086	31479886	3801	*	3801	1	1	0.139760801127901	0.150082839589805
chr12	32598595	32599589	995	*	995	1	1	0.0386421762633056	0.117689472884823
chr12	32638136	32638935	800	*	800	1	1	0.0311885826811729	0.117689472884823
chr12	33049013	33050644	1632	*	1632	1	1	0.0625932714888577	0.117689472884823
chr12	42982511	42984648	2138	*	2138	1	1	0.0811927974042744	0.117940432270826
chr12	44152247	44154036	1790	*	1790	1	1	0.0684411029704444	0.117689472884823
chr12	46660342	46664163	3822	*	3822	1	1	0.140475998297161	0.150366012527051
chr12	46764593	46768094	3502	*	3502	1	1	0.129512960658118	0.141810750959141
chr12	46824683	46825675	993	*	993	1	1	0.0385660209651301	0.117689472884823
chr12	49657377	49662704	5328	*	5328	1	1	0.190245456534608	0.194899529934811
chr12	50015769	50018469	2701	*	2701	1	1	0.101454110140957	0.123411058924338
chr12	50676588	50678253	1666	*	1666	1	1	0.0638547575655812	0.117689472884823
chr12	50950051	50950984	934	*	934	1	1	0.036316723642931	0.117689472884823
chr12	51422063	51422895	833	*	833	1	1	0.0324540101708762	0.117689472884823
chr12	51784497	51786810	2314	*	2314	1	1	0.0875753164076376	0.119433775052179
chr12	52249070	52250787	1718	*	1718	1	1	0.0657808063879042	0.117689472884823
chr12	52429337	52432471	3135	*	3135	1	1	0.11676747377296	0.132702265561985
chr12	52437173	52438534	1362	*	1362	1	1	0.0525150502466971	0.117689472884823
chr12	53299343	53302393	3051	*	3051	1	1	0.113824103894617	0.130561333972346
chr12	53358640	53359808	1169	*	1169	1	1	0.0452446480202222	0.117689472884823
chr12	53398888	53401399	2512	*	2512	1	1	0.0947026698670209	0.120659979665485
chr12	53763783	53767229	3447	*	3447	2	2	0.00802832929338015	0.117689472884823
chr12	53772351	53773646	1296	*	1296	1	1	0.050035049157803	0.117689472884823
chr12	53773569	53776713	3145	*	3145	1	1	0.117117223120857	0.132743975113716
chr12	54623253	54624137	885	*	885	1	1	0.0344446636825122	0.117689472884823
chr12	54681987	54683101	1115	*	1115	1	1	0.0432004722764593	0.117689472884823
chr12	54718574	54720551	1978	*	1978	2	1	0.0753517727862961	0.117689472884823
chr12	54805109	54807024	1916	*	1916	1	1	0.0730784064212544	0.117689472884823
chr12	56581922	56584903	2982	*	2982	1	1	0.111398999422367	0.128894528173141
chr12	56726329	56728786	2458	*	2458	1	1	0.0927643860550332	0.120602337397948
chr12	57080659	57083922	3264	*	3264	1	1	0.121268625342038	0.135684762514569
chr12	57117414	57119780	2367	*	2367	1	1	0.0894886249529974	0.119460437288145
chr12	57852225	57854382	2158	*	2158	1	1	0.0819203263043637	0.118134428356155
chr12	62927580	62928321	742	*	742	1	1	0.028960486030955	0.117689472884823
chr12	62995691	62998088	2398	*	2398	1	1	0.0906058697568596	0.1197542697174
chr12	63178724	63179555	832	*	832	1	1	0.0324156881786107	0.117689472884823
chr12	63327367	63329477	2111	*	2111	1	1	0.0802097187876581	0.117689472884823
chr12	65018135	65020901	2767	*	2767	1	1	0.103799875406609	0.124382682025891
chr12	65173780	65175829	2050	*	2050	1	1	0.0779848149414231	0.117689472884823
chr12	66628698	66629687	990	*	990	1	1	0.0384517767063145	0.117689472884823
chr12	68799311	68800506	1196	*	1196	1	1	0.0462650975616046	0.117689472884823
chr12	72078975	72080666	1692	*	1692	1	1	0.0648182778246347	0.117689472884823
chr12	79846200	79846937	738	*	738	1	1	0.0288066354439646	0.117689472884823
chr12	80327374	80329965	2592	*	2592	1	1	0.0975665921713824	0.121805154557055
chr12	86229704	86230607	904	*	904	1	1	0.0351709957720104	0.117689472884823
chr12	89917728	89920371	2644	*	2644	1	1	0.0994232814153002	0.122274205808977
chr12	93963445	93967825	4381	*	4381	1	1	0.159296833202984	0.167728954942886
chr12	99846414	99847683	1270	*	1270	1	1	0.0490562976982495	0.117689472884823
chr12	100660143	100662175	2033	*	2033	1	1	0.0773638013969042	0.117689472884823
chr12	104679510	104682389	2880	*	2880	1	1	0.107801900560189	0.127052065293431
chr12	104682030	104683303	1274	*	1274	1	1	0.0492069404560501	0.117689472884823
chr12	105131678	105132439	762	*	762	1	1	0.0297293734619042	0.117689472884823
chr12	105503200	105504018	819	*	819	1	1	0.0319173641342938	0.117689472884823
chr12	105723836	105726790	2955	*	2955	1	1	0.110448239959551	0.128457889063857
chr12	106387180	106388085	906	*	906	1	1	0.035247419990529	0.117689472884823
chr12	110317330	110319150	1821	*	1821	1	1	0.0695841741782528	0.117689472884823
chr12	110546928	110547954	1027	*	1027	1	1	0.0398598409702076	0.117689472884823
chr12	110782128	110783129	1002	*	1002	1	1	0.0389086723059289	0.117689472884823
chr12	110783206	110784428	1223	*	1223	1	1	0.0472844564390122	0.117689472884823
chr12	111805136	111806048	913	*	913	1	1	0.0355148570866182	0.117689472884823
chr12	111842399	111845979	3581	*	3581	1	1	0.13223239139393	0.143864502396222
chr12	111849067	111850793	1727	*	1727	1	1	0.0661137584847418	0.117689472884823
chr12	111874913	111875958	1046	*	1046	1	1	0.0405820995313572	0.117689472884823
chr12	111875699	111877121	1423	*	1423	1	1	0.0548014148783409	0.117689472884823
chr12	112214564	112216370	1807	*	1807	1	1	0.0690681222587067	0.117689472884823
chr12	112449647	112452988	3342	*	3342	1	1	0.123979116112643	0.13783798330735
chr12	112846525	112847688	1164	*	1164	1	1	0.0450555561008943	0.117689472884823
chr12	112855559	112857921	2363	*	2363	1	1	0.0893443643873897	0.119460437288145
chr12	113375775	113377014	1240	*	1240	1	1	0.0479257159706898	0.117689472884823
chr12	113576412	113577354	943	*	943	1	1	0.0366601766245712	0.117689472884823
chr12	113621377	113624330	2954	*	2954	1	1	0.110413007116847	0.128457889063857
chr12	113669311	113671769	2459	*	2459	1	1	0.0928003178862505	0.120602337397948
chr12	117174446	117176200	1755	*	1755	1	1	0.0671488507868223	0.117689472884823
chr12	117535914	117537748	1835	*	1835	1	1	0.0700999400300538	0.117689472884823
chr12	118240713	118241831	1119	*	1119	1	1	0.0433520426787553	0.117689472884823
chr12	119616188	119617926	1739	*	1739	1	1	0.066557510034536	0.117689472884823
chr12	120123864	120125754	1891	*	1891	1	1	0.072160145930051	0.117689472884823
chr12	120132014	120133120	1107	*	1107	2	1	0.0428972594240479	0.117689472884823
chr12	120661343	120664632	3290	*	3290	1	1	0.122173052821203	0.136338044452647
chr12	120728122	120729527	1406	*	1406	1	1	0.0541647864007051	0.117689472884823
chr12	120729354	120731381	2028	*	2028	2	2	0.00288105198491562	0.117689472884823
chr12	120965985	120967658	1674	*	1674	1	1	0.0641513310233687	0.117689472884823
chr12	121414817	121420503	5687	*	5687	1	1	0.201677708639077	0.204940268421233
chr12	121836646	121839107	2462	*	2462	2	2	0.00419942684829988	0.117689472884823
chr12	121889894	121891128	1235	*	1235	2	1	0.0477371550442321	0.117689472884823
chr12	122240381	122245299	4919	*	4919	1	1	0.177021332827524	0.182763806859559
chr12	122515388	122518993	3606	*	3606	1	1	0.133091199847818	0.144535347605433
chr12	122937940	122938764	825	*	825	1	1	0.0321473917300064	0.117689472884823
chr12	123214601	123215940	1340	*	1340	2	2	0.00128011828085151	0.117689472884823
chr12	123370479	123371356	878	*	878	1	1	0.0341769298380297	0.117689472884823
chr12	123867114	123869794	2681	*	2681	1	1	0.100742060716861	0.123109679636492
chr12	124117589	124119330	1742	*	1742	1	1	0.0666684149718328	0.117689472884823
chr12	125003487	125005499	2013	*	2013	1	1	0.076632661695215	0.117689472884823
chr12	125050029	125054619	4591	*	4591	2	2	0.0138348920028905	0.117689472884823
chr12	125168542	125170620	2079	*	2079	1	1	0.0790432264243823	0.117689472884823
chr12	125199657	125201466	1810	*	1810	1	1	0.0691787289030784	0.117689472884823
chr12	125204330	125205854	1525	*	1525	1	1	0.0586121972115562	0.117689472884823
chr12	125223070	125224329	1260	*	1260	1	1	0.0486795863743035	0.117689472884823
chr12	125238637	125241128	2492	*	2492	1	1	0.0939852702886219	0.120659979665485
chr12	133286372	133288596	2225	*	2225	1	1	0.0843533533241916	0.118850173161989
chr13	22176886	22177665	780	*	780	1	1	0.0304208515952644	0.117689472884823
chr13	22177397	22178792	1396	*	1396	1	1	0.0537900987775701	0.117689472884823
chr13	23471125	23472861	1737	*	1737	1	1	0.0664835660883818	0.117689472884823
chr13	26625288	26626577	1290	*	1290	1	1	0.0498092728858934	0.117689472884823
chr13	26827630	26829475	1846	*	1846	1	1	0.0705049840459204	0.117689472884823
chr13	28526869	28529231	2363	*	2363	1	1	0.0893443643873897	0.119460437288145
chr13	29232380	29234122	1743	*	1743	1	1	0.0667053803559816	0.117689472884823
chr13	30968891	30970217	1327	*	1327	1	1	0.0512007055507557	0.117689472884823
chr13	31366175	31367332	1158	*	1158	1	1	0.0448285963628187	0.117689472884823
chr13	31619422	31620845	1424	*	1424	1	1	0.0548388502650311	0.117689472884823
chr13	37392816	37394259	1444	*	1444	1	1	0.0555872467183151	0.117689472884823
chr13	43628778	43630078	1301	*	1301	1	1	0.0502231550701383	0.117689472884823
chr13	45491465	45493927	2463	*	2463	1	1	0.0929440309805776	0.120602337397948
chr13	45899698	45901130	1433	*	1433	1	1	0.0551757020325883	0.117689472884823
chr13	52288229	52288965	737	*	737	1	1	0.028768168988627	0.117689472884823
chr13	60969893	60972574	2682	*	2682	1	1	0.100777676585549	0.123109679636492
chr13	73632199	73635148	2950	*	2950	1	1	0.110272061790663	0.128457889063857
chr13	74707531	74710805	3275	*	3275	1	1	0.121651381403878	0.135946557776712
chr13	100152902	100154759	1858	*	1858	1	1	0.0709466490319962	0.117689472884823
chr13	103248129	103250406	2278	*	2278	1	1	0.0862734181636452	0.119037369454694
chr13	103424679	103427035	2357	*	2357	1	1	0.089127930681894	0.119460437288145
chr13	110958071	110962997	4927	*	4927	1	1	0.177282054794528	0.182953854212943
chr13	110989397	110990339	943	*	943	1	1	0.0366601766245712	0.117689472884823
chr13	110993149	110994447	1299	*	1299	1	1	0.0501479171753192	0.117689472884823
chr13	111039144	111041044	1901	*	1901	1	1	0.0725275592377344	0.117689472884823
chr13	113342383	113347114	4732	*	4732	1	1	0.170903363068222	0.178220326624659
chr13	113528483	113529242	760	*	760	1	1	0.0296525121236486	0.117689472884823
chr14	23321810	23323165	1356	*	1356	1	1	0.0522898633916916	0.117689472884823
chr14	23769045	23772650	3606	*	3606	1	1	0.133091199847818	0.144535347605433
chr14	24562409	24564962	2554	*	2554	1	1	0.0962073605139735	0.120994188380851
chr14	24582377	24585409	3033	*	3033	1	1	0.113192106748767	0.13021183557075
chr14	24834662	24839128	4467	*	4467	1	1	0.162155539677345	0.170063828299571
chr14	31494163	31497206	3044	*	3044	1	1	0.113578380764489	0.130404807544413
chr14	35098301	35100050	1750	*	1750	1	1	0.0669640970550041	0.117689472884823
chr14	35804366	35807560	3195	*	3195	1	1	0.118863893509503	0.133936486863202
chr14	50464547	50465342	796	*	796	1	1	0.031035085111719	0.117689472884823
chr14	50998164	51000302	2139	*	2139	2	2	0.00319601002643566	0.117689472884823
chr14	51133489	51135747	2259	*	2259	1	1	0.0855855564446186	0.118900354446405
chr14	52455758	52457183	1426	*	1426	1	1	0.0549137165904902	0.117689472884823
chr14	52780340	52782521	2182	*	2182	1	1	0.0827926006107315	0.118480777972312
chr14	55595322	55597941	2620	*	2620	1	1	0.0985668230689577	0.122063737199844
chr14	62019367	62021433	2067	*	2067	1	1	0.0786054104903953	0.117689472884823
chr14	62025898	62032237	6340	*	6340	1	1	0.222060107493194	0.224315478876959
chr14	62061689	62062489	801	*	801	1	1	0.0312269532739862	0.117689472884823
chr14	62228175	62229176	1002	*	1002	1	1	0.0389086723059289	0.117689472884823
chr14	62228722	62230597	1876	*	1876	1	1	0.0716087530464323	0.117689472884823
chr14	64321719	64322645	927	*	927	1	1	0.0360495088922712	0.117689472884823
chr14	64931598	64933138	1541	*	1541	1	1	0.0592085713615218	0.117689472884823
chr14	65005625	65008141	2517	*	2517	1	1	0.0948819309861477	0.120659979665485
chr14	65149533	65150734	1202	*	1202	1	1	0.046491715970434	0.117689472884823
chr14	68861112	68862156	1045	*	1045	1	1	0.0405440994716721	0.117689472884823
chr14	68987450	68990590	3141	*	3141	1	1	0.116977340004349	0.132711459406075
chr14	69237954	69238765	812	*	812	1	1	0.0316489295079935	0.117689472884823
chr14	69405310	69406617	1308	*	1308	1	1	0.0504864407732337	0.117689472884823
chr14	69406384	69408120	1737	*	1737	2	2	0.00212930544887402	0.117689472884823
chr14	69863729	69866324	2596	*	2596	1	1	0.0977095502213253	0.121919862194618
chr14	70169774	70170506	733	*	733	1	1	0.0286142879311048	0.117689472884823
chr14	74178866	74181629	2764	*	2764	4	1	0.103693382687174	0.124317480901198
chr14	74991253	74992376	1124	*	1124	1	1	0.0435414719167873	0.117689472884823
chr14	75058807	75059923	1117	*	1117	1	1	0.0432762604792036	0.117689472884823
chr14	75059602	75060402	801	*	801	1	1	0.0312269532739862	0.117689472884823
chr14	75406068	75407493	1426	*	1426	1	1	0.0549137165904902	0.117689472884823
chr14	77240021	77241122	1102	*	1102	1	1	0.0427077025979621	0.117689472884823
chr14	77491284	77496588	5305	*	5305	1	1	0.189507472585029	0.194226851464347
chr14	90722524	90723729	1206	*	1206	1	1	0.0466427649937814	0.117689472884823
chr14	91247663	91248616	954	*	954	1	1	0.037079786265974	0.117689472884823
chr14	91783611	91784182	572	*	572	2	1	0.0224002934982356	0.117689472884823
chr14	91783769	91784637	869	*	869	2	1	0.0338325915213377	0.117689472884823
chr14	92337650	92339989	2340	*	2340	1	1	0.0885144224647441	0.119460437288145
chr14	93115643	93116653	1011	*	1011	1	1	0.0392512015271187	0.117689472884823
chr14	93116388	93117949	1562	*	1562	1	1	0.0599907391208006	0.117689472884823
chr14	93117558	93120165	2608	*	2608	1	1	0.0981382885061982	0.122052789531904
chr14	93191937	93193647	1711	*	1711	1	1	0.0655217615803336	0.117689472884823
chr14	95027607	95028423	817	*	817	1	1	0.0318406761207649	0.117689472884823
chr14	95622465	95624967	2503	*	2503	1	1	0.0943799103799117	0.120659979665485
chr14	99502752	99503476	725	*	725	1	1	0.028306452669889	0.117689472884823
chr14	100070232	100072464	2233	*	2233	1	1	0.0846434327689258	0.118850173161989
chr14	100203582	100205085	1504	*	1504	1	1	0.0578288823880067	0.117689472884823
chr14	100258761	100259801	1041	*	1041	1	1	0.0403920841814964	0.117689472884823
chr14	100679651	100681749	2099	*	2099	1	1	0.079772457395381	0.117689472884823
chr14	101292211	101294789	2579	*	2579	1	1	0.0971018220629575	0.121670367067863
chr14	101539524	101540891	1368	*	1368	1	1	0.05274018359471	0.117689472884823
chr14	102196693	102198800	2108	*	2108	2	2	0.00310649645603256	0.117689472884823
chr14	103010472	103011870	1399	*	1399	1	1	0.0539025206470409	0.117689472884823
chr14	103560681	103562117	1437	*	1437	1	1	0.0553253753913138	0.117689472884823
chr14	103587030	103592098	5069	*	5069	1	1	0.181896149257562	0.187391501198878
chr14	103593458	103598054	4597	*	4597	1	1	0.166458397881334	0.173888925926803
chr14	103602929	103603924	996	*	996	1	1	0.0386802516502625	0.117689472884823
chr14	104337573	104339551	1979	*	1979	1	1	0.0753883942587391	0.117689472884823
chr14	104689712	104690745	1034	*	1034	1	1	0.0401259994664791	0.117689472884823
