seqnames	start	end	width	strand	nj	nSNV	nSamples	p.value	p.adjust
chr10	24774611	24775912	1302	*	1302	1	1	0.10457171689367	0.253650932488231
chr10	25304481	25306793	2313	*	2313	1	1	0.178168391174314	0.253920163450322
chr10	26726394	26728531	2138	*	2138	1	1	0.165876584473092	0.253650932488231
chr10	26911023	26911818	796	*	796	1	1	0.0652979120075491	0.253650932488231
chr10	27442358	27446169	3812	*	3812	1	1	0.276304891212182	0.300684734554433
chr10	27540948	27542429	1482	*	1482	1	1	0.118141059186595	0.253650932488231
chr10	27792486	27794409	1924	*	1924	1	1	0.150595318772819	0.253650932488231
chr10	28030667	28033065	2399	*	2399	2	2	0.0165646492532824	0.253650932488231
chr10	28034624	28035668	1045	*	1045	1	1	0.0848350447198027	0.253650932488231
chr10	28965447	28966463	1017	*	1017	2	2	0.0032051007214563	0.253650932488231
chr10	29645941	29646776	836	*	836	1	1	0.0684642966232304	0.253650932488231
chr10	29646341	29646900	560	*	560	1	1	0.0463959443592716	0.253650932488231
chr10	29906826	29908382	1557	*	1557	1	1	0.123734082445602	0.253650932488231
chr10	30719477	30725124	5648	*	5648	1	1	0.380683793559277	0.390348440256227
chr10	30817934	30818993	1060	*	1060	1	1	0.0859988530395154	0.253650932488231
chr10	30875973	30877268	1296	*	1296	1	1	0.104115827278605	0.253650932488231
chr10	31319650	31322368	2719	*	2719	1	1	0.205992315355478	0.257707482692365
chr10	35485500	35486047	548	*	548	1	1	0.0454246798521479	0.253650932488231
chr10	43132716	43134718	2003	*	2003	1	1	0.156268862100613	0.253650932488231
chr10	43724599	43725885	1287	*	1287	1	1	0.103431557618105	0.253650932488231
chr10	43856708	43858901	2194	*	2194	1	1	0.169829834303382	0.253650932488231
chr10	43893185	43894548	1364	*	1364	1	1	0.109269013483311	0.253650932488231
chr10	43900575	43906029	5455	*	5455	1	1	0.370460354011803	0.381121083623653
chr10	45468070	45468976	907	*	907	1	1	0.074058235318743	0.253650932488231
chr10	45468791	45471848	3058	*	3058	3	3	0.00183020023126912	0.253650932488231
chr10	45471557	45478620	7064	*	7064	3	3	0.0179532124359896	0.253650932488231
chr10	46167258	46169296	2039	*	2039	1	1	0.158841689702062	0.253650932488231
chr10	46992409	46993724	1316	*	1316	1	1	0.105634557353114	0.253650932488231
chr10	47655294	47656756	1463	*	1463	1	1	0.116718501508011	0.253650932488231
chr10	48354147	48355436	1290	*	1290	1	1	0.103659705556353	0.253650932488231
chr10	49513840	49515923	2084	*	2084	1	1	0.16204669435926	0.253650932488231
chr10	49705378	49706205	828	*	828	1	1	0.0678318789772991	0.253650932488231
chr10	49730885	49732858	1974	*	1974	1	1	0.1541905847158	0.253650932488231
chr10	49892436	49893932	1497	*	1497	2	2	0.00676809546488299	0.253650932488231
chr10	50969523	50970645	1123	*	1123	1	1	0.0908707082221529	0.253650932488231
chr10	52750633	52752215	1583	*	1583	1	1	0.125664705594477	0.253650932488231
chr10	53458272	53460711	2440	*	2440	1	1	0.186975153160848	0.254554738795704
chr10	60094217	60095949	1733	*	1733	1	1	0.136720147456156	0.253650932488231
chr10	61595268	61596034	767	*	767	1	1	0.0629955551028974	0.253650932488231
chr10	63212022	63213696	1675	*	1675	1	1	0.132462050133326	0.253650932488231
chr10	63661501	63664295	2795	*	2795	1	1	0.211095087027237	0.25990982587475
chr10	63701884	63702962	1079	*	1079	1	1	0.0874708858535876	0.253650932488231
chr10	63804875	63806140	1266	*	1266	1	1	0.101832895231102	0.253650932488231
chr10	64133454	64134834	1381	*	1381	2	2	0.00579572630831748	0.253650932488231
chr10	64574381	64578126	3746	*	3746	1	1	0.272241552204146	0.297732545000441
chr10	64874946	64876082	1137	*	1137	1	1	0.091949811275292	0.253650932488231
chr10	64892388	64894229	1842	*	1842	1	1	0.144665969453169	0.253650932488231
chr10	65388151	65391762	3612	*	3612	1	1	0.263921425096865	0.292074515830896
chr10	70089956	70093238	3283	*	3283	1	1	0.243087941129017	0.276949244411374
chr10	70286242	70288358	2117	*	2117	1	1	0.164389267200382	0.253650932488231
chr10	70358727	70359714	988	*	988	1	1	0.0803990421910874	0.253650932488231
chr10	70979413	70981184	1772	*	1772	1	1	0.139571593026875	0.253650932488231
chr10	70980878	70983127	2250	*	2250	1	1	0.173764348076237	0.253650932488231
chr10	71134826	71135955	1130	*	1130	1	1	0.0914104199507711	0.253650932488231
chr10	71443421	71447124	3704	*	3704	1	1	0.269643920475121	0.296115812211263
chr10	72013235	72014490	1256	*	1256	1	1	0.101070625842252	0.253650932488231
chr10	72568412	72569273	862	*	862	1	1	0.0705166923137563	0.253650932488231
chr10	73004622	73008275	3654	*	3654	1	1	0.266539409823531	0.293926639719946
chr10	73022151	73023981	1831	*	1831	1	1	0.143867426658636	0.253650932488231
chr10	73397898	73398834	937	*	937	1	1	0.0764117640969511	0.253650932488231
chr10	73525732	73529133	3402	*	3402	1	1	0.250690664654854	0.282273740516883
chr10	73596554	73598831	2278	*	2278	1	1	0.175724606706899	0.253650932488231
chr10	73647344	73648399	1056	*	1056	1	1	0.0856886489437326	0.253650932488231
chr10	73647994	73650124	2131	*	2131	1	1	0.165381106426281	0.253650932488231
chr10	74031851	74038108	6258	*	6258	1	1	0.411917305701767	0.418642809156367
chr10	74081647	74084411	2765	*	2765	1	1	0.209084764305732	0.259168757172413
chr10	74090068	74097516	7449	*	7449	1	1	0.468432100402775	0.472720626212299
chr10	75540593	75541376	784	*	784	1	1	0.0643458995266549	0.253650932488231
chr10	75540954	75542661	1708	*	1708	1	1	0.13488732947326	0.253650932488231
chr10	75544667	75546846	2180	*	2180	1	1	0.168843281829133	0.253650932488231
chr10	75658129	75660223	2095	*	2095	1	1	0.162828280757453	0.253650932488231
chr10	75724875	75726356	1482	*	1482	1	1	0.118141059186595	0.253650932488231
chr10	76583875	76587613	3739	*	3739	1	1	0.27180925606241	0.297505745516386
chr10	77157977	77166055	8079	*	8079	1	1	0.496095951696142	0.499209524614737
chr10	77909175	77911299	2125	*	2125	1	1	0.164956176710195	0.253650932488231
chr10	78192839	78193743	905	*	905	1	1	0.0739011203293221	0.253650932488231
chr10	79631772	79632601	830	*	830	1	1	0.0679900236286837	0.253650932488231
chr10	79632199	79634416	2218	*	2218	1	1	0.171518343515485	0.253650932488231
chr10	79657469	79660007	2539	*	2539	1	1	0.193774758150449	0.255294383808273
chr10	80059119	80060288	1170	*	1170	1	1	0.0944883461747462	0.253650932488231
chr10	80166704	80167626	923	*	923	1	1	0.0753141960356456	0.253650932488231
chr10	80416303	80417687	1385	*	1385	1	1	0.11085444020126	0.253650932488231
chr10	80516089	80517375	1287	*	1287	1	1	0.103431557618105	0.253650932488231
chr10	80731676	80735597	3922	*	3922	1	1	0.283026769711444	0.305735940903073
chr10	80842935	80845448	2514	*	2514	1	1	0.192063072053325	0.254585534407146
chr10	80860951	80862837	1887	*	1887	1	1	0.147924986831706	0.253650932488231
chr10	80906467	80908535	2069	*	2069	2	2	0.0125393194299395	0.253650932488231
chr10	80908177	80912503	4327	*	4327	1	1	0.307241842923379	0.325513934903404
chr10	80915935	80919998	4064	*	4064	1	1	0.291611866339768	0.312774860085893
chr10	80935943	80937800	1858	*	1858	1	1	0.145826156824743	0.253650932488231
chr10	80980652	80982383	1732	*	1732	1	1	0.136646909345016	0.253650932488231
chr10	81001118	81010005	8888	*	8888	1	1	0.529518982954491	0.53122581319913
chr10	81023905	81027408	3504	*	3504	2	2	0.0333294420462069	0.253650932488231
chr10	81033298	81035572	2275	*	2275	1	1	0.175514801644364	0.253650932488231
chr10	81044384	81047520	3137	*	3137	1	1	0.233654770694054	0.270933024707921
chr10	81203949	81206938	2990	*	2990	1	1	0.224038212734332	0.266116829980246
chr10	81837566	81839855	2290	*	2290	1	1	0.176563293206229	0.253650932488231
chr10	81946355	81948347	1993	*	1993	1	1	0.155552792211808	0.253650932488231
chr10	81953039	81958657	5619	*	5619	1	1	0.379158294726676	0.389010381500648
chr10	82223162	82226083	2922	*	2922	1	1	0.219549005961416	0.263887730700103
chr10	82230205	82232425	2221	*	2221	1	1	0.171729165548549	0.253650932488231
chr10	82244906	82245833	928	*	928	1	1	0.0757063342792725	0.253650932488231
chr10	82257096	82261090	3995	*	3995	1	1	0.287453151236293	0.309191832321859
chr10	82288386	82289407	1022	*	1022	1	1	0.0830476598170956	0.253650932488231
chr10	88713420	88715222	1803	*	1803	1	1	0.141831406562029	0.253650932488231
chr10	89620947	89624922	3976	*	3976	1	1	0.286303716849286	0.308394333438431
chr10	90639302	90641429	2128	*	2128	1	1	0.165168668604427	0.253650932488231
chr10	91173586	91175723	2138	*	2138	1	1	0.165876584473092	0.253650932488231
chr10	93884367	93885165	799	*	799	1	1	0.0655357637366215	0.253650932488231
chr10	95194732	95199935	5204	*	5204	1	1	0.356911708555133	0.36912037724105
chr10	95216945	95222664	5720	*	5720	1	1	0.384455052801652	0.393300789708728
chr10	95224603	95227193	2591	*	2591	1	1	0.197323458138553	0.255669494932413
chr10	97453796	97454365	570	*	570	1	1	0.0472045764961163	0.253650932488231
chr10	97889006	97890942	1937	*	1937	1	1	0.151531555459611	0.253650932488231
chr10	98479385	98481036	1652	*	1652	2	2	0.00817413485417384	0.253650932488231
chr10	99167603	99169204	1602	*	1602	1	1	0.127072855078913	0.253650932488231
chr10	99477688	99478863	1176	*	1176	2	1	0.0949491349372539	0.253650932488231
chr10	99478503	99479303	801	*	801	2	1	0.0656942979296948	0.253650932488231
chr10	99496212	99498183	1972	*	1972	1	1	0.154047066686477	0.253650932488231
chr10	100205391	100207377	1987	*	1987	1	1	0.155122858603765	0.253650932488231
chr10	101689694	101691437	1744	*	1744	1	1	0.137525356751281	0.253650932488231
chr10	102129438	102130391	954	*	954	1	1	0.0777427740307796	0.253650932488231
chr10	102755595	102761300	5706	*	5706	1	1	0.383723555313832	0.392628375781374
chr10	103814870	103816439	1570	*	1570	1	1	0.124699926309582	0.253650932488231
chr10	103816021	103816766	746	*	746	1	1	0.0613247916768141	0.253650932488231
chr10	103872692	103875877	3186	*	3186	2	1	0.236833732521332	0.273719370635729
chr10	103875661	103876420	760	*	760	1	1	0.0624389646468948	0.253650932488231
chr10	103876409	103882078	5670	*	5670	1	1	0.381838567639574	0.391305028351925
chr10	104152963	104157300	4338	*	4338	2	2	0.0488907214664971	0.253650932488231
chr10	104194381	104196191	1811	*	1811	1	1	0.142413620166458	0.253650932488231
chr10	104263434	104265178	1745	*	1745	1	1	0.137598520343861	0.253650932488231
chr10	104386720	104390934	4215	*	4215	1	1	0.300628339179686	0.320238482504473
chr10	104391775	104394225	2451	*	2451	1	1	0.187733487971875	0.254554738795704
chr10	104419936	104421985	2050	*	2050	1	1	0.159626265512708	0.253650932488231
chr10	104503322	104505122	1801	*	1801	1	1	0.141685791411463	0.253650932488231
chr10	104560886	104561795	910	*	910	1	1	0.0742938578262551	0.253650932488231
chr10	105126961	105129335	2375	*	2375	1	1	0.182479609488755	0.254405857228992
chr10	105419016	105422305	3290	*	3290	2	2	0.0297166019663211	0.253650932488231
chr10	105503956	105508031	4076	*	4076	1	1	0.292332639480419	0.313293902266741
chr10	105519209	105519826	618	*	618	1	1	0.0510764760604928	0.253650932488231
chr10	105649276	105651057	1782	*	1782	1	1	0.140301214568664	0.253650932488231
chr10	105670327	105671626	1300	*	1300	1	1	0.104419779471044	0.253650932488231
chr10	106057237	106058564	1328	*	1328	1	1	0.106544559311582	0.253650932488231
chr10	106078851	106079751	901	*	901	1	1	0.0735868103675366	0.253650932488231
chr10	106081446	106084876	3431	*	3431	1	1	0.252531827235616	0.283261797308383
chr10	106084411	106092209	7799	*	7799	1	1	0.48398324574142	0.487670034891992
chr10	111643966	111644866	901	*	901	1	1	0.0735868103675366	0.253650932488231
chr10	112186259	112187556	1298	*	1298	1	1	0.10426781626748	0.253650932488231
chr10	112260239	112261867	1629	*	1629	1	1	0.129070009240328	0.253650932488231
chr10	115932932	115935002	2071	*	2071	1	1	0.161122060530379	0.253650932488231
chr10	115998674	116000333	1660	*	1660	1	1	0.131357403944338	0.253650932488231
chr10	116157122	116158054	933	*	933	1	1	0.0760983062259777	0.253650932488231
chr10	116580908	116582960	2053	*	2053	1	1	0.159840113698544	0.253650932488231
chr10	118429071	118429920	850	*	850	1	1	0.0695699952633614	0.253650932488231
chr10	118500372	118503517	3146	*	3146	1	1	0.234239652745547	0.271432764493362
chr10	118608075	118610116	2042	*	2042	1	1	0.1590557375373	0.253650932488231
chr10	119213463	119214240	778	*	778	1	1	0.0638695297316129	0.253650932488231
chr10	119300934	119308488	7555	*	7555	1	1	0.473190714869547	0.476886109023766
chr10	119805100	119807503	2404	*	2404	1	1	0.184488376604042	0.254554738795704
chr10	120788263	120790613	2351	*	2351	2	1	0.180813440178117	0.253920163450322
chr10	120965234	120968134	2901	*	2901	1	1	0.2181573914565	0.262991742582899
chr10	121297802	121299349	1548	*	1548	1	1	0.123064797062322	0.253650932488231
chr10	122863614	122864600	987	*	987	1	1	0.0803210259638424	0.253650932488231
chr10	123283691	123284712	1022	*	1022	1	1	0.0830476598170956	0.253650932488231
chr10	123354885	123358721	3837	*	3837	1	1	0.277838103537823	0.301485111939832
chr10	123686220	123688765	2546	*	2546	1	1	0.194253380083401	0.255379106081205
chr10	124098034	124098851	818	*	818	1	1	0.0670407531164834	0.253650932488231
chr10	124219911	124223187	3277	*	3277	2	2	0.0295024850615428	0.253650932488231
chr10	124638908	124640086	1179	*	1179	1	1	0.0951794413802577	0.253650932488231
chr10	124738542	124740706	2165	*	2165	1	1	0.16778496028675	0.253650932488231
chr10	125757681	125758430	750	*	750	1	1	0.0616432618499066	0.253650932488231
chr10	126042876	126044102	1227	*	1227	1	1	0.0988563842373876	0.253650932488231
chr10	126328790	126331364	2575	*	2575	1	1	0.196233217323094	0.2555384889528
chr10	126341499	126344583	3085	*	3085	1	1	0.230266694471203	0.269246647612626
chr10	126374923	126376698	1776	*	1776	1	1	0.139863515921262	0.253650932488231
chr10	126387931	126392025	4095	*	4095	2	1	0.293472364063476	0.314260732293028
chr10	126406184	126408801	2618	*	2618	1	1	0.199159887221066	0.256202578139433
chr10	126416007	126417375	1369	*	1369	1	1	0.109646752260201	0.253650932488231
chr10	126424055	126426913	2859	*	2859	1	1	0.215366713899672	0.261714580441701
chr10	126604405	126607427	3023	*	3023	2	2	0.0254458664201944	0.253650932488231
chr10	126688303	126690170	1868	*	1868	1	1	0.146550474654516	0.253650932488231
chr10	126689832	126690864	1033	*	1033	1	1	0.0839029311932625	0.253650932488231
chr10	126772472	126775190	2719	*	2719	1	1	0.205992315355478	0.257707482692365
chr10	126790830	126792736	1907	*	1907	1	1	0.149369450287629	0.253650932488231
chr10	126811764	126813296	1533	*	1533	1	1	0.121948185241406	0.253650932488231
chr10	126839464	126843298	3835	*	3835	1	1	0.277715566178509	0.301485111939832
chr10	126842977	126844219	1243	*	1243	1	1	0.100078708388707	0.253650932488231
chr10	127729705	127731434	1730	*	1730	1	1	0.136500414482295	0.253650932488231
chr10	127750367	127752821	2455	*	2455	1	1	0.18800907068077	0.254554738795704
chr10	128593027	128595668	2642	*	2642	1	1	0.200788741115995	0.256611891121916
chr10	129861675	129863290	1616	*	1616	1	1	0.12810898751439	0.253650932488231
chr10	130008346	130009559	1214	*	1214	1	1	0.0978620234941283	0.253650932488231
chr10	131342160	131343179	1020	*	1020	1	1	0.0828920701647846	0.253650932488231
chr10	133793063	133793901	839	*	839	1	1	0.0687013426088842	0.253650932488231
chr10	134263842	134267450	3609	*	3609	1	1	0.263734069010907	0.291989319760768
chr10	134359872	134361406	1535	*	1535	1	1	0.122097148926187	0.253650932488231
chr10	134526919	134528460	1542	*	1542	1	1	0.122618322833569	0.253650932488231
chr10	134755095	134756825	1731	*	1731	2	2	0.00893679778395162	0.253650932488231
chr10	135087939	135094459	6521	*	6521	1	1	0.424892845952018	0.43083711152398
chr11	235508	238054	2547	*	2547	1	1	0.194321731446405	0.255379106081205
chr11	312830	317160	4331	*	4331	1	1	0.307476879289781	0.325632539696203
chr11	415512	418247	2736	*	2736	2	2	0.0211631044221297	0.253650932488231
chr11	503361	505480	2120	*	2120	2	2	0.0131293782860233	0.253650932488231
chr11	505083	508343	3261	*	3261	2	2	0.0292398116726145	0.253650932488231
chr11	534247	538467	4221	*	4221	1	1	0.300984229245551	0.320553050913489
chr11	566747	570221	3475	*	3475	1	1	0.255316679767069	0.285417399671997
chr11	725401	729032	3632	*	3632	1	1	0.26516924786564	0.292904068988956
chr11	776017	778794	2778	*	2778	1	1	0.209956532352418	0.259309059915183
chr11	924848	927429	2582	*	2582	1	1	0.196710379772492	0.2555384889528
chr11	1052736	1055692	2957	*	2957	2	2	0.0244321447810071	0.253650932488231
chr11	1144127	1148753	4627	*	4627	2	2	0.05478623304101	0.253650932488231
chr11	1220455	1222571	2117	*	2117	1	1	0.164389267200382	0.253650932488231
chr11	1239418	1249401	9984	*	9984	1	1	0.571291090851144	0.57269821176457
chr11	1283060	1284192	1133	*	1133	1	1	0.0916416268833411	0.253650932488231
chr11	1579265	1581907	2643	*	2643	1	1	0.200856538085319	0.256636547454581
chr11	1714209	1715747	1539	*	1539	1	1	0.122395000483851	0.253650932488231
chr11	1777127	1778068	942	*	942	1	1	0.0768034368868955	0.253650932488231
chr11	1780539	1786213	5675	*	5675	1	1	0.382100715860434	0.391497848105646
chr11	1853161	1854457	1297	*	1297	1	1	0.10419182499648	0.253650932488231
chr11	1854355	1857059	2705	*	2705	1	1	0.205048737426246	0.257707482692365
chr11	1884016	1886457	2442	*	2442	1	1	0.187113084858007	0.254554738795704
chr11	2225170	2225688	519	*	519	1	1	0.043073371229234	0.253650932488231
chr11	2322375	2324064	1690	*	1690	1	1	0.133565291552149	0.253650932488231
chr11	2323690	2324514	825	*	825	1	1	0.0675946116846973	0.253650932488231
chr11	2400411	2402720	2310	*	2310	1	1	0.177959208134899	0.253920163450322
chr11	2812272	2813783	1512	*	1512	1	1	0.12038253967132	0.253650932488231
chr11	2931771	2935665	3895	*	3895	1	1	0.281382658146008	0.304519460881679
chr11	2948828	2949528	701	*	701	2	2	0.00154886809520982	0.253650932488231
chr11	2949106	2952539	3434	*	3434	1	1	0.252722033933132	0.283355007743208
chr11	3174637	3175981	1345	*	1345	1	1	0.107832143995711	0.253650932488231
chr11	5617558	5618429	872	*	872	1	1	0.071304870665987	0.253650932488231
chr11	5645385	5647180	1796	*	1796	1	1	0.141321645427651	0.253650932488231
chr11	6255969	6257422	1454	*	1454	1	1	0.116043857676248	0.253650932488231
chr11	6439655	6441129	1475	*	1475	1	1	0.117617225737704	0.253650932488231
chr11	6668123	6669064	942	*	942	1	1	0.0768034368868955	0.253650932488231
chr11	7691904	7696117	4214	*	4214	1	1	0.300569006555077	0.320238482504473
chr11	8615081	8616390	1310	*	1310	1	1	0.105179208862266	0.253650932488231
chr11	8703170	8706186	3017	*	3017	1	1	0.225813521614979	0.266769380499799
chr11	8828482	8830248	1767	*	1767	1	1	0.139206550079173	0.253650932488231
chr11	8859621	8860574	954	*	954	1	1	0.0777427740307796	0.253650932488231
chr11	9710498	9711889	1392	*	1392	1	1	0.111382288430782	0.253650932488231
chr11	10323591	10328949	5359	*	5359	1	1	0.365312442461345	0.376557204960642
chr11	10328552	10331480	2929	*	2929	2	2	0.0240072217562742	0.253650932488231
chr11	10476395	10479045	2651	*	2651	1	1	0.201398706837444	0.256833106261006
chr11	10678031	10680486	2456	*	2456	1	1	0.18807795174759	0.254554738795704
chr11	10680224	10681949	1726	*	1726	1	1	0.136207350180325	0.253650932488231
chr11	12180249	12181137	889	*	889	1	1	0.0726432402928302	0.253650932488231
chr11	12180879	12182569	1691	*	1691	1	1	0.133638791076457	0.253650932488231
chr11	12694547	12697515	2969	*	2969	1	1	0.222654602889937	0.265468439625437
chr11	12697294	12698440	1147	*	1147	1	1	0.0927198148843654	0.253650932488231
chr11	13299005	13300606	1602	*	1602	1	1	0.127072855078913	0.253650932488231
chr11	14926266	14927251	986	*	986	1	1	0.0802430031179309	0.253650932488231
chr11	16943863	16948022	4160	*	4160	1	1	0.297357558707865	0.317265344449146
chr11	18414626	18418524	3899	*	3899	1	1	0.281626467918779	0.304720990134614
chr11	19262462	19264335	1874	*	1874	1	1	0.146984770501494	0.253650932488231
chr11	19266065	19266756	692	*	692	1	1	0.057014850445653	0.253650932488231
chr11	19700924	19701999	1076	*	1076	1	1	0.0872386173309354	0.253650932488231
chr11	19701712	19702504	793	*	793	1	1	0.0650599997374279	0.253650932488231
chr11	20000286	20001622	1337	*	1337	1	1	0.107226453099244	0.253650932488231
chr11	30344162	30345741	1580	*	1580	1	1	0.125442158648866	0.253650932488231
chr11	30605677	30608746	3070	*	3070	1	1	0.22928658407647	0.268864702645474
chr11	31390692	31392132	1441	*	1441	1	1	0.115068462332693	0.253650932488231
chr11	32109697	32110817	1121	*	1121	1	1	0.0907164459947557	0.253650932488231
chr11	33182278	33183823	1546	*	1546	1	1	0.122915997569322	0.253650932488231
chr11	33713892	33715190	1299	*	1299	1	1	0.104343801092153	0.253650932488231
chr11	33723287	33724324	1038	*	1038	1	1	0.0842914271494164	0.253650932488231
chr11	34065883	34067204	1322	*	1322	1	1	0.106089674130249	0.253650932488231
chr11	35185243	35185872	630	*	630	1	1	0.0520419899590023	0.253650932488231
chr11	35638889	35642355	3467	*	3467	1	1	0.254811115814298	0.284983110824283
chr11	36310514	36311604	1091	*	1091	1	1	0.0883993690456214	0.253650932488231
chr11	36395420	36396180	761	*	761	1	1	0.0625184978066771	0.253650932488231
chr11	36431968	36433308	1341	*	1341	1	1	0.107529349930323	0.253650932488231
chr11	36475185	36479029	3845	*	3845	1	1	0.278328045122653	0.301892924711758
chr11	44116869	44118459	1591	*	1591	1	1	0.126257887292255	0.253650932488231
chr11	44597248	44597837	590	*	590	1	1	0.0488197842524201	0.253650932488231
chr11	44597741	44601718	3978	*	3978	1	1	0.286424797207376	0.308461958482439
chr11	44617265	44618452	1188	*	1188	1	1	0.0958700091352597	0.253650932488231
chr11	45685263	45687806	2544	*	2544	1	1	0.194116659960718	0.255363313737484
chr11	45825089	45828301	3213	*	3213	1	1	0.238579766764642	0.274537961277016
chr11	45867851	45869088	1238	*	1238	1	1	0.0996969103003053	0.253650932488231
chr11	46140274	46144467	4194	*	4194	1	1	0.299381296437785	0.319102828253892
chr11	46368723	46370700	1978	*	1978	1	1	0.154477547733999	0.253650932488231
chr11	46382087	46384135	2049	*	2049	1	1	0.159554970688921	0.253650932488231
chr11	46731814	46733425	1612	*	1612	1	1	0.127813075234577	0.253650932488231
chr11	47205972	47209427	3456	*	3456	1	1	0.254115404907471	0.284555472458291
chr11	47235022	47238406	3385	*	3385	1	1	0.249609254674242	0.281715564522486
chr11	47278471	47280429	1959	*	1959	1	1	0.153113605723299	0.253650932488231
chr11	47376284	47377216	933	*	933	1	1	0.0760983062259777	0.253650932488231
chr11	47396021	47396760	740	*	740	1	1	0.0608468837444135	0.253650932488231
chr11	47397716	47400991	3276	*	3276	1	1	0.2426383274369	0.276859907368695
chr11	47414594	47418009	3416	*	3416	1	1	0.251580067294093	0.282805023981919
chr11	47420981	47423063	2083	*	2083	1	1	0.161975604877503	0.253650932488231
chr11	47662986	47665309	2324	*	2324	1	1	0.17893494033969	0.253920163450322
chr11	47967786	47968502	717	*	717	1	1	0.0590126481875982	0.253650932488231
chr11	48072150	48073240	1091	*	1091	1	1	0.0883993690456214	0.253650932488231
chr11	57074982	57075767	786	*	786	1	1	0.0645046355831653	0.253650932488231
chr11	57075582	57077046	1465	*	1465	1	1	0.116868352421707	0.253650932488231
chr11	57191500	57195993	4494	*	4494	1	1	0.316987081916584	0.333435119367922
chr11	57207591	57208644	1054	*	1054	1	1	0.0855335074178525	0.253650932488231
chr11	57282284	57283816	1533	*	1533	1	1	0.121948185241406	0.253650932488231
chr11	57447161	57448493	1333	*	1333	1	1	0.106923453467596	0.253650932488231
chr11	57530599	57531727	1129	*	1129	1	1	0.0913333378962695	0.253650932488231
chr11	57531313	57532110	798	*	798	1	1	0.0654564865527627	0.253650932488231
chr11	59524160	59525106	947	*	947	1	1	0.0771949435773078	0.253650932488231
chr11	60896788	60898382	1595	*	1595	1	1	0.126554327210349	0.253650932488231
chr11	60920033	60920815	783	*	783	1	1	0.0642665213982336	0.253650932488231
chr11	61354418	61356424	2007	*	2007	1	1	0.156555120008724	0.253650932488231
chr11	61370218	61371591	1374	*	1374	1	1	0.110024330846656	0.253650932488231
chr11	61532959	61534116	1158	*	1158	1	1	0.0935660647258113	0.253650932488231
chr11	61683979	61685787	1809	*	1809	1	1	0.142268103806645	0.253650932488231
chr11	61737736	61742253	4518	*	4518	1	1	0.318376283374097	0.334763297959529
chr11	61745563	61746929	1367	*	1367	1	1	0.109495675976102	0.253650932488231
chr11	61791705	61794248	2544	*	2544	1	1	0.194116659960718	0.255363313737484
chr11	61800354	61802012	1659	*	1659	1	1	0.131283710873889	0.253650932488231
chr11	61871655	61872954	1300	*	1300	1	1	0.104419779471044	0.253650932488231
chr11	61872615	61873516	902	*	902	1	1	0.0736653978572644	0.253650932488231
chr11	61975778	61977129	1352	*	1352	1	1	0.108361786435061	0.253650932488231
chr11	62167117	62170473	3357	*	3357	1	1	0.247824705545561	0.280359315168177
chr11	62211008	62212826	1819	*	1819	1	1	0.142995438775447	0.253650932488231
chr11	62232071	62232835	765	*	765	1	1	0.0628365629836702	0.253650932488231
chr11	62309017	62317177	8161	*	8161	1	1	0.499589116961728	0.502629020316506
chr11	62357959	62358585	627	*	627	1	1	0.0518007036229113	0.253650932488231
chr11	62358259	62360536	2278	*	2278	1	1	0.175724606706899	0.253650932488231
chr11	62367721	62370833	3113	*	3113	1	1	0.232092900290278	0.27006895435141
chr11	62445183	62447662	2480	*	2480	1	1	0.189729345539649	0.254585534407146
chr11	62605933	62610830	4898	*	4898	1	1	0.33999919086033	0.354260677204018
chr11	63302893	63306296	3404	*	3404	1	1	0.250817786856252	0.28229672628301
chr11	63341377	63343046	1670	*	1670	1	1	0.132093990910855	0.253650932488231
chr11	63529592	63531723	2132	*	2132	1	1	0.165451907019861	0.253650932488231
chr11	63534645	63537725	3081	*	3081	1	1	0.230005453634876	0.26900063111895
chr11	63569430	63571977	2548	*	2548	1	1	0.194390077011173	0.255405487327071
chr11	63705045	63707714	2670	*	2670	1	1	0.202684883898387	0.257356784426773
chr11	64005371	64011348	5978	*	5978	1	1	0.397781136768272	0.405913210152541
chr11	64106968	64108480	1513	*	1513	1	1	0.120457157486461	0.253650932488231
chr11	64109184	64110559	1376	*	1376	1	1	0.110175317443134	0.253650932488231
chr11	64140444	64141285	842	*	842	1	1	0.0689383282739308	0.253650932488231
chr11	64544467	64547924	3458	*	3458	1	1	0.254241946093125	0.284636931184665
chr11	64569357	64572159	2803	*	2803	1	1	0.211630309565612	0.260002278459601
chr11	64615332	64617578	2247	*	2247	1	1	0.17355404406373	0.253650932488231
chr11	64643267	64647687	4421	*	4421	1	1	0.312744166847796	0.329890228626733
chr11	64654944	64656174	1231	*	1231	2	2	0.00464224653417666	0.253650932488231
chr11	64899958	64904116	4159	*	4159	1	1	0.297297948599909	0.317265344449146
chr11	64992019	64994058	2040	*	2040	1	1	0.158913045033365	0.253650932488231
chr11	65028400	65030642	2243	*	2243	1	1	0.173273555443637	0.253650932488231
chr11	65047133	65047731	599	*	599	1	1	0.049545734143736	0.253650932488231
chr11	65183087	65193897	10811	*	10811	2	2	0.218041479586294	0.262971697883815
chr11	65193830	65196631	2802	*	2802	1	1	0.211563426611218	0.260002278459601
chr11	65211585	65212605	1021	*	1021	1	1	0.0829698682907415	0.253650932488231
chr11	65235830	65236499	670	*	670	1	1	0.0552532801635132	0.253650932488231
