REGION_ID	CHROM	START	STOP	NUM_LOCI	CONSTITUENT_SIZE	X20160213_ClearCell_511_IP.nodup.bam	X20160213_ClearCell_511_INPUT.nodup.bam	enhancerRank	OVERLAP_GENES	PROXIMAL_GENES	CLOSEST_GENE	enhancerRank.1	isSuper	ensembl_gene_id	hgnc_symbol	medianCPM	keyAnnotation
19_Peak_71728_lociStitched	chr22	25346195	25406464	19	18660	35576.7907	7244.3338	580		KIAA1671,TMEM211	TMEM211	580	1	ENSG00000197077	KIAA1671	46.771819277788	2
9_Peak_6250_lociStitched	chr19	17345693	17372327	9	14365	30514.5738	2191.9782	581	USHBP1,NR2F6	DDA1,ANKLE1,USE1,C19orf62,MRPL34,ABHD8,OCEL1	NR2F6	581	1	ENSG00000160113	NR2F6	30.7504893806874	1
15_Peak_41529_lociStitched	chr8	8728046	8752047	15	12742	30867.6861	2608.9087	582	MFHAS1		MFHAS1	582	1	ENSG00000147324	MFHAS1	46.1830569103469	1
1_Peak_740_lociStitched	chr4	15002898	15007005	1	4108	28411.8153	307.6143	583	CPEB2	CPEB2	CPEB2	583	1	ENSG00000137449	CPEB2	9.83463772478022	1
1_Peak_1450_lociStitched	chr8	95650435	95655588	1	5154	28831.035	737.9096	584	ESRP1,LOC100288748	ESRP1	ESRP1	584	1	ENSG00000104413	ESRP1	68.7007534502912	1
17_Peak_55177_lociStitched	chr14	102945989	103046802	17	15803	35334.9565	7339.1864	585	MIR4309,TECPR2,ANKRD9	RCOR1	MIR4309	585	1	ENSG00000156381	ANKRD9	7.75145958493319	1
7_Peak_33044_lociStitched	chr6	35438932	35474179	7	9944	31549.5897	3619.8669	586	TULP1,TEAD3	FANCE,RPL10A	TEAD3	586	1	ENSG00000007866	TEAD3	22.0247887171753	1
6_Peak_1896_lociStitched	chr17	40803757	40832598	6	9927	31638.577	3732.0254	587	CCR10,TUBG2,PLEKHH3	CNTNAP1,TUBG1,FAM134C	TUBG2	587	1	ENSG00000068137	PLEKHH3	15.561135640475	1
1_Peak_437_lociStitched	chr6	108878403	108884295	1	5893	28394.7264	554.4372	588	FOXO3		FOXO3	588	1	ENSG00000118689	FOXO3	76.1282588929363	1
10_Peak_7557_lociStitched	chr7	841505	876917	10	12303	32787.9708	4954.1388	589	SUN1	GET4	SUN1	589	1	ENSG00000164828	SUN1	140.885046487333	1
9_Peak_34797_lociStitched	chr5	180211284	180247963	9	6543	31859.3794	4045.6937	590	MGAT1	OR2Y1,LOC729678,MGAT1,ZFP62	MGAT1	590	1	ENSG00000131446	MGAT1	47.7404473399267	1
13_Peak_76588_lociStitched	chr5	170842810	170879056	13	14972	31606.512	3813.0792	591	FGF18	MIR3912,NPM1	FGF18	591	1	ENSG00000156427	FGF18	12.4711521095288	1
20_Peak_15469_lociStitched	chr1	23854463	23922256	20	16412	33008.4117	5287.854	592	E2F2,ID3	ASAP3,MDS2	ID3	592	1	ENSG00000117318	ID3	7.19452927993554	1
6_Peak_101846_lociStitched	chr16	4661118	4690677	6	7076	30640.8594	2920.4292	593	MGRN1,FAM100A		MGRN1	593	1	ENSG00000102858	MGRN1	44.7549646477397	1
6_Peak_1546_lociStitched	chr19	46267015	46278906	6	8198	29031.8765	1318.7119	594	SIX5,DMPK	FBXO46,DMPK,DMWD,RSPH6A	SIX5	594	1	ENSG00000259605		15.7481126395005	1
7_Peak_57551_lociStitched	chr15	70383703	70412811	7	10246	30764.2452	3073.8048	595	TLE3	MIR629	TLE3	595	1	ENSG00000140332	TLE3	48.8326835785977	1
2_Peak_9969_lociStitched	chr6	64279147	64284500	2	4182	28515.9663	865.5801	596	PTP4A1		PTP4A1	596	1	ENSG00000112245	PTP4A1	59.5128076498859	1
Peak_3338	chr20	48834181	48844159	1	9979	28835.4222	1221.3072	597		CEBPB	CEBPB	597	1	ENSG00000172216	CEBPB	24.1767622901139	1
13_Peak_32271_lociStitched	chr5	170171368	170200991	13	18986	31373.7193	3762.121	598		GABRP	GABRP	598	1	ENSG00000094755	GABRP	9.16885305038162	1
Peak_156	chr20	62256466	62261620	1	5155	28074.3534	475.7142	599	GMEB2	STMN3,RTEL1	GMEB2	599	1	ENSG00000101216	GMEB2	14.183699116769	1
23_Peak_41912_lociStitched	chr12	110980388	111023725	23	15471	31089.9638	3588.3036	600	PPTC7	RAD9B,VPS29,TCTN1	PPTC7	600	1	ENSG00000196850	PPTC7	19.8612945782584	1
2_Peak_1289_lociStitched	chr1	113240506	113250451	2	9850	28524.249	1070.082	601	RHOC,MOV10	FAM19A3,PPM1J,MOV10	RHOC	601	1	ENSG00000155366	RHOC	75.1918310586579	1
18_Peak_13648_lociStitched	chr11	59304224	59341439	18	15813	31342.473	3911.2965	602		OR4D11,OR4D9,OSBP,MIR3162	MIR3162	602	1	ENSG00000110048	OSBP	37.9211053302372	3
9_Peak_77128_lociStitched	chr16	67548283	67582699	9	12274	31129.272	3699.72	603	FAM65A	ATP6V0D1,CTCF,AGRP	FAM65A	603	1	ENSG00000039523	RIPOR1	20.5085432347588	1
25_Peak_45800_lociStitched	chr11	47987082	48035593	25	18586	32599.392	5185.8259	604	PTPRJ		PTPRJ	604	1	ENSG00000149177	PTPRJ	30.3068009101809	1
18_Peak_26582_lociStitched	chr15	40336702	40401870	18	22711	34721.5104	7344.4336	605	BMF	SRP14,BMF	BMF	605	1	ENSG00000104081	BMF	13.573751795881	1
3_Peak_4429_lociStitched	chr11	10323763	10331178	3	7028	28356.443	983.229	606	ADM	SBF2	ADM	606	1	ENSG00000148926	ADM	9.89688226734211	1
4_Peak_13750_lociStitched	chr16	115836	147759	4	8778	30368.3499	3000.762	607	MPG,NPRL3,RHBDF1	POLR3K,SNRNP25,MPG	MPG	607	1	ENSG00000103152	MPG	17.5902677406777	1
24_Peak_64807_lociStitched	chr8	130984273	131059093	24	18496	38524.818	11163.144	608		FAM49B	FAM49B	608	1	ENSG00000153310	FAM49B	28.9845605756838	1
7_Peak_318_lociStitched	chr16	87978208	88000721	7	10511	29836.4789	2487.6865	609	BANP	CA5A,BANP	BANP	609	1	ENSG00000172530	BANP	9.24212488972803	1
4_Peak_15867_lociStitched	chr17	27272094	27279880	4	6436	28203.2278	867.3604	610	PHF12	DHRS13,FLOT2	PHF12	610	1	ENSG00000109118	PHF12	40.3556873414298	1
26_Peak_12697_lociStitched	chr20	52509047	52566586	26	20775	34960.6964	7629.6714	611	BCAS1	SUMO1P1	SUMO1P1	611	1	ENSG00000064787	BCAS1	4.68483074923342	2
Peak_3969	chr22	38613484	38621897	1	8414	28039.6877	722.6767	612	TMEM184B	MAFF,PLA2G6	MAFF	612	1	ENSG00000185022	MAFF	19.6883428171387	1
5_Peak_118662_lociStitched	chr17	79301922	79320764	5	10187	29745.8654	2445.6916	613	TMEM105	SLC38A10,C17orf55	TMEM105	613	1	ENSG00000185332	TMEM105	0.273893661333774	1
Peak_1613	chr16	29815907	29824685	1	8779	28057.1214	811.0872	614	PRRT2,KIF22,MAZ	MVP,C16orf53,ZG16,CDIPT	MAZ	614	1	ENSG00000238045		104.339195527001	1
43_Peak_36062_lociStitched	chr13	23387468	23500961	43	22266	36068.0754	8829.7554	615	BASP1P1		BASP1P1	615	1	ENSG00000262619	LINC00621	9.99711863868277	1
5_Peak_60976_lociStitched	chr9	131435733	131462519	5	7423	28974.4162	1738.4114	616	SET	ZDHHC12,WDR34,PKN3	SET	616	1	ENSG00000119335	SET	262.127978721023	1
14_Peak_30754_lociStitched	chr22	31430020	31483630	14	15345	32771.793	5623.689	617	SMTN	SMTN,INPP5J,SELM	SMTN	617	1	ENSG00000183963	SMTN	37.0183246482918	1
10_Peak_15733_lociStitched	chr22	46390930	46433308	10	12482	32321.7006	5220.9696	618	LOC730668	WNT7B,LOC400931,C22orf26,LOC100271722,LOC150381	LOC730668	618	1	ENSG00000273145		0.990229763011912	1
16_Peak_47457_lociStitched	chr12	132336081	132397709	16	15129	32588.8864	5497.2176	619	MMP17,ULK1	PUS1,EP400	ULK1	619	1	ENSG00000177169	ULK1	45.7928989655522	1
Peak_1796	chr16	89783760	89791066	1	7307	27988.5554	899.3686	620	LOC100128881,ZNF276,C16orf7	CDK10,SPATA2L	C16orf7	620	1	ENSG00000158805	ZNF276	34.8963810126465	2
4_Peak_20980_lociStitched	chr9	73020829	73037072	4	9211	28340.7864	1297.8157	621	KLF9		KLF9	621	1	ENSG00000119138	KLF9	9.97808107628937	1
20_Peak_23228_lociStitched	chr12	95557981	95615400	20	10657	33481.0189	6459.6375	622	FGD6,VEZT		FGD6	622	1	ENSG00000180263	FGD6	25.9444712839697	1
28_Peak_7176_lociStitched	chr2	240143725	240251034	28	21538	35111.5048	8101.8295	623	HDAC4,MIR4269	MGC16025	MIR4269	623	1	ENSG00000068024	HDAC4	21.4624624087526	2
20_Peak_17682_lociStitched	chr9	100263384	100308027	20	20401	30825.9915	3848.2266	624	TMOD1		TMOD1	624	1	ENSG00000136842	TMOD1	24.8911441978787	1
15_Peak_19006_lociStitched	chr6	5071191	5103156	15	13725	30312.4095	3372.3075	625	PPP1R3G	MIR3691	PPP1R3G	625	1	ENSG00000219607	PPP1R3G	1.53035508829114	1
Peak_411	chr5	179228826	179236230	1	7405	27690.2196	775.1988	626	SQSTM1,MGAT4B	C5orf45,SQSTM1,MIR1229,LTC4S	SQSTM1	626	1	ENSG00000161011	SQSTM1	232.137925190394	1
31_Peak_41729_lociStitched	chr8	128810471	128902981	31	24312	40824.663	13932.006	627	PVT1	MIR1204	MIR1204	627	1	ENSG00000249859	PVT1	21.6853292261672	2
24_Peak_56946_lociStitched	chr16	1170293	1244897	24	27271	34295.4588	7415.6376	628	CACNA1H	SSTR5,C1QTNF8,TPSAB1,TPSG1,CACNA1H,TPSB2,LOC146336	CACNA1H	628	1	ENSG00000196557	CACNA1H	7.22036693718041	1
5_Peak_15741_lociStitched	chr15	85275894	85297788	5	5530	29246.0052	2386.446	629	ZNF592	SEC11A	ZNF592	629	1	ENSG00000166716	ZNF592	33.037183075763	1
Peak_2103	chr7	1604321	1610976	1	6656	28147.988	1311.7005	630	KIAA1908,PSMG3	TMEM184A,TFAMP1,KIAA1908,MAFK	PSMG3	630	1	ENSG00000157778	PSMG3	25.6684757295374	1
7_Peak_94036_lociStitched	chr1	159879838	159896117	7	9106	27965.6941	1229.0645	631	TAGLN2	SLAMF9,CCDC19,IGSF9,VSIG8	TAGLN2	631	1	ENSG00000158710	TAGLN2	219.747857476533	1
13_Peak_689_lociStitched	chr17	25646877	25681803	13	10171	30752.343	4030.4604	632		WSB1	WSB1	632	1	ENSG00000109046	WSB1	125.781299070793	1
Peak_1898	chr1	153579452	153586674	1	7223	27849.4764	1128.7986	633	S100A16	S100A13,S100A2,S100A14,SNAPIN,C1orf77,S100A1	S100A16	633	1	ENSG00000188643	S100A16	56.7301676218313	1
12_Peak_15419_lociStitched	chr18	11972238	12015883	12	9513	33397.154	6677.685	634	IMPA2		IMPA2	634	1	ENSG00000141401	IMPA2	13.1483677728546	1
2_Peak_3809_lociStitched	chr8	128747030	128753173	2	5911	27721.5161	1006.2234	635	MYC		MYC	635	1	ENSG00000136997	MYC	22.2681565483043	1
18_Peak_63015_lociStitched	chr1	145382230	145457604	18	16745	37739.7618	11042.291	636	TXNIP,POLR3GL,HFE2	LIX1L,HFE2,ANKRD34A	HFE2	636	1	ENSG00000121851	POLR3GL	9.60901192998212	2
Peak_4500	chr1	1097330	1104362	1	7033	27289.0824	608.9712	637	MIR200B,MIR200A	MIR429,C1orf159,TTLL10,TNFRSF4,TNFRSF18	MIR200B	637	1	ENSG00000188157	AGRN	163.630725851998	3
13_Peak_13347_lociStitched	chr7	4754891	4793627	13	12709	32116.0176	5562.4896	638	FOXK1	KIAA0415	KIAA0415	638	1	ENSG00000164916	FOXK1	54.2112448926585	2
11_Peak_14848_lociStitched	chr6	159255858	159291882	11	18416	30173.7024	3627.6168	639	OSTCL	EZR,C6orf99	OSTCL	639	1	ENSG00000092820	EZR	281.118619539039	3
11_Peak_50001_lociStitched	chr12	31449099	31479875	11	7933	30385.1448	3877.776	640	FLJ13224,FAM60A		FLJ13224	640	1	ENSG00000177340		0.813757625112387	1
21_Peak_60105_lociStitched	chr15	74666097	74722318	21	26597	32681.2673	6246.1531	641	SEMA7A	CYP11A1,UBL7	SEMA7A	641	1	ENSG00000138623	SEMA7A	9.36780365556596	1
Peak_1432	chr7	983444	990743	1	7300	27369.7902	937.9215	642	ADAP1	CYP2W1,COX19	ADAP1	642	1	ENSG00000105963	ADAP1	22.5800112434771	1
7_Peak_33972_lociStitched	chr11	13980585	14013822	7	7373	30042.9243	3649.4226	643	SPON1		SPON1	643	1	ENSG00000262655	SPON1	94.9842490056106	1
Peak_1707	chr11	66819629	66826946	1	7318	27181.9233	792.4311	644	RHOD	SYT12	RHOD	644	1	ENSG00000173156	RHOD	7.81415451269295	1
13_Peak_62310_lociStitched	chr1	17869297	17915317	13	17500	30212.13	3856.476	645	ARHGEF10L		ARHGEF10L	645	1	ENSG00000074964	ARHGEF10L	19.6531995297485	1
15_Peak_13921_lociStitched	chr12	96584323	96636731	15	12112	30433.3256	4119.2688	646	ELK3		ELK3	646	1	ENSG00000111145	ELK3	16.6954514137023	1
12_Peak_4133_lociStitched	chr1	26826266	26870742	12	14239	29251.8652	2939.8636	647	RPS6KA1	MIR1976,HMGN2,RPS6KA1	RPS6KA1	647	1	ENSG00000117676	RPS6KA1	18.1360380611783	1
22_Peak_32767_lociStitched	chr15	60654621	60705536	22	14654	31867.6985	5585.3755	648	ANXA2	ANXA2	ANXA2	648	1	ENSG00000182718	ANXA2	217.99673473381	1
3_Peak_34624_lociStitched	chr14	64967261	64976188	3	1231	27134.5092	852.5285	649	ZBTB1,ZBTB25	AKAP5,HSPA2,C14orf50	ZBTB1	649	1	ENSG00000126804	ZBTB1	21.1034477445812	1
16_Peak_50969_lociStitched	chr1	231512531	231558733	16	9771	30063.6414	3820.9054	650	EGLN1	EXOC8,C1orf124	EGLN1	650	1	ENSG00000135766	EGLN1	18.782382840415	1
31_Peak_71856_lociStitched	chr12	50612403	50672960	31	19850	35389.5108	9150.1627	651	LIMA1,MIR1293	LIMA1	MIR1293	651	1	ENSG00000257256		0.660374655234184	1
Peak_1114	chr1	953822	962619	1	8798	26884.5117	651.8577	652	AGRN	HES4,ISG15,C1orf170	AGRN	652	1	ENSG00000188157	AGRN	163.630725851998	1
15_Peak_9441_lociStitched	chr2	85482873	85555821	15	16022	34540.878	8345.2512	653	TCF7L1,TGOLN2	ELMOD3,RETSAT	TGOLN2	653	1	ENSG00000152291	TGOLN2	207.659986391205	1
14_Peak_25932_lociStitched	chr19	48975736	49006451	14	18054	29317.4675	3123.7155	654	CYTH2,LMTK3	SULT2B1,GRWD1,KCNJ14	CYTH2	654	1	ENSG00000105443	CYTH2	78.8717033881871	1
14_Peak_15066_lociStitched	chr17	48254376	48289681	14	27390	30563.5385	4377.82	655	COL1A1	HILS1,PPP1R9B,SGCA,SAMD14	COL1A1	655	1	ENSG00000108821	COL1A1	645.472548239145	1
2_Peak_291_lociStitched	chr1	59238960	59251791	2	4973	27580.2345	1399.8621	656	LOC100131060,JUN	LOC100131060	JUN	656	1	ENSG00000177606	JUN	119.789622160377	1
6_Peak_60268_lociStitched	chr19	15924415	15948457	6	12861	27828.615	1685.3442	657	UCA1	OR10H1,OR10H5,CYP4F24P	UCA1	657	1	ENSG00000214049	UCA1	3.04802180119365	1
3_Peak_2583_lociStitched	chr9	127619551	127636313	3	6597	27685.7954	1553.8374	658	WDR38,ARPC5L,RPL35		ARPC5L	658	1	ENSG00000136942	RPL35	406.67593985813	1
13_Peak_87712_lociStitched	chr1	43987434	44020414	13	11772	29764.45	3634.396	659	PTPRF		PTPRF	659	1	ENSG00000142949	PTPRF	387.65295198285	1
Peak_3346	chr7	5631008	5639334	1	8327	27206.0376	1077.3844	660	FSCN1		FSCN1	660	1	ENSG00000075618	FSCN1	21.7002033363303	1
7_Peak_114569_lociStitched	chr6	167344911	167374309	7	11679	29098.1404	2992.7164	661	RNASET2	MIR3939,FGFR1OP	RNASET2	661	1	ENSG00000026297	RNASET2	89.2225222992429	1
16_Peak_16839_lociStitched	chr7	129576476	129631247	16	13909	30397.905	4299.5235	662	UBE2H		UBE2H	662	1	ENSG00000186591	UBE2H	130.681658387015	1
Peak_658	chr19	1166147	1170886	1	4740	26479.1625	418.9276	663	SBNO2	STK11,SBNO2	SBNO2	663	1	ENSG00000064932	SBNO2	57.0415508509097	1
6_Peak_72186_lociStitched	chr5	43051236	43070175	6	8181	27756.9984	1744.2819	664	LOC100132356	LOC648987,LOC153684,C5orf39	LOC100132356	664	1	ENSG00000272144		2.11217884022645	1
4_Peak_67110_lociStitched	chrX	153581294	153604220	4	10333	28279.221	2315.526	665	FLNA	TKTL1,TAZ,DNASE1L1,RPL10,EMD,SNORA70	FLNA	665	1	ENSG00000196924	FLNA	242.185319984153	1
20_Peak_121810_lociStitched	chr12	3052308	3109120	20	21145	31973.7936	6033.4344	666	TEAD4		TEAD4	666	1	ENSG00000197905	TEAD4	7.03610709627106	1
Peak_355	chr19	38788727	38797392	1	8666	26710.729	814.51	667	C19orf33,YIF1B	KCNK6,PPP1R14A,SPINT2,CATSPERG,YIF1B	C19orf33	667	1	ENSG00000167644	C19orf33	48.5928000889561	1
4_Peak_58017_lociStitched	chr17	73767860	73784543	4	1260	28304.3778	2414.0301	668	UNK,H3F3B	GALK1,ITGB4	H3F3B	668	1	ENSG00000132475	H3F3B	329.874640482463	1
13_Peak_64586_lociStitched	chr1	17215243	17288065	13	10736	33818.5368	7930.3158	669	CROCC	MFAP2	CROCC	669	1	ENSG00000058453	CROCC	20.3904343956248	1
22_Peak_50463_lociStitched	chr10	112152384	112189153	22	21294	30521.9469	4640.2478	670			DUSP5	670	1	ENSG00000138166	DUSP5	22.2451537506053	1
Peak_1700	chr6	31701401	31706829	1	5429	26560.2896	686.642	671	CLIC1	BAT5,C6orf26,LY6G6C,DDAH2,C6orf25,LY6G6D,LY6G6F,MSH5,LY6G6E,C6orf27	CLIC1	671	1	ENSG00000213719	CLIC1	99.8527289226752	1
17_Peak_14591_lociStitched	chr3	10210270	10248433	17	22636	28614.6174	2747.736	672	IRAK2	TATDN2,VHL	IRAK2	672	1	ENSG00000134070	IRAK2	3.70063028782621	1
7_Peak_3268_lociStitched	chr16	14378915	14411434	7	10693	28883.3758	3017.7632	673	MIR193B,MIR365-1		MIR193B	673	1	ENSG00000262454	MIR193BHG	0.768325573351754	2
3_Peak_35034_lociStitched	chr12	57904097	57918362	3	6035	27956.547	2092.6755	674	MARS,MBD6,DDIT3	ARHGAP9,KIF5A,DDIT3,DCTN2	DDIT3	674	1	ENSG00000175197	DDIT3	20.2294763326175	1
5_Peak_56370_lociStitched	chr16	71924264	71942417	5	3713	28897.7607	3040.6275	675	KIAA0174	ZNF821,ATXN1L	KIAA0174	675	1	ENSG00000182149	IST1	70.8031671641614	2
3_Peak_59324_lociStitched	chr22	31732712	31744685	3	8876	27337.9509	1500.2169	676	PATZ1	PIK3IP1,PATZ1	PATZ1	676	1	ENSG00000100105	PATZ1	28.474036242094	1
5_Peak_54831_lociStitched	chr1	234845054	234867882	5	9734	27779.3932	1951.794	677			NCRNA00184	677	1	ENSG00000227630	LINC01132	0.735115666774589	1
Peak_1897	chr20	62579991	62589788	1	9798	27107.3193	1293.204	678	ZNF512B,UCKL1-AS1,UCKL1	MIR941-3,SAMD10,MIR1914,MIR941-1,MIR647,MIR941-2,PRPF6	UCKL1-AS1	678	1	ENSG00000280213	UCKL1-AS1	7.56669137651808	1
10_Peak_31676_lociStitched	chr15	62347419	62378644	10	5115	29198.4975	3403.525	679	VPS13C,C2CD4A		C2CD4A	679	1	ENSG00000198535	C2CD4A	1.98469773239601	1
7_Peak_39374_lociStitched	chr12	54798383	54826971	7	10349	29780.1196	3988.026	680	ITGA5	ZNF385A,GTSF1,GPR84	ITGA5	680	1	ENSG00000161638	ITGA5	25.3957733652552	1
19_Peak_68307_lociStitched	chr20	10578947	10667615	19	12692	35245.53	9460.8756	681	C20orf94,JAG1		JAG1	681	1	ENSG00000101384	JAG1	33.0041922831472	1
9_Peak_5036_lociStitched	chr17	38249245	38271532	9	14586	28850.5215	3071.1486	682	NR1D1,THRA	MSL1,MED24,CASC3	NR1D1	682	1	ENSG00000126368	NR1D1	10.581572235523	1
Peak_907	chr16	1727098	1733848	1	6751	26555.175	778.95	683	CRAMP1L,HN1L	MAPK8IP3	HN1L	683	1	ENSG00000206053	JPT2	80.030772813014	2
11_Peak_12916_lociStitched	chr22	21234911	21276505	11	11025	30617.3434	4870.6574	684	SNAP29,CRKL	AIFM3,PI4KA	CRKL	684	1	ENSG00000099942	CRKL	45.1733732603269	1
Peak_5335	chr20	48892762	48904498	1	11737	27218.1312	1478.736	685		LOC284751	LOC284751	685	1	ENSG00000224397	SMIM25	0.695934827540669	2
16_Peak_2444_lociStitched	chr20	37214384	37262630	16	16186	30269.5404	4573.7208	686	ADIG,ARHGAP40		ARHGAP40	686	1	ENSG00000124143	ARHGAP40	2.97068928903574	1
22_Peak_57630_lociStitched	chr3	129154929	129219306	22	15947	32497.5096	6823.962	687	MBD4,IFT122	C3orf25,H1FOO,RHO,RPL32P3,SNORA7B	IFT122	687	1	ENSG00000163913	IFT122	27.3422562037762	1
Peak_2364	chr17	8053738	8062301	1	8564	26401.4416	734.7054	688	PER1	HES7,ALOXE3,VAMP2,MIR3676,C17orf59,TMEM107	PER1	688	1	ENSG00000179094	PER1	33.1173498237664	1
Peak_459	chr19	59064833	59071627	1	6795	26542.1198	878.4642	689	CHMP2A,LOC100131691,UBE2M	SLC27A5,ZBTB45,TRIM28,MGC2752,MZF1	CHMP2A	689	1	ENSG00000130724	CHMP2A	47.9031988649492	1
Peak_2090	chr7	27134752	27139117	1	4366	26224.92	674.829	690	HOXA1	HOXA5,HOXA6,HOXA2,HOXA4,HOXA3	HOXA1	690	1	ENSG00000105991	HOXA1	0.7494828142739	1
3_Peak_124281_lociStitched	chr12	56537812	56555666	3	6507	28034.3508	2579.903	691	MYL6B,SMARCC2,ESYT1,MYL6	ESYT1,RPL41,PA2G4,SMARCC2,ZC3H10	MYL6B	691	1	ENSG00000196465	MYL6B	80.0339138908078	1
8_Peak_140453_lociStitched	chr11	70946962	70967391	8	11121	27554.6352	2132.7876	692		SHANK2	SHANK2	692	1	ENSG00000162105	SHANK2	25.4406878684987	1
Peak_3159	chr1	1365020	1374602	1	9583	26278.635	857.589	693	VWA1	TMEM88B,MRPL20,LOC441869,ATAD3B,ATAD3C,LOC148413,CCNL2	VWA1	693	1	ENSG00000179403	VWA1	42.962593007301	1
Peak_1004	chr1	154940811	154948834	1	8024	26441.4011	1022.1302	694	SHC1,CKS1B,MIR4258	PYGO2,PBXIP1,FLAD1,ZBTB7B,PMVK,SHC1,LENEP	SHC1	694	1	ENSG00000160691	SHC1	67.1761824398345	1
11_Peak_57065_lociStitched	chr20	31033713	31073089	11	15677	30477.024	5067.6912	695	C20orf112		C20orf112	695	1	ENSG00000236772		2.1605013011169	1
5_Peak_88238_lociStitched	chr8	144343220	144364186	5	14181	28431.9926	3027.4904	696	GLI4,ZFP41	ZNF696,GPIHBP1	GLI4	696	1	ENSG00000250571	GLI4	10.8844207027361	1
7_Peak_3374_lociStitched	chr1	29549596	29570443	7	9009	26844.6819	1465.5441	697	PTPRU,MECR	SRSF4,MECR,PTPRU	MECR	697	1	ENSG00000116353	MECR	10.9586026848468	1
5_Peak_123921_lociStitched	chr15	91402740	91423040	5	8525	27587.7	2218.79	698	FURIN	FES,MAN2A2	FURIN	698	1	ENSG00000140564	FURIN	53.2470874643865	1
7_Peak_67951_lociStitched	chr12	49646529	49663725	7	8569	27774.9792	2417.7576	699	TUBA1C	PRPH	TUBA1C	699	1	ENSG00000167553	TUBA1C	91.7319335610862	1
Peak_1088	chr7	27210762	27216335	1	5574	26179.1675	833.1635	700	HOXA10	HOXA6,HOXA11-AS1,HOXA11,HOXA5,HOXA7,HOXA4,HOXA9,MIR196B,HOXA13,HOXA3	HOXA10	700	1	ENSG00000253293	HOXA10	1.49787416412013	1
3_Peak_2519_lociStitched	chr2	8816538	8834053	3	6462	27151.753	1809.2995	701	ID2		ID2	701	1	ENSG00000115738	ID2	33.1763411854928	1
8_Peak_960_lociStitched	chr19	48812003	48837686	8	9595	28104.9069	2776.3323	702	CCDC114,TMEM143,EMP3	ZNF114,SYNGR4	CCDC114	702	1	ENSG00000142227	EMP3	5.93343359610918	1
9_Peak_15290_lociStitched	chr1	169071962	169100033	9	11653	27767.8332	2470.248	703	ATP1B1		ATP1B1	703	1	ENSG00000143153	ATP1B1	146.507434339663	1
16_Peak_48392_lociStitched	chr17	73523789	73575308	16	17760	32194.2231	6924.1536	704	LLGL2	TSEN54,MYO15B,CASKIN2	LLGL2	704	1	ENSG00000073350	LLGL2	106.749390493659	1
19_Peak_67896_lociStitched	chr16	22200394	22245062	19	17449	30244.7028	4998.3492	705	EEF2K		EEF2K	705	1	ENSG00000103319	EEF2K	44.9916123805203	1
Peak_281	chrX	153234192	153240419	1	6228	25797.8383	603.3963	706	HCFC1,TMEM187	MIR718,ARHGAP4,MIR3202-1,NAA10,RENBP,MIR3202-2,IRAK1	HCFC1	706	1	ENSG00000172534	HCFC1	59.4816815328286	1
Peak_168	chr11	64005271	64012003	1	6733	26095.2516	918.918	707	FKBP2,VEGFB,PPP1R14B	BAD,DNAJC4,PLCB3,NUDT22,FERMT3,KCNK4,GPR137,TRPT1	FKBP2	707	1	ENSG00000173486	FKBP2	62.8664521922458	1
4_Peak_62703_lociStitched	chr16	30532929	30553140	4	6356	27462.7068	2306.0751	708	ITGAL,ZNF747,ZNF768	ZNF688,ZNF785,ZNF764	ZNF747	708	1	ENSG00000169957	ZNF768	24.3581914639018	1
3_Peak_74465_lociStitched	chr19	658383	681466	3	10768	26633.1654	1525.7863	709	FSTL3,RNF126	POLRMT,PRSSL1,PALM,FGF22	FSTL3	709	1	ENSG00000070404	FSTL3	9.45219319238643	1
Peak_1859	chr7	1593060	1600956	1	7897	26414.4888	1316.2632	710	TMEM184A	INTS1,PSMG3,KIAA1908,MAFK	TMEM184A	710	1	ENSG00000164855	TMEM184A	50.4533793167652	1
10_Peak_48003_lociStitched	chr7	74049359	74079909	10	11072	26486.85	1414.465	711	GTF2I	GTF2I	GTF2I	711	1	ENSG00000263001	GTF2I	35.0467169461498	1
10_Peak_35546_lociStitched	chr17	33377154	33422666	10	6826	31598.9816	6549.1768	712	RFFL	RAD51L3,NLE1,FNDC8	RFFL	712	1	ENSG00000092871	RFFL	42.1607522077343	1
18_Peak_43023_lociStitched	chr20	46394736	46454063	18	9715	32226.4264	7190.4324	713	SULF2		SULF2	713	1	ENSG00000196562	SULF2	64.3401018898084	1
Peak_465	chr8	144675916	144682396	1	6481	25916.76	891	714	EEF1D,TIGD5	C8orf73,ZNF623,GSDMD,EEF1D,NAPRT1,PYCRL,TSTA3	EEF1D	714	1	ENSG00000104529	EEF1D	368.622211083803	1
9_Peak_90927_lociStitched	chr2	112455665	112474508	9	13245	27787.7721	2764.2681	715			ANAPC1	715	1	ENSG00000153107	ANAPC1	15.1603955815121	1
3_Peak_2906_lociStitched	chr1	152006777	152024224	3	6859	27737.2406	2747.9025	716	S100A11	TCHHL1,S100A10	S100A11	716	1	ENSG00000163191	S100A11	201.514888662676	1
12_Peak_45793_lociStitched	chr1	47783169	47821372	12	6577	29286.4198	4320.7593	717	CMPK1	CMPK1,STIL	CMPK1	717	1	ENSG00000162368	CMPK1	47.165675142482	1
