#HGSerous_229_IP Enhancers
#Created from /media/Data01/Marcos/MTF/histologies/RoseRes/HGSerous_229_IP_12KB_STITCHED_TSS_DISTAL_ENHANCER_REGION_MAP.txt
#Ranked by HGSerous_229_IP.nodup.bam
#Using cutoff of 14053.951 for Super-Enhancers
#Created on Oct 24 2018 
REGION_ID	CHROM	START	STOP	NUM_LOCI	CONSTITUENT_SIZE	HGSerous_229_IP.nodup.bam	HGSerous_229_Input.nodup.bam	enhancerRank	isSuper
2_Peak_30963_lociStitched	chr5	56594446	56595447	2	921	592.2917	98.3983	14506	0
3_Peak_53568_lociStitched	chr6	170578684	170590141	3	1095	1189.2366	695.4399	14507	0
1_Peak_28635_lociStitched	chr7	54841478	54842051	1	574	586.9239	93.2844	14508	0
2_Peak_85574_lociStitched	chr8	95534646	95535968	2	1080	666.949	173.3142	14509	0
1_Peak_54695_lociStitched	chr15	29656209	29657385	1	1177	653.9736	160.4064	14510	0
2_Peak_69598_lociStitched	chr21	46932886	46945407	2	812	1636.4947	1143.1673	14511	0
3_Peak_47695_lociStitched	chr18	56251391	56258357	3	781	994.7448	501.552	14512	0
1_Peak_39777_lociStitched	chr7	127640457	127641664	1	1208	615.57	122.3898	14513	0
1_Peak_45453_lociStitched	chr4	6495178	6496261	1	1084	540.6336	47.5437	14514	0
2_Peak_71265_lociStitched	chr20	43518224	43531063	2	535	1959.2314	1466.2138	14515	0
1_Peak_27645_lociStitched	chr4	153942982	153943951	1	970	591.3807	98.6442	14516	0
1_Peak_48426_lociStitched	chr1	234569074	234569932	1	859	631.488	138.9102	14517	0
2_Peak_50458_lociStitched	chr8	8897426	8898516	2	901	565.274	72.812	14518	0
2_Peak_41338_lociStitched	chr1	158788456	158789840	2	1233	637.6088	145.32	14519	0
1_Peak_34408_lociStitched	chr2	150102725	150103805	1	1081	596.052	103.788	14520	0
1_Peak_62960_lociStitched	chr2	227834273	227835345	1	1073	617.6864	125.424	14521	0
1_Peak_34502_lociStitched	chr1	151945031	151946075	1	1045	559.6884	67.5468	14522	0
1_Peak_93061_lociStitched	chr2	236548950	236550274	1	1325	603.2144	111.0836	14523	0
2_Peak_64561_lociStitched	chr13	22634873	22636309	2	1209	574.2564	82.1392	14524	0
1_Peak_42974_lociStitched	chr20	53670643	53671803	1	1161	539.98	47.908	14525	0
2_Peak_62632_lociStitched	chr9	123203776	123205813	2	894	699.9132	207.9777	14526	0
Peak_38663	chr12	52614207	52615239	1	1033	580.5	88.6488	14527	0
1_Peak_29710_lociStitched	chr19	2004709	2005744	1	1036	568.215	76.4865	14528	0
2_Peak_48576_lociStitched	chr2	156299151	156300300	2	981	601.5015	109.8444	14529	0
1_Peak_33226_lociStitched	chr2	111432483	111433415	1	933	571.2228	79.686	14530	0
2_Peak_62880_lociStitched	chr13	111451512	111452936	2	1249	643.2208	151.7984	14531	0
1_Peak_41522_lociStitched	chr8	49014228	49015231	1	1004	569.5034	78.234	14532	0
2_Peak_46646_lociStitched	chr19	12750610	12759335	2	1311	1498.955	1007.7375	14533	0
1_Peak_36281_lociStitched	chr4	169679239	169680213	1	975	531.2196	40.0314	14534	0
1_Peak_35110_lociStitched	chr5	177790821	177791669	1	849	552.2176	61.056	14535	0
2_Peak_52803_lociStitched	chr16	89551420	89553058	2	690	567.7308	76.8222	14536	0
2_Peak_33719_lociStitched	chr15	59244405	59255716	2	1185	1118.6579	627.7605	14537	0
1_Peak_54165_lociStitched	chr7	152201287	152202273	1	987	549.3992	58.667	14538	0
2_Peak_60021_lociStitched	chr17	34903745	34905310	2	497	576.7025	86.075	14539	0
1_Peak_28918_lociStitched	chr14	69820858	69821716	1	859	565.851	75.3324	14540	0
1_Peak_23206_lociStitched	chr1	209960282	209961050	1	769	521.5488	31.104	14541	0
1_Peak_36121_lociStitched	chr20	50247447	50248438	1	992	536.5274	46.1806	14542	0
1_Peak_40707_lociStitched	chr9	34701342	34702312	1	971	548.923	58.588	14543	0
3_Peak_21390_lociStitched	chr5	74305722	74319767	3	1612	1978.9405	1488.77	14544	0
2_Peak_64174_lociStitched	chr1	101312476	101313687	2	956	625.3604	135.2687	14545	0
1_Peak_46588_lociStitched	chr12	122157700	122158714	1	1015	624.9282	134.862	14546	0
2_Peak_43370_lociStitched	chr6	107814248	107816668	2	1078	649.528	159.478	14547	0
1_Peak_37509_lociStitched	chr20	44470211	44471375	1	1165	569.8944	79.9668	14548	0
3_Peak_69001_lociStitched	chr15	73517420	73539993	3	2113	4950.2589	4460.4248	14549	0
2_Peak_54034_lociStitched	chr2	67099156	67100399	2	1170	587.5661	97.8241	14550	0
1_Peak_41318_lociStitched	chr2	80709244	80710321	1	1078	606.2433	116.6391	14551	0
1_Peak_25143_lociStitched	chr16	57676941	57677730	1	790	537.5457	48.0501	14552	0
1_Peak_31256_lociStitched	chr1	246038006	246038853	1	848	644.6517	155.2551	14553	0
1_Peak_26485_lociStitched	chr1	13869873	13870588	1	716	519.1615	29.9585	14554	0
1_Peak_63145_lociStitched	chrX	2644843	2646008	1	1166	590.5385	101.355	14555	0
Peak_26837	chr22	37986662	37987541	1	880	509.9079	20.7444	14556	0
1_Peak_50451_lociStitched	chr8	37402860	37404074	1	1215	539.7444	50.6238	14557	0
2_Peak_45751_lociStitched	chr4	20322775	20323752	2	843	654.9808	165.9923	14558	0
1_Peak_29259_lociStitched	chr4	176480384	176480991	1	608	573.9185	85.0407	14559	0
1_Peak_27992_lociStitched	chr10	134725099	134725963	1	865	551.232	62.4672	14560	0
1_Peak_30530_lociStitched	chr10	20193081	20193964	1	884	534.3916	45.7394	14561	0
2_Peak_66923_lociStitched	chr1	221612840	221614242	2	1226	608.1876	119.5906	14562	0
2_Peak_35938_lociStitched	chr18	77300222	77301243	2	886	539.5985	51.05	14563	0
2_Peak_34573_lociStitched	chr17	28697466	28703902	2	960	863.0676	374.5752	14564	0
1_Peak_31137_lociStitched	chr10	63545961	63547019	1	1059	580.2072	91.9402	14565	0
1_Peak_36043_lociStitched	chr2	161850184	161851159	1	976	532.74	44.655	14566	0
2_Peak_55174_lociStitched	chr15	34438943	34440376	2	1040	570.9072	82.8274	14567	0
1_Peak_33334_lociStitched	chr6	13044318	13045320	1	1003	578.5548	90.5808	14568	0
2_Peak_58384_lociStitched	chr1	184083648	184084603	2	798	634.7885	146.9745	14569	0
1_Peak_36163_lociStitched	chr22	23440811	23441710	1	900	517.0149	29.2175	14570	0
1_Peak_36244_lociStitched	chr3	33341062	33342270	1	1209	557.7336	69.9432	14571	0
2_Peak_47490_lociStitched	chr15	63232465	63233670	2	1006	538.394	50.61	14572	0
2_Peak_73994_lociStitched	chr17	5662314	5663675	2	695	538.2755	50.4931	14573	0
2_Peak_63478_lociStitched	chr2	174904175	174916614	2	944	1821.0696	1333.4608	14574	0
2_Peak_87725_lociStitched	chr3	27632079	27633624	2	1287	562.689	75.087	14575	0
Peak_32760	chr1	155976665	155977539	1	875	562.5064	74.9892	14576	0
2_Peak_32415_lociStitched	chr7	42896300	42897282	2	897	582.0314	94.5666	14577	0
2_Peak_63058_lociStitched	chr5	176421529	176422774	2	1011	550.4145	62.997	14578	0
1_Peak_32389_lociStitched	chr4	142723846	142724863	1	1018	597.2841	110.0394	14579	0
2_Peak_29979_lociStitched	chr6	54482053	54483201	2	826	584.1024	96.8912	14580	0
1_Peak_29963_lociStitched	chr6	155316327	155317181	1	855	517.1824	30.0608	14581	0
2_Peak_38695_lociStitched	chr6	2559167	2564543	2	1358	1053.696	566.6304	14582	0
1_Peak_45087_lociStitched	chr16	23404088	23405338	1	1251	588	101.125	14583	0
2_Peak_50950_lociStitched	chr6	1671239	1679194	2	1090	1159.0435	672.1975	14584	0
1_Peak_30752_lociStitched	chr12	120417647	120418813	1	1167	565.2768	78.5884	14585	0
1_Peak_58158_lociStitched	chrX	118819056	118820423	1	1368	590.1339	103.6186	14586	0
2_Peak_93431_lociStitched	chr5	31911471	31914275	2	672	732.6852	246.1912	14587	0
1_Peak_37713_lociStitched	chr9	131095360	131096399	1	1040	555.2416	68.8857	14588	0
2_Peak_47403_lociStitched	chr13	24183461	24184708	2	1117	566.5121	80.1821	14589	0
2_Peak_47155_lociStitched	chr1	211508897	211510242	2	1125	543.7835	57.7005	14590	0
1_Peak_35674_lociStitched	chr13	48632033	48633080	1	1048	506.1198	20.2071	14591	0
1_Peak_27237_lociStitched	chr3	125783334	125784195	1	862	565.5048	79.6425	14592	0
1_Peak_26440_lociStitched	chr7	7090719	7091459	1	741	552.78	66.97	14593	0
2_Peak_57246_lociStitched	chr11	128041087	128042288	2	1063	582.1247	96.4403	14594	0
2_Peak_63876_lociStitched	chr7	155608179	155617969	2	851	1397.033	911.449	14595	0
1_Peak_32651_lociStitched	chr17	65102761	65103797	1	1037	551.67	66.0968	14596	0
2_Peak_36540_lociStitched	chr8	90973252	90974255	2	839	525.9732	40.4209	14597	0
1_Peak_32933_lociStitched	chr4	106603600	106604769	1	1170	584.5	99.0143	14598	0
1_Peak_54428_lociStitched	chr6	13113580	13114836	1	1257	563.316	78.2488	14599	0
2_Peak_36637_lociStitched	chr1	162511224	162512183	2	824	680.2187	195.1565	14600	0
1_Peak_35817_lociStitched	chr17	15405632	15406701	1	1070	535.4621	50.4568	14601	0
Peak_32006	chr3	52305758	52306631	1	874	521.6175	36.7533	14602	0
3_Peak_64434_lociStitched	chr11	77617392	77625986	3	1112	1352.6956	867.994	14603	0
2_Peak_57666_lociStitched	chr2	74135549	74136856	2	1065	569.852	85.2164	14604	0
1_Peak_40615_lociStitched	chr20	61467239	61468163	1	925	549.318	65.142	14605	0
1_Peak_40498_lociStitched	chr1	236694838	236695867	1	1030	628.719	144.7803	14606	0
1_Peak_36314_lociStitched	chr5	141980081	141980998	1	918	535.8948	52.0856	14607	0
1_Peak_43683_lociStitched	chr9	133803221	133804458	1	1238	542.0534	58.3864	14608	0
2_Peak_46673_lociStitched	chr20	25523767	25524837	2	876	598.023	114.383	14609	0
2_Peak_43438_lociStitched	chr6	155447943	155449244	2	889	561.7718	78.3202	14610	0
1_Peak_31274_lociStitched	chr15	68967222	68968072	1	851	650.845	167.45	14611	0
2_Peak_84263_lociStitched	chr3	111481306	111482751	2	1194	662.099	178.891	14612	0
2_Peak_68102_lociStitched	chr20	43732967	43734322	2	1266	658.3945	175.2015	14613	0
1_Peak_41920_lociStitched	chr1	156017812	156018940	1	1129	539.184	56.0616	14614	0
2_Peak_39628_lociStitched	chr7	127608900	127616088	2	766	1112.7024	629.6688	14615	0
1_Peak_21824_lociStitched	chr3	14834780	14835564	1	785	500.7408	17.7184	14616	0
1_Peak_43453_lociStitched	chr6	158862490	158863457	1	968	534.4609	51.4444	14617	0
1_Peak_27291_lociStitched	chr1	111587768	111588795	1	1028	583.1306	100.2352	14618	0
1_Peak_50620_lociStitched	chr7	2400529	2401451	1	923	561.6824	78.831	14619	0
1_Peak_33368_lociStitched	chr8	118843903	118844753	1	851	566.1	83.3	14620	0
1_Peak_77614_lociStitched	chr1	198650997	198651868	1	872	672.2378	189.4425	14621	0
1_Peak_45769_lociStitched	chr1	160576129	160576991	1	863	637.2766	154.6428	14622	0
2_Peak_67067_lociStitched	chr11	83700811	83701731	2	844	613.088	130.548	14623	0
1_Peak_41524_lociStitched	chr1	162556940	162557942	1	1003	632.763	150.5004	14624	0
1_Peak_35254_lociStitched	chr3	141248872	141249971	1	1100	599.3946	117.1534	14625	0
1_Peak_41741_lociStitched	chr11	13461394	13462292	1	899	622.314	140.2676	14626	0
1_Peak_75901_lociStitched	chr14	59421685	59423128	1	1444	600.4323	118.6146	14627	0
1_Peak_57317_lociStitched	chr12	128775946	128777083	1	1138	554.856	73.2228	14628	0
1_Peak_40563_lociStitched	chr14	99657988	99658987	1	1000	544.1553	62.5374	14629	0
2_Peak_51321_lociStitched	chr2	101770018	101771521	2	1203	624.7971	143.2359	14630	0
1_Peak_40916_lociStitched	chr2	45822583	45823758	1	1176	589.2625	107.7475	14631	0
2_Peak_78043_lociStitched	chr3	135745682	135747072	2	1207	613.685	132.189	14632	0
1_Peak_24884_lociStitched	chr11	70125104	70125813	1	710	579.1112	97.7002	14633	0
1_Peak_32635_lociStitched	chr15	58860269	58861193	1	925	532.1316	50.7276	14634	0
1_Peak_29224_lociStitched	chr19	12000288	12001255	1	968	563.761	82.3884	14635	0
2_Peak_60278_lociStitched	chr18	32439281	32451686	2	1112	1278.9555	797.6415	14636	0
1_Peak_50680_lociStitched	chr12	110821829	110822859	1	1031	629.021	147.805	14637	0
1_Peak_47011_lociStitched	chr14	34801038	34802077	1	1040	609.1657	128.0048	14638	0
2_Peak_62548_lociStitched	chr5	171396778	171402767	2	940	1078.02	597.1033	14639	0
1_Peak_18455_lociStitched	chr11	64933275	64933774	1	500	528.1416	47.3052	14640	0
2_Peak_73896_lociStitched	chr14	71284102	71289079	2	701	960.561	479.7828	14641	0
1_Peak_25665_lociStitched	chr7	12536589	12537244	1	656	505.398	24.628	14642	0
1_Peak_44499_lociStitched	chr2	200663280	200664229	1	950	571.9623	91.1989	14643	0
1_Peak_27282_lociStitched	chr14	78152768	78153780	1	1013	576.84	96.14	14644	0
2_Peak_28322_lociStitched	chr11	108724920	108725768	2	686	615.9872	135.4256	14645	0
1_Peak_43375_lociStitched	chr6	111434405	111435709	1	1305	525.6424	45.1184	14646	0
1_Peak_41749_lociStitched	chr11	91214785	91215621	1	837	582.1904	101.7412	14647	0
1_Peak_36647_lociStitched	chr1	65152821	65153856	1	1036	538.5105	58.0635	14648	0
1_Peak_41053_lociStitched	chr12	75374062	75375025	1	964	597.8304	117.486	14649	0
2_Peak_57323_lociStitched	chr12	1571927	1583446	2	966	1780.8374	1300.4951	14650	0
2_Peak_31010_lociStitched	chr9	4475635	4486476	2	821	1485.217	1004.9607	14651	0
Peak_29886	chr4	1194450	1195347	1	898	545.7348	65.481	14652	0
1_Peak_26436_lociStitched	chr7	129628976	129629945	1	970	592.3497	112.1133	14653	0
1_Peak_17545_lociStitched	chr1	88928387	88928895	1	509	500.1768	20.2184	14654	0
2_Peak_37793_lociStitched	chr14	73373916	73383669	2	957	1388.8272	908.9796	14655	0
2_Peak_37219_lociStitched	chr10	62913540	62914680	2	964	581.286	101.46	14656	0
1_Peak_30947_lociStitched	chr4	6326757	6327680	1	924	522.0488	42.2734	14657	0
2_Peak_78633_lociStitched	chr13	114917224	114927834	2	864	1197.869	718.297	14658	0
1_Peak_75561_lociStitched	chr2	181527304	181528660	1	1357	669.9996	190.6536	14659	0
1_Peak_40595_lociStitched	chr2	19172620	19173723	1	1104	598.929	119.6755	14660	0
1_Peak_37214_lociStitched	chr1	11216832	11217955	1	1124	586.7675	107.5834	14661	0
3_Peak_32304_lociStitched	chr15	95830251	95847735	3	1277	3912.9192	3433.8576	14662	0
1_Peak_26904_lociStitched	chr5	101330578	101331430	1	853	516.312	37.3176	14663	0
Peak_40451	chr1	201361195	201361979	1	785	658.3248	179.3792	14664	0
1_Peak_23585_lociStitched	chr7	56141807	56142785	1	979	575.1618	96.2352	14665	0
1_Peak_30516_lociStitched	chr4	99467811	99468691	1	881	589.072	110.264	14666	0
1_Peak_26629_lociStitched	chr16	10142044	10142835	1	792	521.1899	42.3976	14667	0
1_Peak_45121_lociStitched	chr17	28009559	28010732	1	1174	550.8408	72.2568	14668	0
2_Peak_56678_lociStitched	chr2	238035055	238037179	2	958	677.556	199.2312	14669	0
2_Peak_35341_lociStitched	chr2	113416201	113417163	2	761	564.5978	86.7724	14670	0
2_Peak_67040_lociStitched	chr11	94156189	94157578	2	1213	641.9958	164.3187	14671	0
2_Peak_36490_lociStitched	chr7	94288098	94290327	2	996	674.0496	196.3749	14672	0
1_Peak_41720_lociStitched	chr16	19009642	19010622	1	981	553.798	76.244	14673	0
1_Peak_49490_lociStitched	chr5	912328	913425	1	1098	581.7391	104.215	14674	0
2_Peak_65323_lociStitched	chr4	148776322	148787992	2	788	1606.959	1129.656	14675	0
2_Peak_88857_lociStitched	chr12	111799662	111801518	2	822	646.6304	169.4528	14676	0
1_Peak_38426_lociStitched	chr3	128522725	128523770	1	1046	602.547	125.4	14677	0
1_Peak_57653_lociStitched	chr2	61375873	61376943	1	1071	565.923	88.81	14678	0
1_Peak_57907_lociStitched	chr5	39624640	39625766	1	1127	536.4264	59.3402	14679	0
1_Peak_30069_lociStitched	chr9	75011006	75011912	1	907	562.5354	85.5264	14680	0
Peak_23908	chr2	219240133	219240833	1	701	540.33	63.35	14681	0
1_Peak_54712_lociStitched	chr17	72375929	72376888	1	960	548.4521	71.5414	14682	0
1_Peak_49493_lociStitched	chr6	109380895	109381925	1	1031	590.396	113.506	14683	0
2_Peak_61449_lociStitched	chr4	2838629	2840137	2	1237	546.65	69.8204	14684	0
2_Peak_52250_lociStitched	chr4	95846884	95856837	2	663	1596.4612	1119.7125	14685	0
1_Peak_24691_lociStitched	chr9	90410747	90411470	1	724	547.6725	70.9263	14686	0
2_Peak_45618_lociStitched	chr9	115995289	115998248	2	1007	752.7696	276.0747	14687	0
1_Peak_31415_lociStitched	chr18	2657835	2658755	1	921	675.464	198.812	14688	0
1_Peak_31115_lociStitched	chr8	124575798	124576663	1	866	574.187	97.6585	14689	0
1_Peak_38448_lociStitched	chr5	142413037	142414175	1	1139	610.6508	134.1702	14690	0
2_Peak_40680_lociStitched	chr7	16707209	16708367	2	1057	616.7508	140.3496	14691	0
1_Peak_29112_lociStitched	chr15	73089037	73089836	1	800	546.9155	70.5517	14692	0
Peak_39312	chr17	80227257	80228456	1	1200	578.8772	102.5145	14693	0
1_Peak_35176_lociStitched	chr1	184579953	184580779	1	827	610.4966	134.1424	14694	0
1_Peak_74551_lociStitched	chr8	133780208	133781210	1	1003	694.6866	218.3358	14695	0
3_Peak_75412_lociStitched	chr5	35430096	35431659	3	996	649.8954	173.6493	14696	0
2_Peak_57371_lociStitched	chr13	30479692	30480707	2	930	550.536	74.501	14697	0
2_Peak_36486_lociStitched	chr7	69856864	69858318	2	1096	624.9292	149.035	14698	0
Peak_38875	chr11	65213661	65214717	1	1057	628.4256	152.6976	14699	0
1_Peak_37488_lociStitched	chr2	224882698	224883635	1	938	537.1821	61.4672	14700	0
1_Peak_37702_lociStitched	chr8	41511055	41511990	1	936	537.5315	61.9905	14701	0
1_Peak_29083_lociStitched	chr21	47646205	47646879	1	675	570.878	95.371	14702	0
1_Peak_35718_lociStitched	chr15	43460192	43461287	1	1096	534.798	59.349	14703	0
2_Peak_26054_lociStitched	chr10	72423940	72424940	2	864	549.2	74.1	14704	0
1_Peak_69151_lociStitched	chr8	134332331	134333538	1	1208	609.1729	134.2184	14705	0
1_Peak_31313_lociStitched	chr15	99619575	99620158	1	584	592.2114	117.2996	14706	0
1_Peak_34112_lociStitched	chrX	119805911	119806865	1	955	534.4308	59.5296	14707	0
1_Peak_27458_lociStitched	chr5	17910212	17911180	1	969	549.2432	74.3424	14708	0
1_Peak_36779_lociStitched	chr3	99562040	99563352	1	1313	564.16	89.3472	14709	0
2_Peak_38313_lociStitched	chr12	51218531	51219632	2	939	543.2334	68.4822	14710	0
2_Peak_38390_lociStitched	chr2	201020822	201029034	2	1343	1342.662	868.0084	14711	0
1_Peak_35123_lociStitched	chr6	86204072	86205100	1	1029	543.1952	68.5676	14712	0
1_Peak_76692_lociStitched	chr13	43469089	43470350	1	1262	555.0922	80.704	14713	0
2_Peak_82183_lociStitched	chr6	46593559	46594523	2	875	524.898	50.61	14714	0
1_Peak_46009_lociStitched	chr4	123775586	123776647	1	1062	536.4416	62.1746	14715	0
1_Peak_30767_lociStitched	chr13	31146657	31147516	1	860	502.8586	28.6906	14716	0
1_Peak_58815_lociStitched	chr1	27150690	27151991	1	1302	517.4077	43.3233	14717	0
1_Peak_36660_lociStitched	chr2	8447226	8448396	1	1171	569.907	95.823	14718	0
1_Peak_30141_lociStitched	chr2	67157087	67157876	1	790	548.1972	74.3238	14719	0
1_Peak_22813_lociStitched	chr7	3920112	3920740	1	629	513.1388	39.4384	14720	0
2_Peak_38884_lociStitched	chr15	66764771	66775392	2	996	1943.643	1469.9464	14721	0
2_Peak_68082_lociStitched	chr2	84837895	84840342	2	1209	771.7838	298.2893	14722	0
1_Peak_47553_lociStitched	chr16	81417265	81418512	1	1248	539.7016	66.2157	14723	0
Peak_28512	chr2	70299558	70300468	1	911	577.577	104.104	14724	0
2_Peak_47327_lociStitched	chr11	6716094	6717441	2	915	530.5833	57.1128	14725	0
2_Peak_46848_lociStitched	chr20	32922520	32924055	2	783	643.165	169.771	14726	0
1_Peak_32198_lociStitched	chr7	108222348	108223174	1	827	498.3258	24.9452	14727	0
2_Peak_72967_lociStitched	chr7	28989238	28995776	2	759	1133.6892	660.338	14728	0
1_Peak_28818_lociStitched	chr1	110490222	110490983	1	762	530.0365	56.6945	14729	0
2_Peak_53627_lociStitched	chr7	72147507	72148671	2	1076	529.2708	56.1048	14730	0
1_Peak_37954_lociStitched	chr14	52313087	52314099	1	1013	560.9516	87.9428	14731	0
1_Peak_28933_lociStitched	chr1	7325480	7326570	1	1091	598.737	125.895	14732	0
2_Peak_66652_lociStitched	chr4	170154872	170156226	2	1235	582.3554	109.5386	14733	0
Peak_25521	chr16	2087702	2088443	1	742	492.9132	20.2293	14734	0
2_Peak_50732_lociStitched	chr3	48799876	48801010	2	771	648.1944	175.5432	14735	0
2_Peak_49246_lociStitched	chr17	53749615	53750733	2	926	569.5092	96.9306	14736	0
1_Peak_29946_lociStitched	chr6	113339836	113340712	1	877	541.9812	69.4668	14737	0
2_Peak_57526_lociStitched	chr18	61869819	61870904	2	933	495.7365	23.3275	14738	0
3_Peak_53721_lociStitched	chr9	129423601	129425247	3	1012	617.9084	145.5064	14739	0
1_Peak_27198_lociStitched	chr11	79303207	79304067	1	861	592.798	120.4	14740	0
1_Peak_40460_lociStitched	chr15	68851169	68852256	1	1088	574.6969	102.3954	14741	0
2_Peak_48008_lociStitched	chr3	49415147	49416275	2	1005	552.156	79.8624	14742	0
2_Peak_48115_lociStitched	chr6	116378512	116379851	2	923	512.7031	40.4378	14743	0
1_Peak_34529_lociStitched	chr11	46004092	46005189	1	1098	591.8315	119.573	14744	0
1_Peak_31350_lociStitched	chr11	111287443	111288365	1	923	566.2002	93.9518	14745	0
2_Peak_34545_lociStitched	chr13	46708882	46710126	2	966	532.9296	60.7072	14746	0
2_Peak_90642_lociStitched	chr5	59739173	59740929	2	925	639.8864	167.698	14747	0
Peak_23506	chr3	47024861	47025570	1	710	508.8493	36.7262	14748	0
2_Peak_47112_lociStitched	chr2	30991649	30992787	2	1063	548.1746	76.1322	14749	0
2_Peak_26099_lociStitched	chr2	213194651	213195557	2	746	538.164	66.138	14750	0
Peak_48446	chr1	1375326	1376657	1	1332	628.4982	156.7918	14751	0
1_Peak_24570_lociStitched	chr6	150849957	150850772	1	816	542.3825	70.742	14752	0
2_Peak_29817_lociStitched	chr22	20267632	20268477	2	760	491.79	20.1955	14753	0
1_Peak_39997_lociStitched	chr9	31346875	31347605	1	731	523.337	51.757	14754	0
1_Peak_28844_lociStitched	chr14	92283888	92284674	1	787	541.161	69.6396	14755	0
1_Peak_31810_lociStitched	chr16	69806567	69807658	1	1092	521.498	50.0769	14756	0
2_Peak_34582_lociStitched	chr17	60094990	60095999	2	786	514.8927	43.4879	14757	0
1_Peak_24630_lociStitched	chr13	99413850	99414533	1	684	517.5774	46.3074	14758	0
2_Peak_44895_lociStitched	chr1	52029344	52035528	2	952	1106.3176	635.0968	14759	0
2_Peak_42618_lociStitched	chr17	42853309	42857063	2	821	631.7982	160.6712	14760	0
2_Peak_34612_lociStitched	chr2	33829790	33830768	2	892	560.6874	89.5848	14761	0
2_Peak_43111_lociStitched	chr22	49036945	49038026	2	930	500.2868	29.187	14762	0
1_Peak_31639_lociStitched	chr2	165641538	165642535	1	998	612.5568	141.7734	14763	0
1_Peak_22069_lociStitched	chr4	110992519	110993213	1	695	532.1592	61.766	14764	0
1_Peak_35588_lociStitched	chr11	955131	956276	1	1146	531.3945	61.0285	14765	0
1_Peak_28483_lociStitched	chr17	8311408	8312198	1	791	537.358	66.992	14766	0
1_Peak_35730_lociStitched	chr15	63367453	63368556	1	1104	515.6525	45.3333	14767	0
1_Peak_41654_lociStitched	chr12	7791183	7792277	1	1095	554.9862	84.6756	14768	0
1_Peak_21853_lociStitched	chr6	152002456	152003200	1	745	501.6048	31.3224	14769	0
1_Peak_31565_lociStitched	chr5	71170483	71171209	1	727	575.2098	105.0522	14770	0
Peak_55150	chr14	105906282	105907659	1	1378	520.506	50.5359	14771	0
2_Peak_62863_lociStitched	chr12	46062665	46069033	2	1005	1022.7008	552.7424	14772	0
2_Peak_33451_lociStitched	chr4	15234701	15246191	2	799	1709.712	1239.771	14773	0
2_Peak_44574_lociStitched	chr6	52216804	52217953	2	970	589.6668	119.8407	14774	0
3_Peak_57767_lociStitched	chr3	122028955	122037786	3	1497	1420.0248	950.2156	14775	0
2_Peak_67833_lociStitched	chr11	19391388	19392730	2	1021	655.8354	186.1354	14776	0
1_Peak_38949_lociStitched	chr5	157297697	157298790	1	1094	539.1769	69.6241	14777	0
Peak_35006	chr11	65248378	65249309	1	932	516.5188	47.0155	14778	0
1_Peak_33974_lociStitched	chr5	83677856	83678797	1	942	505.4111	35.9462	14779	0
2_Peak_39029_lociStitched	chr1	30446595	30447995	2	912	554.96	85.54	14780	0
1_Peak_51553_lociStitched	chr1	183227047	183227875	1	829	644.0184	174.708	14781	0
2_Peak_52280_lociStitched	chr7	47325138	47326301	2	1028	601.7362	132.4657	14782	0
1_Peak_30100_lociStitched	chrX	96818180	96819186	1	1007	575.3314	106.133	14783	0
3_Peak_77551_lociStitched	chr20	46809217	46828136	3	1359	2595.6868	2126.4956	14784	0
Peak_25845	chr15	75139479	75140293	1	815	545.2986	76.1904	14785	0
5_Peak_68755_lociStitched	chr11	79117679	79134024	5	1957	3004.211	2535.1095	14786	0
2_Peak_58257_lociStitched	chr18	10926353	10927813	2	1259	646.196	177.098	14787	0
1_Peak_38042_lociStitched	chr2	231917180	231918017	1	838	571.671	102.7836	14788	0
3_Peak_64419_lociStitched	chr11	61203503	61204889	3	1162	590.1588	121.275	14789	0
1_Peak_29887_lociStitched	chr4	139156391	139157353	1	963	510.9182	42.0394	14790	0
2_Peak_41101_lociStitched	chr2	159395203	159396423	2	1043	568.764	99.918	14791	0
2_Peak_35870_lociStitched	chr17	65152362	65153561	2	1020	605.8547	137.0457	14792	0
Peak_26706	chr17	76991995	76992785	1	791	534.435	65.807	14793	0
1_Peak_39867_lociStitched	chr12	1083006	1083810	1	805	555.6444	87.0732	14794	0
2_Peak_40428_lociStitched	chr1	222971274	222972652	2	1163	607.698	139.178	14795	0
1_Peak_30973_lociStitched	chr6	160941094	160941889	1	796	526.29	57.7965	14796	0
2_Peak_41093_lociStitched	chr12	58398660	58400026	2	968	578.501	110.0996	14797	0
1_Peak_32816_lociStitched	chr10	114760308	114761386	1	1079	567.567	99.176	14798	0
2_Peak_39824_lociStitched	chr9	3708260	3709851	2	918	662.8106	194.4202	14799	0
3_Peak_72461_lociStitched	chr1	87606294	87618087	3	1296	1915.1832	1447.0011	14800	0
2_Peak_43185_lociStitched	chr3	49035392	49037084	2	845	635.8536	167.6772	14801	0
1_Peak_32372_lociStitched	chr2	74000794	74001888	1	1095	589.5566	121.434	14802	0
1_Peak_34201_lociStitched	chr19	5667645	5668359	1	715	580.125	112.098	14803	0
2_Peak_47222_lociStitched	chr10	121171754	121173060	2	1123	621.3948	153.5856	14804	0
Peak_32971	chr11	65224450	65225275	1	826	622.7925	155.1825	14805	0
1_Peak_31232_lociStitched	chr9	116106042	116106934	1	893	518.1628	50.5764	14806	0
2_Peak_49359_lociStitched	chr20	32768369	32769774	2	562	577.455	109.871	14807	0
