_MEMBER_hits,_LogP_hits,GO,_PATTERN_,_RANK_,GiniIndex,Category,CategoryID,Description,LogP,Enrichment,Z-score,#TotalGeneInLibrary,#GeneInGO,#GeneInHitList,#GeneInGOAndHitList,%InGO,STDV %InGO,GeneID,Hits,Log(q-value),EvidenceCutoff,GROUP_ID,FirstInGroupByEnrichment,FirstInGroupByLogP,BestLogPInGroup,BestEnrichmentInGroup,URL
1,-2.18155709358,GO:0097472,M1,1,0,GO Molecular Functions,21,cyclin-dependent protein kinase activity,-2.18155709358,2.25923570255,2.97812107159,23250,38,2979,11,0.369251426653,0.111127753779,595|890|983|984|1021|5129|8558|9133|9134|51755|728642,CCND1|CCNA2|CDK1|CDK11B|CDK6|CDK18|CDK10|CCNB2|CCNE2|CDK12|CDK11A,-0.832137690018,0,238,0,0,-2.66246662253,2.25923570255,
1,-2.65041786558,GO:0030014,M1,1,0,GO Cellular Components,20,CCR4-NOT complex,-2.65041786558,3.41452668681,3.70364892329,23250,16,2979,7,0.234978180598,0.0887089967678,4849|4850|7538|10140|22849|23019|246175,CNOT3|CNOT4|ZFP36|TOB1|CPEB3|CNOT1|CNOT6L,-1.14262856433,0,239,1,1,-2.65041786558,3.41452668681,
1,-2.6397180726,M5911,M1,1,0,Hallmark Gene Sets,23,HALLMARK INTERFERON ALPHA RESPONSE,-2.6397180726,1.85058294661,3.21809385508,23250,97,2979,23,0.77207116482,0.160365291506,841|2766|3429|3566|3659|3665|4061|8519|8638|8767|9034|9111|9830|11054|51667|55072|55603|64108|64135|79132|85441|93343|94240,CASP8|GMPR|IFI27|IL4R|IRF1|IRF7|LY6E|IFITM1|OASL|RIPK2|CCRL2|NMI|TRIM14|OGFR|NUB1|RNF31|TENT5A|RTP4|IFIH1|DHX58|HELZ2|MVB12A|EPSTI1,-1.13294824243,0,240,1,1,-2.6397180726,1.85058294661,
1,-2.09688584201,M5913,M1,1,0,Hallmark Gene Sets,23,HALLMARK INTERFERON GAMMA RESPONSE,-2.09688584201,1.48288016113,2.62917019,23250,200,2979,38,1.27559583753,0.20560494504,710|840|841|1439|3429|3566|3601|3659|3665|4061|4261|5214|5371|5690|5777|6717|7127|7378|8082|8638|8767|9021|9111|9830|9961|10068|10124|10797|11054|26053|55072|57674|64108|64135|79132|84888|85441|94240,SERPING1|CASP7|CASP8|CSF2RB|IFI27|IL4R|IL15RA|IRF1|IRF7|LY6E|CIITA|PFKP|PML|PSMB2|PTPN6|SRI|TNFAIP2|UPP1|SSPN|OASL|RIPK2|SOCS3|NMI|TRIM14|MVP|IL18BP|ARL4A|MTHFD2|OGFR|AUTS2|RNF31|RNF213|RTP4|IFIH1|DHX58|SPPL2A|HELZ2|EPSTI1,-0.786241531712,0,240,0,0,-2.6397180726,1.85058294661,
1,-2.63479218487,GO:0016411,M1,1,0,GO Molecular Functions,21,acylglycerol O-acyltransferase activity,-2.63479218487,2.69125256103,3.49354877161,23250,29,2979,10,0.335683115139,0.105974004109,9926|54675|56894|57104|79888|80168|80339|84649|154141|254531,LPGAT1|CRLS1|AGPAT3|PNPLA2|LPCAT1|MOGAT2|PNPLA3|DGAT2|MBOAT1|LPCAT4,-1.13056061138,0,241,1,1,-2.63479218487,4.33590690388,
1,-2.55744937807,GO:0047144,M1,1,0,GO Molecular Functions,21,2-acylglycerol-3-phosphate O-acyltransferase activity,-2.55744937807,4.33590690388,3.83713938292,23250,9,2979,5,0.16784155757,0.0749980081833,9926|54675|79888|154141|254531,LPGAT1|CRLS1|LPCAT1|MBOAT1|LPCAT4,-1.0792488937,0,241,0,0,-2.63479218487,4.33590690388,
1,-2.48973866205,GO:0008374,M1,1,0,GO Molecular Functions,21,O-acyltransferase activity,-2.48973866205,2.18529707956,3.21638499681,23250,50,2979,14,0.469956361195,0.12530563794,1374|1375|8435|9926|54675|55733|56894|57104|79888|80168|80339|84649|154141|254531,CPT1A|CPT1B|SOAT2|LPGAT1|CRLS1|HHAT|AGPAT3|PNPLA2|LPCAT1|MOGAT2|PNPLA3|DGAT2|MBOAT1|LPCAT4,-1.03492422126,0,241,0,0,-2.63479218487,4.33590690388,
1,-2.02054752658,GO:0042171,M1,1,0,GO Molecular Functions,21,lysophosphatidic acid acyltransferase activity,-2.02054752658,2.73162134945,2.96990890228,23250,20,2979,7,0.234978180598,0.0887089967678,9926|54675|56894|79888|80339|154141|254531,LPGAT1|CRLS1|AGPAT3|LPCAT1|PNPLA3|MBOAT1|LPCAT4,-0.735422743167,0,241,0,0,-2.63479218487,4.33590690388,
1,-2.02054752658,GO:0071617,M1,1,0,GO Molecular Functions,21,lysophospholipid acyltransferase activity,-2.02054752658,2.73162134945,2.96990890228,23250,20,2979,7,0.234978180598,0.0887089967678,9926|54675|56894|79888|80339|154141|254531,LPGAT1|CRLS1|AGPAT3|LPCAT1|PNPLA3|MBOAT1|LPCAT4,-0.735422743167,0,241,0,0,-2.63479218487,4.33590690388,
1,-2.61722086424,GO:0001654,M1,1,0,GO Biological Processes,19,eye development,-2.61722086424,1.42107469046,3.02511106058,23250,346,2979,63,2.11480362538,0.263607814019,43|86|94|493|581|639|658|835|1282|1497|1739|1956|2048|2296|2820|3065|3146|3299|3985|4040|4041|4211|4669|4771|4814|5158|5584|5797|5916|6497|6597|6604|6909|7020|7287|7422|7490|7528|7855|8289|8322|8412|9742|10220|10765|10848|23094|24147|25794|25945|26146|28996|51343|55636|57010|57835|60436|65979|79888|91355|112724|170692|283375,ACHE|ACTL6A|ACVRL1|ATP2B4|BAX|PRDM1|BMPR1B|CASP2|COL4A1|CTNS|DLG1|EGFR|EPHB2|FOXC1|GPD2|HDAC1|HMGB1|HSF4|LIMK2|LRP6|LRP5|MEIS1|NAGLU|NF2|NINJ1|PDE6B|PRKCI|PTPRM|RARG|SKI|SMARCA4|SMARCD3|TBX2|TFAP2A|TULP1|VEGFA|WT1|YY1|FZD5|ARID1A|FZD4|BCAR3|IFT140|GDF11|KDM5B|PPP1R13L|SIPA1L3|FJX1|FSCN2|NECTIN3|TRAF3IP1|HIPK2|FZR1|CHD7|CABP4|SLC4A5|TGIF2|PHACTR4|LPCAT1|LRP5L|RDH13|ADAMTS18|SLC39A5,-1.11802172808,0,242,1,1,-2.61722086424,1.6488660057,
1,-2.61722086424,GO:0150063,M1,1,0,GO Biological Processes,19,visual system development,-2.61722086424,1.42107469046,3.02511106058,23250,346,2979,63,2.11480362538,0.263607814019,43|86|94|493|581|639|658|835|1282|1497|1739|1956|2048|2296|2820|3065|3146|3299|3985|4040|4041|4211|4669|4771|4814|5158|5584|5797|5916|6497|6597|6604|6909|7020|7287|7422|7490|7528|7855|8289|8322|8412|9742|10220|10765|10848|23094|24147|25794|25945|26146|28996|51343|55636|57010|57835|60436|65979|79888|91355|112724|170692|283375,ACHE|ACTL6A|ACVRL1|ATP2B4|BAX|PRDM1|BMPR1B|CASP2|COL4A1|CTNS|DLG1|EGFR|EPHB2|FOXC1|GPD2|HDAC1|HMGB1|HSF4|LIMK2|LRP6|LRP5|MEIS1|NAGLU|NF2|NINJ1|PDE6B|PRKCI|PTPRM|RARG|SKI|SMARCA4|SMARCD3|TBX2|TFAP2A|TULP1|VEGFA|WT1|YY1|FZD5|ARID1A|FZD4|BCAR3|IFT140|GDF11|KDM5B|PPP1R13L|SIPA1L3|FJX1|FSCN2|NECTIN3|TRAF3IP1|HIPK2|FZR1|CHD7|CABP4|SLC4A5|TGIF2|PHACTR4|LPCAT1|LRP5L|RDH13|ADAMTS18|SLC39A5,-1.11802172808,0,242,0,0,-2.61722086424,1.6488660057,
1,-2.56975865499,GO:0007423,M1,1,0,GO Biological Processes,19,sensory organ development,-2.56975865499,1.33322895586,2.94897596653,23250,521,2979,89,2.98757972474,0.311916371345,29|43|86|94|493|581|639|658|835|890|1282|1497|1739|1855|1956|2048|2263|2296|2535|2820|3065|3146|3198|3199|3299|3638|3784|3985|4040|4041|4211|4610|4669|4771|4814|5158|5205|5584|5754|5797|5916|6497|6597|6604|6909|7020|7287|7422|7490|7528|7849|7855|8289|8322|8323|8412|9368|9742|10220|10253|10541|10765|10848|11078|23094|23513|24147|25794|25861|25945|26018|26146|28996|51176|51343|51804|54903|55636|57010|57835|60436|65979|79888|80326|91355|112724|170692|219736|283375,ABR|ACHE|ACTL6A|ACVRL1|ATP2B4|BAX|PRDM1|BMPR1B|CASP2|CCNA2|COL4A1|CTNS|DLG1|DVL1|EGFR|EPHB2|FGFR2|FOXC1|FZD2|GPD2|HDAC1|HMGB1|HOXA1|HOXA2|HSF4|INSIG1|KCNQ1|LIMK2|LRP6|LRP5|MEIS1|MYCL|NAGLU|NF2|NINJ1|PDE6B|ATP8B1|PRKCI|PTK7|PTPRM|RARG|SKI|SMARCA4|SMARCD3|TBX2|TFAP2A|TULP1|VEGFA|WT1|YY1|PAX8|FZD5|ARID1A|FZD4|FZD6|BCAR3|SLC9A3R1|IFT140|GDF11|SPRY2|ANP32B|KDM5B|PPP1R13L|TRIOBP|SIPA1L3|SCRIB|FJX1|FSCN2|WHRN|NECTIN3|LRIG1|TRAF3IP1|HIPK2|LEF1|FZR1|SIX4|MKS1|CHD7|CABP4|SLC4A5|TGIF2|PHACTR4|LPCAT1|WNT10A|LRP5L|RDH13|ADAMTS18|STOX1|SLC39A5,-1.08337731245,0,242,0,0,-2.61722086424,1.6488660057,
1,-2.48795493649,GO:0043010,M1,1,0,GO Biological Processes,19,camera-type eye development,-2.48795493649,1.44045229357,2.93357059516,23250,298,2979,55,1.84625713327,0.246640432946,43|86|94|493|581|658|835|1282|1497|1739|1956|2048|2296|2820|3065|3299|3985|4040|4041|4211|4771|4814|5158|5797|5916|6497|6597|6604|6909|7020|7287|7422|7490|7528|7855|8289|8322|8412|9742|10220|10765|10848|24147|25945|26146|28996|51343|55636|57010|57835|60436|65979|79888|91355|112724,ACHE|ACTL6A|ACVRL1|ATP2B4|BAX|BMPR1B|CASP2|COL4A1|CTNS|DLG1|EGFR|EPHB2|FOXC1|GPD2|HDAC1|HSF4|LIMK2|LRP6|LRP5|MEIS1|NF2|NINJ1|PDE6B|PTPRM|RARG|SKI|SMARCA4|SMARCD3|TBX2|TFAP2A|TULP1|VEGFA|WT1|YY1|FZD5|ARID1A|FZD4|BCAR3|IFT140|GDF11|KDM5B|PPP1R13L|FJX1|NECTIN3|TRAF3IP1|HIPK2|FZR1|CHD7|CABP4|SLC4A5|TGIF2|PHACTR4|LPCAT1|LRP5L|RDH13,-1.03492422126,0,242,0,0,-2.61722086424,1.6488660057,
1,-2.46949009242,GO:0090596,M1,1,0,GO Biological Processes,19,sensory organ morphogenesis,-2.46949009242,1.48509200028,2.93819187285,23250,247,2979,47,1.57771064115,0.228310117275,29|581|639|1855|2048|2263|2535|3065|3198|3199|3638|4040|4041|4211|4669|5584|5754|5797|5916|6497|6909|7020|7287|7422|7528|7849|7855|8289|8323|8412|9368|10220|10253|11078|23513|24147|25794|25861|25945|26018|28996|51804|55636|57010|65979|112724|219736,ABR|BAX|PRDM1|DVL1|EPHB2|FGFR2|FZD2|HDAC1|HOXA1|HOXA2|INSIG1|LRP6|LRP5|MEIS1|NAGLU|PRKCI|PTK7|PTPRM|RARG|SKI|TBX2|TFAP2A|TULP1|VEGFA|YY1|PAX8|FZD5|ARID1A|FZD6|BCAR3|SLC9A3R1|GDF11|SPRY2|TRIOBP|SCRIB|FJX1|FSCN2|WHRN|NECTIN3|LRIG1|HIPK2|SIX4|CHD7|CABP4|PHACTR4|RDH13|STOX1,-1.02696752268,0,242,0,0,-2.61722086424,1.6488660057,
1,-2.46824836972,GO:0048880,M1,1,0,GO Biological Processes,19,sensory system development,-2.46824836972,1.40083146125,2.90072731924,23250,351,2979,63,2.11480362538,0.263607814019,43|86|94|493|581|639|658|835|1282|1497|1739|1956|2048|2296|2820|3065|3146|3299|3985|4040|4041|4211|4669|4771|4814|5158|5584|5797|5916|6497|6597|6604|6909|7020|7287|7422|7490|7528|7855|8289|8322|8412|9742|10220|10765|10848|23094|24147|25794|25945|26146|28996|51343|55636|57010|57835|60436|65979|79888|91355|112724|170692|283375,ACHE|ACTL6A|ACVRL1|ATP2B4|BAX|PRDM1|BMPR1B|CASP2|COL4A1|CTNS|DLG1|EGFR|EPHB2|FOXC1|GPD2|HDAC1|HMGB1|HSF4|LIMK2|LRP6|LRP5|MEIS1|NAGLU|NF2|NINJ1|PDE6B|PRKCI|PTPRM|RARG|SKI|SMARCA4|SMARCD3|TBX2|TFAP2A|TULP1|VEGFA|WT1|YY1|FZD5|ARID1A|FZD4|BCAR3|IFT140|GDF11|KDM5B|PPP1R13L|SIPA1L3|FJX1|FSCN2|NECTIN3|TRAF3IP1|HIPK2|FZR1|CHD7|CABP4|SLC4A5|TGIF2|PHACTR4|LPCAT1|LRP5L|RDH13|ADAMTS18|SLC39A5,-1.02616470298,0,242,0,0,-2.61722086424,1.6488660057,
1,-2.42928889941,GO:0060041,M1,1,0,GO Biological Processes,19,retina development in camera-type eye,-2.42928889941,1.6488660057,2.97315682977,23250,142,2979,30,1.00704934542,0.182933085165,43|86|94|493|581|658|835|1282|4040|4041|5158|5797|5916|6497|6597|6604|7020|7287|8322|9742|24147|25945|28996|55636|57010|57835|60436|79888|91355|112724,ACHE|ACTL6A|ACVRL1|ATP2B4|BAX|BMPR1B|CASP2|COL4A1|LRP6|LRP5|PDE6B|PTPRM|RARG|SKI|SMARCA4|SMARCD3|TFAP2A|TULP1|FZD4|IFT140|FJX1|NECTIN3|HIPK2|CHD7|CABP4|SLC4A5|TGIF2|LPCAT1|LRP5L|RDH13,-0.996750550579,0,242,0,0,-2.61722086424,1.6488660057,
1,-2.59906867376,GO:0071496,M1,1,0,GO Biological Processes,19,cellular response to external stimulus,-2.59906867376,1.44162000244,3.02033088342,23250,314,2979,58,1.94696206781,0.253147720129,166|207|467|664|784|835|841|1030|1111|1956|1981|2475|2621|2729|3077|3171|3655|3659|3673|5164|5287|5366|6548|7184|7378|7421|8061|8131|8408|8678|8795|8797|9131|9780|10458|10514|10518|10634|23032|23235|23274|23378|51100|51765|54795|55364|55846|57521|79726|79792|81788|81929|83667|84219|84687|283375|389493|440275,AES|AKT1|ATF3|BNIP3|CACNB3|CASP2|CASP8|CDKN2B|CHEK1|EGFR|EIF4G1|MTOR|GAS6|GCLC|HFE|FOXA3|ITGA6|IRF1|ITGA2|PDK2|PIK3C2B|PMAIP1|SLC9A1|HSP90B1|UPP1|VDR|FOSL1|NPRL3|ULK1|BECN1|TNFRSF10B|TNFRSF10A|AIFM1|PIEZO1|BAIAP2|MYBBP1A|CIB2|GAS2L1|USP33|SIK2|CLEC16A|RRP8|SH3GLB1|STK26|TRPM4|IMPACT|ITFG2|RPTOR|WDR59|GSDMD|NUAK2|SEH1L|SESN2|WDR24|PPP1R9B|SLC39A5|NUPR2|EIF2AK4,-1.1018982892,0,243,1,1,-2.59906867376,2.08123531386,
1,-2.13595350517,GO:0031668,M1,1,0,GO Biological Processes,19,cellular response to extracellular stimulus,-2.13595350517,1.43937893121,2.64492515509,23250,244,2979,45,1.51057401813,0.223475828907,166|467|784|1030|1981|2475|2621|3077|3171|3655|5164|5287|5366|7184|7378|7421|8061|8131|8408|8678|9131|10458|10514|10518|10634|23032|23235|23274|23378|51100|51765|54795|55364|55846|57521|79726|79792|81788|81929|83667|84219|84687|283375|389493|440275,AES|ATF3|CACNB3|CDKN2B|EIF4G1|MTOR|GAS6|HFE|FOXA3|ITGA6|PDK2|PIK3C2B|PMAIP1|HSP90B1|UPP1|VDR|FOSL1|NPRL3|ULK1|BECN1|AIFM1|BAIAP2|MYBBP1A|CIB2|GAS2L1|USP33|SIK2|CLEC16A|RRP8|SH3GLB1|STK26|TRPM4|IMPACT|ITFG2|RPTOR|WDR59|GSDMD|NUAK2|SEH1L|SESN2|WDR24|PPP1R9B|SLC39A5|NUPR2|EIF2AK4,-0.803839669873,0,243,0,0,-2.59906867376,2.08123531386,
1,-2.06695346166,GO:0009267,M1,1,0,GO Biological Processes,19,cellular response to starvation,-2.06695346166,1.57176625266,2.63837901179,23250,144,2979,29,0.973481033904,0.179888852771,467|2475|2621|3077|3171|5287|5366|7378|8131|8678|10514|10634|23032|23235|23274|23378|51100|51765|55364|55846|57521|79726|81788|81929|83667|84219|283375|389493|440275,ATF3|MTOR|GAS6|HFE|FOXA3|PIK3C2B|PMAIP1|UPP1|NPRL3|BECN1|MYBBP1A|GAS2L1|USP33|SIK2|CLEC16A|RRP8|SH3GLB1|STK26|IMPACT|ITFG2|RPTOR|WDR59|NUAK2|SEH1L|SESN2|WDR24|SLC39A5|NUPR2|EIF2AK4,-0.769428278904,0,243,0,0,-2.59906867376,2.08123531386,
1,-2.05574327722,GO:0042594,M1,1,0,GO Biological Processes,19,response to starvation,-2.05574327722,1.50089085134,2.60060040372,23250,182,2979,35,1.17489090299,0.197422737757,133|467|2475|2621|3077|3171|5287|5366|7378|7538|8131|8408|8678|10514|10634|23032|23235|23274|23378|51100|51765|54828|55364|55846|57521|79726|81788|81929|83667|84219|84918|122622|283375|389493|440275,ADM|ATF3|MTOR|GAS6|HFE|FOXA3|PIK3C2B|PMAIP1|UPP1|ZFP36|NPRL3|ULK1|BECN1|MYBBP1A|GAS2L1|USP33|SIK2|CLEC16A|RRP8|SH3GLB1|STK26|BCAS3|IMPACT|ITFG2|RPTOR|WDR59|NUAK2|SEH1L|SESN2|WDR24|LRP11|ADSSL1|SLC39A5|NUPR2|EIF2AK4,-0.761351545874,0,243,0,0,-2.59906867376,2.08123531386,
1,-2.02713747208,GO:0034198,M1,1,0,GO Biological Processes,19,cellular response to amino acid starvation,-2.02713747208,2.08123531386,2.78314283601,23250,45,2979,12,0.402819738167,0.116049598261,467|2475|8131|8678|51100|55364|55846|79726|81929|83667|84219|440275,ATF3|MTOR|NPRL3|BECN1|SH3GLB1|IMPACT|ITFG2|WDR59|SEH1L|SESN2|WDR24|EIF2AK4,-0.738637723395,0,243,0,0,-2.59906867376,2.08123531386,
1,-2.02356818725,GO:0031669,M1,1,0,GO Biological Processes,19,cellular response to nutrient levels,-2.02356818725,1.45202463758,2.55262507951,23250,215,2979,40,1.34273246056,0.210874484475,467|784|1030|1981|2475|2621|3077|3171|5164|5287|5366|7184|7378|7421|8131|8408|8678|9131|10458|10514|10518|10634|23032|23235|23274|23378|51100|51765|54795|55364|55846|57521|79726|81788|81929|83667|84219|283375|389493|440275,ATF3|CACNB3|CDKN2B|EIF4G1|MTOR|GAS6|HFE|FOXA3|PDK2|PIK3C2B|PMAIP1|HSP90B1|UPP1|VDR|NPRL3|ULK1|BECN1|AIFM1|BAIAP2|MYBBP1A|CIB2|GAS2L1|USP33|SIK2|CLEC16A|RRP8|SH3GLB1|STK26|TRPM4|IMPACT|ITFG2|RPTOR|WDR59|NUAK2|SEH1L|SESN2|WDR24|SLC39A5|NUPR2|EIF2AK4,-0.735991487767,0,243,0,0,-2.59906867376,2.08123531386,
1,-2.5953659743,GO:0007616,M1,1,0,GO Biological Processes,19,long-term memory,-2.5953659743,2.52502813814,3.41132754798,23250,34,2979,11,0.369251426653,0.111127753779,1497|2475|2648|2902|5590|10636|22849|23268|50944|114781|440275,CTNS|MTOR|KAT2A|GRIN1|PRKCZ|RGS14|CPEB3|DNMBP|SHANK1|BTBD9|EIF2AK4,-1.09965516599,0,244,1,1,-2.5953659743,2.52502813814,
1,-2.59243339521,M256,M1,1,0,Canonical Pathways,11,PID TAP63 PATHWAY,-2.59243339521,2.16795345194,3.29393987785,23250,54,2979,15,0.503524672709,0.129681783402,581|1029|1728|3691|4240|5347|5366|5371|5580|6604|6749|7421|9249|9618|26155,BAX|CDKN2A|NQO1|ITGB4|MFGE8|PLK1|PMAIP1|PML|PRKCD|SMARCD3|SSRP1|VDR|DHRS3|TRAF4|NOC2L,-1.09820904978,0,245,1,1,-2.59243339521,2.16795345194,
1,-2.59243339521,M5896,M1,1,0,Hallmark Gene Sets,23,HALLMARK TGF BETA SIGNALING,-2.59243339521,2.16795345194,3.29393987785,23250,54,2979,15,0.503524672709,0.129681783402,331|3065|3397|3460|3726|4053|4092|5045|6497|6711|7082|8412|23645|28996|56937,XIAP|HDAC1|ID1|IFNGR2|JUNB|LTBP2|SMAD7|FURIN|SKI|SPTBN1|TJP1|BCAR3|PPP1R15A|HIPK2|PMEPA1,-1.09820904978,0,246,1,1,-2.59243339521,2.16795345194,
1,-2.10923450457,R-HSA-2173793,M1,1,0,Reactome Gene Sets,6,Transcriptional activity of SMAD2/SMAD3:SMAD4 heterotrimer,-2.10923450457,2.12853611645,2.87237712979,23250,44,2979,12,0.402819738167,0.116049598261,142|1030|1874|3065|3726|4092|6497|7027|7029|8239|23327|60436,PARP1|CDKN2B|E2F4|HDAC1|JUNB|SMAD7|SKI|TFDP1|TFDP2|USP9X|NEDD4L|TGIF2,-0.792747098385,0,246,0,0,-2.59243339521,2.16795345194,
1,-2.01356116713,R-HSA-170834,M1,1,0,Reactome Gene Sets,6,Signaling by TGF-beta Receptor Complex,-2.01356116713,1.81751714053,2.68181916665,23250,73,2979,17,0.570661295737,0.138010215164,142|1030|1874|3065|3726|4092|5045|5590|6497|7027|7029|8239|9110|23327|23645|56937|60436,PARP1|CDKN2B|E2F4|HDAC1|JUNB|SMAD7|FURIN|PRKCZ|SKI|TFDP1|TFDP2|USP9X|MTMR4|NEDD4L|PPP1R15A|PMEPA1|TGIF2,-0.730266278906,0,246,0,0,-2.59243339521,2.16795345194,
1,-2.5788785989,M67,M1,1,0,Canonical Pathways,11,PID ARF6 TRAFFICKING PATHWAY,-2.5788785989,2.22989497914,3.30379065256,23250,49,2979,14,0.469956361195,0.12530563794,274|1500|1785|3655|3673|3678|5338|5898|8515|8853|11336|23162|23265|23396,BIN1|CTNND1|DNM2|ITGA6|ITGA2|ITGA5|PLD2|RALA|ITGA10|ASAP2|EXOC3|MAPK8IP3|EXOC7|PIP5K1C,-1.08777268907,0,247,1,1,-2.5788785989,2.22989497914,
1,-2.5788785989,GO:0007528,M1,1,0,GO Biological Processes,19,neuromuscular junction development,-2.5788785989,2.22989497914,3.30379065256,23250,49,2979,14,0.469956361195,0.12530563794,784|1282|1855|2064|2119|4734|9093|10243|10939|11079|50944|51804|85358|375790,CACNB3|COL4A1|DVL1|ERBB2|ETV5|NEDD4|DNAJA3|GPHN|AFG3L2|RER1|SHANK1|SIX4|SHANK3|AGRN,-1.08777268907,0,248,1,1,-2.5788785989,2.22989497914,
1,-2.57443460461,GO:0001678,M1,1,0,GO Biological Processes,19,cellular glucose homeostasis,-2.57443460461,1.6844530418,3.10271219582,23250,139,2979,30,1.00704934542,0.182933085165,2021|2030|2081|2621|2729|2852|3098|3171|3799|4041|5165|5296|5906|6597|6659|6717|8398|8938|9024|9230|9854|29085|50507|54795|55638|79727|80201|91355|388581|415116,ENDOG|SLC29A1|ERN1|GAS6|GCLC|GPER1|HK1|FOXA3|KIF5B|LRP5|PDK3|PIK3R2|RAP1A|SMARCA4|SOX4|SRI|PLA2G6|BAIAP3|BRSK2|RAB11B|C2CD2L|PHPT1|NOX4|TRPM4|SYBU|LIN28A|HKDC1|LRP5L|C1QTNF12|PIM3,-1.08595782201,0,249,1,1,-2.57443460461,1.6844530418,
1,-2.1868801607,GO:0071331,M1,1,0,GO Biological Processes,19,cellular response to hexose stimulus,-2.1868801607,1.63352771728,2.76603054805,23250,129,2979,27,0.906344410876,0.173633813548,2021|2030|2081|2621|2729|2852|3799|4041|5165|5906|6597|6659|6717|8398|8938|9024|9230|9854|29085|50507|54795|55638|65010|79727|91355|388581|415116,ENDOG|SLC29A1|ERN1|GAS6|GCLC|GPER1|KIF5B|LRP5|PDK3|RAP1A|SMARCA4|SOX4|SRI|PLA2G6|BAIAP3|BRSK2|RAB11B|C2CD2L|PHPT1|NOX4|TRPM4|SYBU|SLC26A6|LIN28A|LRP5L|C1QTNF12|PIM3,-0.834451877591,0,249,0,0,-2.57443460461,1.6844530418,
1,-2.14088055045,GO:0071326,M1,1,0,GO Biological Processes,19,cellular response to monosaccharide stimulus,-2.14088055045,1.62096211945,2.72171516141,23250,130,2979,27,0.906344410876,0.173633813548,2021|2030|2081|2621|2729|2852|3799|4041|5165|5906|6597|6659|6717|8398|8938|9024|9230|9854|29085|50507|54795|55638|65010|79727|91355|388581|415116,ENDOG|SLC29A1|ERN1|GAS6|GCLC|GPER1|KIF5B|LRP5|PDK3|RAP1A|SMARCA4|SOX4|SRI|PLA2G6|BAIAP3|BRSK2|RAB11B|C2CD2L|PHPT1|NOX4|TRPM4|SYBU|SLC26A6|LIN28A|LRP5L|C1QTNF12|PIM3,-0.806623311211,0,249,0,0,-2.57443460461,1.6844530418,
1,-2.10206397766,GO:0071322,M1,1,0,GO Biological Processes,19,cellular response to carbohydrate stimulus,-2.10206397766,1.59510735734,2.67810282111,23250,137,2979,28,0.93991272239,0.176790069115,2021|2030|2081|2621|2729|2852|3799|4041|5165|5603|5906|6597|6659|6717|8398|8938|9024|9230|9854|29085|50507|54795|55638|65010|79727|91355|388581|415116,ENDOG|SLC29A1|ERN1|GAS6|GCLC|GPER1|KIF5B|LRP5|PDK3|MAPK13|RAP1A|SMARCA4|SOX4|SRI|PLA2G6|BAIAP3|BRSK2|RAB11B|C2CD2L|PHPT1|NOX4|TRPM4|SYBU|SLC26A6|LIN28A|LRP5L|C1QTNF12|PIM3,-0.789175265742,0,249,0,0,-2.57443460461,1.6844530418,
1,-2.08822664301,GO:0042593,M1,1,0,GO Biological Processes,19,glucose homeostasis,-2.08822664301,1.45041841564,2.60843352537,23250,226,2979,42,1.40986908359,0.216008511206,207|1407|2021|2030|2081|2171|2621|2729|2852|3098|3171|3480|3667|3799|4041|5164|5165|5296|5906|6597|6659|6717|6794|7466|8398|8938|9024|9230|9501|9854|29085|50507|51548|54795|55638|79058|79727|80201|83667|91355|388581|415116,AKT1|CRY1|ENDOG|SLC29A1|ERN1|FABP5|GAS6|GCLC|GPER1|HK1|FOXA3|IGF1R|IRS1|KIF5B|LRP5|PDK2|PDK3|PIK3R2|RAP1A|SMARCA4|SOX4|SRI|STK11|WFS1|PLA2G6|BAIAP3|BRSK2|RAB11B|RPH3AL|C2CD2L|PHPT1|NOX4|SIRT6|TRPM4|SYBU|ASPSCR1|LIN28A|HKDC1|SESN2|LRP5L|C1QTNF12|PIM3,-0.785958481018,0,249,0,0,-2.57443460461,1.6844530418,
1,-2.05528066353,GO:0033500,M1,1,0,GO Biological Processes,19,carbohydrate homeostasis,-2.05528066353,1.4440289072,2.57716971913,23250,227,2979,42,1.40986908359,0.216008511206,207|1407|2021|2030|2081|2171|2621|2729|2852|3098|3171|3480|3667|3799|4041|5164|5165|5296|5906|6597|6659|6717|6794|7466|8398|8938|9024|9230|9501|9854|29085|50507|51548|54795|55638|79058|79727|80201|83667|91355|388581|415116,AKT1|CRY1|ENDOG|SLC29A1|ERN1|FABP5|GAS6|GCLC|GPER1|HK1|FOXA3|IGF1R|IRS1|KIF5B|LRP5|PDK2|PDK3|PIK3R2|RAP1A|SMARCA4|SOX4|SRI|STK11|WFS1|PLA2G6|BAIAP3|BRSK2|RAB11B|RPH3AL|C2CD2L|PHPT1|NOX4|SIRT6|TRPM4|SYBU|ASPSCR1|LIN28A|HKDC1|SESN2|LRP5L|C1QTNF12|PIM3,-0.761201037465,0,249,0,0,-2.57443460461,1.6844530418,
